transcript_id	position	strand	alignedTo	same_classification?	source	score	z_score	winner	GenomeStart	PredictionStart	GenomeEnd	PredictionEnd
antisense_463	928070	+		OTH Found	CNIT	-0.512	0.234	RNA	928070.0	928888.0	928958.0	928935.0
antisense_464	930467	+		OTH Found	CNIT	-0.533	0.459	RNA	930467.0	931131.0	931355.0	931154.0
antisense_465	934558	-	CP007776.2 (1072516-1073196)	True	QRNA	18.932	0.899	RNA	933880.0	933880.0	934558.0	934558.0
antisense_466	935340	+	CP066487.1 (801626-800747)	True	QRNA	12.648	0.197	RNA	935340.0	935586.0	936226.0	936226.0
antisense_468	937688	-	CP059597.1 (491656-492539)	True	QRNA	19.067	0.914	RNA	936817.0	936817.0	937688.0	937688.0
antisense_469	940021	+	HG326877.1 (1074145-1073307)	True	QRNA	6.996	-0.435	RNA	940030.0	940030.0	940867.0	940867.0
antisense_470	942897	+		OTH Found	CNIT	-0.478	-0.126	RNA	942897.0	943483.0	943780.0	943527.0
antisense_471	943780	+		OTH Found	CNIT	-0.484	-0.06	RNA	943780.0	943918.0	944507.0	943962.0
antisense_472	944507	+		OTH Found	CNIT	-0.554	0.677	RNA	944507.0	944525.0	944670.0	944575.0
antisense_473	944670	+	CP076657.1 (794104-793216)	True	QRNA	23.322	1.389	RNA	944670.0	944670.0	945555.0	945555.0
antisense_474	946242	+	CP020867.1 (940302-939508)	True	QRNA	24.498	1.52	RNA	946242.0	946242.0	947045.0	947045.0
antisense_475	947052	+		OTH Found	CNIT	-0.511	0.222	RNA	947052.0	947819.0	947940.0	947887.0
antisense_476	948980	-	CP020867.1 (937571-938298)	False	QRNA	12.762	-0.166	COD	948251.0	948292.0	948977.0	948975.0
antisense_477	951390	+	CP059597.1 (714785-715669)	True	QRNA	10.89	0.0	RNA	951393.0	951393.0	952277.0	952277.0
antisense_478	953508	+	CP076657.1 (753338-754213)	True	QRNA	12.697	0.202	RNA	953511.0	953511.0	954395.0	954395.0
antisense_479	955328	+		OTH Found	CNIT	-0.442	-0.504	RNA	955328.0	955776.0	955984.0	955859.0
antisense_480	955984	+	CP007769.1 (1068318-1067441)	False	QRNA	37.343	0.95	COD	955992.0	956021.0	956870.0	956868.0
antisense_481	963318	+		OTH Found	CNIT	0.579	-0.794	COD	963318.0	963466.0	964206.0	963687.0
antisense_482	967207	+		OTH Found	CNIT	-0.465	-0.265	RNA	967207.0	967466.0	968095.0	967534.0
antisense_483	968655	+		OTH Found	CNIT	-0.476	-0.143	RNA	968655.0	969385.0	969543.0	969420.0
antisense_484	970537	-	CP063536.1 (871316-870857)	True	QRNA	12.707	0.203	RNA	970089.0	970089.0	970537.0	970511.0
antisense_485	970832	-		OTH Found	CNIT	-0.598	1.135	RNA	970537.0	970643.0	970832.0	970675.0
antisense_487	971806	-	CP076657.1 (778972-778085)	True	QRNA	13.571	0.3	RNA	970920.0	970920.0	971806.0	971806.0
antisense_488	975230	+	CP063091.1 (1839626-1840514)	True	QRNA	13.703	0.315	RNA	975230.0	975230.0	976117.0	976117.0
antisense_489	988347	+		OTH Found	CNIT	-0.46	-0.32	RNA	988347.0	988784.0	989235.0	988810.0
antisense_490	990789	+	CP063083.1 (796981-797805)	True	QRNA	3.769	-0.795	RNA	990792.0	990848.0	991616.0	991616.0
antisense_491	993974	+		OTH Found	CNIT	-0.787	3.13	RNA	993974.0	994043.0	994060.0	994054.0
antisense_492	994060	+		OTH Found	CNIT	-0.582	0.971	RNA	994060.0	994145.0	994514.0	994159.0
antisense_493	994514	+	LR134534.1 (1254841-1255689)	True	QRNA	26.726	1.769	RNA	994518.0	994518.0	995369.0	995369.0
antisense_494	1002432	-		OTH Found	CNIT	-0.662	1.82	RNA	1002142.0	1002381.0	1002432.0	1002413.0
antisense_495	1002462	-		No QRNA hit	CNIT	-0.748	2.724	RNA	1002432.0	1002440.0	1002462.0	1002451.0
antisense_496	1004020	-	CP017875.1 (836145-837021)	True	QRNA	22.325	1.278	RNA	1003145.0	1003145.0	1004020.0	1004020.0
antisense_497	1005439	-	CP059597.1 (775497-774641)	True	QRNA	3.216	-0.857	RNA	1004555.0	1004555.0	1005437.0	1005437.0
antisense_498	1005733	-		OTH Found	CNIT	-0.507	0.185	RNA	1005439.0	1005539.0	1005733.0	1005661.0
antisense_499	1007271	-		OTH Found	CNIT	-0.515	0.268	RNA	1006383.0	1006719.0	1007271.0	1006763.0
antisense_501	1008677	-		OTH Found	CNIT	-0.438	-0.55	RNA	1007789.0	1008194.0	1008677.0	1008229.0
antisense_502	1011245	+		OTH Found	CNIT	-0.443	-0.497	RNA	1011245.0	1011656.0	1012130.0	1011694.0
antisense_503	1012761	-		OTH Found	CNIT	-0.428	-0.654	RNA	1012158.0	1012435.0	1012761.0	1012494.0
antisense_504	1012894	-		OTH Found	CNIT	-0.59	1.052	RNA	1012761.0	1012818.0	1012894.0	1012850.0
antisense_505	1013593	-	CP042463.1 (702739-703430)	False	QRNA	2.212	-0.645	COD	1012898.0	1012900.0	1013592.0	1013301.0
antisense_506	1013741	-		OTH Found	CNIT	-0.776	3.017	RNA	1013593.0	1013725.0	1013741.0	1013736.0
antisense_507	1014610	-	CP063536.1 (913161-912303)	True	QRNA	35.005	2.694	RNA	1013749.0	1013749.0	1014610.0	1014610.0
antisense_508	1017211	+	CP058336.1 (1077997-1078882)	True	QRNA	10.107	-0.087	RNA	1017213.0	1017213.0	1018098.0	1018098.0
antisense_509	1018917	+	OU701459.1 (581338-580473)	False	QRNA	8.561	-0.357	COD	1018918.0	1018923.0	1019783.0	1019696.0
antisense_510	1025280	+		OTH Found	CNIT	-0.416	-0.778	RNA	1025280.0	1025962.0	1026168.0	1026054.0
antisense_511	1027689	+		OTH Found	CNIT	-0.391	-1.04	RNA	1027689.0	1028071.0	1028577.0	1028133.0
antisense_512	1031512	-		OTH Found	CNIT	-0.526	0.384	RNA	1030696.0	1031393.0	1031512.0	1031419.0
antisense_513	1031782	-		OTH Found	CNIT	-0.57	0.849	RNA	1031512.0	1031626.0	1031782.0	1031643.0
antisense_514	1032746	+		OTH Found	CNIT	-0.472	-0.191	RNA	1032746.0	1033117.0	1033509.0	1033143.0
antisense_515	1035364	-	CP068172.1 (1254768-1255647)	True	QRNA	10.139	-0.285	COD	1034478.0	1034482.0	1035360.0	1035264.0
antisense_516	1035708	-		OTH Found	CNIT	-0.615	1.319	RNA	1035364.0	1035514.0	1035708.0	1035567.0
antisense_517	1036055	-		OTH Found	CNIT	-0.619	1.366	RNA	1035708.0	1035969.0	1036055.0	1035983.0
antisense_518	1036424	-		OTH Found	CNIT	-0.588	1.031	RNA	1036055.0	1036366.0	1036424.0	1036380.0
antisense_519	1036589	-		OTH Found	CNIT	-0.534	0.464	RNA	1036424.0	1036562.0	1036589.0	1036588.0
antisense_520	1036866	-		OTH Found	CNIT	-0.44	-0.531	RNA	1036589.0	1036662.0	1036866.0	1036703.0
antisense_521	1036918	-		OTH Found	CNIT	-0.693	2.14	RNA	1036866.0	1036872.0	1036918.0	1036883.0
antisense_522	1038137	-	CP059597.1 (811188-810307)	True	QRNA	18.093	0.805	RNA	1037252.0	1037295.0	1038136.0	1038136.0
antisense_523	1038349	-		OTH Found	CNIT	-0.62	1.368	RNA	1038137.0	1038137.0	1038349.0	1038163.0
antisense_524	1040161	-	CP058340.1 (672158-673009)	True	QRNA	12.906	0.226	RNA	1039299.0	1039299.0	1040160.0	1040160.0
antisense_525	1040624	-		OTH Found	CNIT	-0.554	0.673	RNA	1040161.0	1040515.0	1040624.0	1040580.0
antisense_526	1041131	-		OTH Found	CNIT	-0.486	-0.046	RNA	1040624.0	1040762.0	1041131.0	1040809.0
antisense_527	1041522	-		OTH Found	CNIT	-0.511	0.227	RNA	1041131.0	1041191.0	1041522.0	1041235.0
antisense_528	1041992	-	OU701459.1 (887099-887563)	False	QRNA	0.224	-0.735	COD	1041523.0	1041679.0	1041990.0	1041813.0
antisense_529	1042171	-	CP053848.1 (1107956-1107778)	False	QRNA	1.458	-0.679	COD	1041995.0	1042006.0	1042170.0	1042119.0
antisense_530	1042231	-		OTH Found	CNIT	-0.625	1.427	RNA	1042171.0	1042184.0	1042231.0	1042204.0
antisense_531	1042419	-		OTH Found	CNIT	-0.645	1.633	RNA	1042231.0	1042361.0	1042419.0	1042387.0
antisense_532	1044861	-	LR134534.1 (1163660-1162770)	True	QRNA	8.266	-0.293	RNA	1043974.0	1043974.0	1044861.0	1044861.0
antisense_533	1045631	-	CP076657.1 (1095772-1095006)	True	QRNA	16.202	0.594	RNA	1044862.0	1044862.0	1045631.0	1045631.0
antisense_534	1046414	+		OTH Found	CNIT	-0.462	-0.294	RNA	1046414.0	1047079.0	1047302.0	1047132.0
antisense_535	1048853	-	OU532556.1 (665548-666200)	True	QRNA	14.531	0.407	RNA	1048194.0	1048194.0	1048845.0	1048845.0
antisense_536	1049271	+		OTH Found	CNIT	-0.34	-1.587	RNA	1049271.0	1049468.0	1049687.0	1049617.0
antisense_537	1049687	+	CP044163.1 (130826-131717)	True	QRNA	7.509	-0.377	RNA	1049688.0	1049688.0	1050574.0	1050574.0
antisense_539	1052071	+		OTH Found	CNIT	-0.55	0.632	RNA	1052071.0	1052076.0	1052787.0	1052102.0
antisense_540	1052787	+	CP053828.1 (429200-429136)	False	QRNA	4.244	-0.553	COD	1052787.0	1052810.0	1052851.0	1052842.0
antisense_541	1052858	+		OTH Found	CNIT	-0.43	-0.629	RNA	1052858.0	1053208.0	1053746.0	1053252.0
antisense_542	1054555	+		OTH Found	CNIT	-0.513	0.245	RNA	1054555.0	1054994.0	1055443.0	1055032.0
antisense_543	1058877	+		OTH Found	CNIT	-0.512	0.235	RNA	1058877.0	1059596.0	1059765.0	1059625.0
antisense_544	1061310	+		OTH Found	CNIT	-0.524	0.365	RNA	1061310.0	1061577.0	1061695.0	1061609.0
antisense_545	1061695	+		OTH Found	CNIT	-0.435	-0.583	RNA	1061695.0	1062314.0	1062583.0	1062397.0
antisense_546	1062721	+	CP063083.1 (1057358-1058237)	False	QRNA	5.929	-0.476	COD	1062723.0	1062724.0	1063608.0	1063589.0
antisense_547	1072894	-	CP048764.1 (1101196-1100324)	True	QRNA	12.006	0.125	RNA	1072007.0	1072007.0	1072894.0	1072894.0
orphan_13	1073590	-	CP017033.1 (1224160-1223440)	True	QRNA	33.706	2.549	RNA	1072895.0	1072895.0	1073581.0	1073581.0
antisense_548	1074165	-		OTH Found	CNIT	-0.506	0.172	RNA	1073590.0	1073686.0	1074165.0	1073715.0
antisense_549	1074291	-		OTH Found	CNIT	-0.709	2.306	RNA	1074165.0	1074201.0	1074291.0	1074221.0
antisense_550	1076151	-		OTH Found	CNIT	-0.503	0.141	RNA	1075402.0	1075879.0	1076151.0	1075902.0
antisense_551	1076318	-		OTH Found	CNIT	-0.606	1.224	RNA	1076151.0	1076246.0	1076318.0	1076272.0
antisense_552	1078063	-	CP041617.1 (724798-725683)	False	QRNA	15.5	-0.042	COD	1077178.0	1077182.0	1078063.0	1077903.0
antisense_554	1078745	-		OTH Found	CNIT	-0.509	0.203	RNA	1078063.0	1078263.0	1078745.0	1078289.0
antisense_555	1080850	-	CP007770.1 (1159704-1160568)	True	QRNA	11.741	0.095	RNA	1079963.0	1079963.0	1080844.0	1080844.0
antisense_556	1082152	-	CP059597.1 (860375-860003)	True	QRNA	9.125	-0.197	RNA	1081779.0	1081886.0	1082152.0	1082152.0
antisense_557	1082972	+		OTH Found	CNIT	-0.47	-0.215	RNA	1082972.0	1083307.0	1083860.0	1083360.0
antisense_558	1089367	+	CP059682.1 (1308812-1308529)	False	QRNA	5.182	-0.51	COD	1089367.0	1089367.0	1089650.0	1089492.0
antisense_559	1089651	+	LR134372.1 (1083907-1083626)	False	QRNA	7.039	-0.426	COD	1089651.0	1089820.0	1089932.0	1089885.0
antisense_560	1091885	-		OTH Found	CNIT	0.567	-1.164	COD	1090997.0	1091473.0	1091885.0	1091853.0
antisense_561	1092431	-	LR134530.1 (1259887-1259345)	True	QRNA	18.78	0.882	RNA	1091886.0	1091886.0	1092431.0	1092431.0
antisense_562	1092494	-	CP054848.1 (888141-888080)	False	QRNA	1.377	-0.683	COD	1092433.0	1092448.0	1092494.0	1092483.0
antisense_563	1096902	+		OTH Found	CNIT	-0.381	-1.154	RNA	1096902.0	1097315.0	1097790.0	1097443.0
antisense_564	1100758	+	CP048771.1 (1114604-1115502)	True	QRNA	5.443	-0.608	RNA	1100759.0	1100759.0	1101645.0	1101645.0
antisense_565	1104396	+		OTH Found	CNIT	-0.479	-0.11	RNA	1104396.0	1105007.0	1105284.0	1105087.0
antisense_566	1107967	+	CP037747.1 (825937-826796)	False	QRNA	12.572	-0.175	COD	1107975.0	1108031.0	1108834.0	1108615.0
antisense_567	1114412	+		OTH Found	CNIT	-0.435	-0.582	RNA	1114412.0	1114575.0	1115300.0	1114637.0
antisense_568	1115587	+		OTH Found	CNIT	-0.966	5.018	RNA	1115587.0	1115590.0	1115625.0	1115598.0
antisense_569	1115625	+		OTH Found	CNIT	-0.441	-0.513	RNA	1115625.0	1116228.0	1116379.0	1116293.0
antisense_570	1116379	+		OTH Found	CNIT	-0.524	0.364	RNA	1116379.0	1116380.0	1116526.0	1116433.0
antisense_571	1116526	+		OTH Found	CNIT	-0.465	-0.259	RNA	1116526.0	1116937.0	1117414.0	1116993.0
antisense_572	1121004	+		OTH Found	CNIT	-0.579	0.944	RNA	1121004.0	1121535.0	1121577.0	1121576.0
antisense_573	1122585	-	LR134508.1 (1140207-1139322)	False	QRNA	26.804	0.471	COD	1121700.0	1121798.0	1122585.0	1122577.0
antisense_574	1126057	+		OTH Found	CNIT	-0.545	0.576	RNA	1126057.0	1126238.0	1126945.0	1126279.0
antisense_575	1136624	+		OTH Found	CNIT	-0.429	-0.638	RNA	1136624.0	1136812.0	1137331.0	1136883.0
antisense_576	1137331	+	CP007775.1 (1449417-1450126)	False	QRNA	7.944	-0.385	COD	1137335.0	1137335.0	1138044.0	1138023.0
antisense_577	1138581	+		OTH Found	CNIT	-0.725	2.483	RNA	1138581.0	1138616.0	1138870.0	1138645.0
antisense_578	1140249	-		OTH Found	CNIT	-0.458	-0.336	RNA	1139361.0	1140186.0	1140249.0	1140248.0
orphan_15	1141664	-	CP059597.1 (330484-331372)	True	QRNA	38.201	3.051	RNA	1140777.0	1140777.0	1141663.0	1141663.0
orphan_16	1141674	+	CP020478.1 (223531-224201)	False	QRNA	187.624	7.77	COD	1141680.0	1141680.0	1142350.0	1142345.0
antisense_579	1145833	-		OTH Found	CNIT	-0.53	0.424	RNA	1145451.0	1145591.0	1145833.0	1145680.0
antisense_580	1147149	+	CP059373.1 (338178-338064)	False	QRNA	3.582	-0.583	COD	1147149.0	1147195.0	1147263.0	1147260.0
antisense_581	1147265	+	CP020867.1 (1309254-1308379)	True	QRNA	20.403	1.063	RNA	1147265.0	1147265.0	1148146.0	1148131.0
antisense_582	1149986	+		OTH Found	CNIT	-0.628	1.46	RNA	1149986.0	1150085.0	1150204.0	1150111.0
antisense_583	1150204	+		OTH Found	CNIT	-0.516	0.277	RNA	1150204.0	1150533.0	1150805.0	1150583.0
antisense_584	1151733	-		OTH Found	CNIT	-0.424	-0.692	RNA	1150921.0	1151449.0	1151733.0	1151523.0
antisense_585	1155384	-	CP010488.1 (879004-878431)	True	QRNA	4.898	-0.669	RNA	1154808.0	1154876.0	1155384.0	1155384.0
antisense_586	1155733	+	CP059597.1 (316582-315705)	True	QRNA	15.915	0.562	RNA	1155733.0	1155733.0	1156620.0	1156620.0
antisense_587	1163331	-		OTH Found	CNIT	-0.477	-0.133	RNA	1162443.0	1162536.0	1163331.0	1162580.0
antisense_588	1163796	-		OTH Found	CNIT	-0.562	0.764	RNA	1163331.0	1163493.0	1163796.0	1163540.0
antisense_589	1164131	-		OTH Found	CNIT	-0.53	0.425	RNA	1163796.0	1163901.0	1164131.0	1163957.0
antisense_590	1164946	-	CP020478.1 (826486-827287)	False	QRNA	8.509	-0.359	COD	1164144.0	1164202.0	1164945.0	1164879.0
antisense_591	1165738	-	CP063091.1 (992902-993669)	True	QRNA	15.159	0.477	RNA	1164954.0	1164954.0	1165727.0	1165727.0
antisense_592	1168953	-		OTH Found	CNIT	-0.504	0.146	RNA	1168201.0	1168831.0	1168953.0	1168881.0
antisense_593	1173195	-		OTH Found	CNIT	-0.449	-0.437	RNA	1172307.0	1173033.0	1173195.0	1173092.0
antisense_594	1173857	-		OTH Found	CNIT	-0.505	0.158	RNA	1173195.0	1173408.0	1173857.0	1173449.0
antisense_595	1175523	+		OTH Found	CNIT	-0.501	0.117	RNA	1175523.0	1175810.0	1176411.0	1175857.0
antisense_596	1176894	+	CP059597.1 (297312-296453)	True	QRNA	38.093	3.039	RNA	1176894.0	1176894.0	1177762.0	1177762.0
antisense_597	1179360	-		OTH Found	CNIT	-0.447	-0.455	RNA	1178472.0	1178520.0	1179360.0	1178600.0
antisense_598	1181279	-	OU701461.1 (974221-975100)	True	QRNA	13.783	0.323	RNA	1180394.0	1180394.0	1181279.0	1181279.0
antisense_599	1184144	-		OTH Found	CNIT	-0.443	-0.496	RNA	1183256.0	1183502.0	1184144.0	1183540.0
antisense_600	1184529	-		OTH Found	CNIT	-0.422	-0.714	RNA	1184144.0	1184188.0	1184529.0	1184316.0
antisense_601	1191102	-	CP086167.1 (1232743-1231853)	True	QRNA	27.715	1.88	RNA	1190215.0	1190215.0	1191102.0	1191102.0
antisense_602	1193666	-		OTH Found	CNIT	-0.524	0.363	RNA	1193374.0	1193410.0	1193666.0	1193439.0
antisense_603	1193942	-		OTH Found	CNIT	-0.509	0.205	RNA	1193666.0	1193807.0	1193942.0	1193839.0
antisense_604	1194939	-	CP059597.1 (358948-359828)	True	QRNA	48.985	4.255	RNA	1194053.0	1194053.0	1194933.0	1194933.0
antisense_605	1204663	+		OTH Found	CNIT	-0.416	-0.775	RNA	1204663.0	1204890.0	1205551.0	1204964.0
antisense_606	1206304	+		OTH Found	CNIT	-0.528	0.397	RNA	1206304.0	1206598.0	1207192.0	1206657.0
antisense_607	1214953	+		OTH Found	CNIT	-0.515	0.261	RNA	1214953.0	1215048.0	1215531.0	1215131.0
antisense_608	1216386	-		OTH Found	CNIT	-0.447	-0.448	RNA	1215531.0	1215956.0	1216386.0	1216003.0
antisense_609	1216778	-		OTH Found	CNIT	-0.447	-0.457	RNA	1216386.0	1216504.0	1216778.0	1216554.0
antisense_610	1221331	+	CP020478.1 (1529302-1528417)	False	QRNA	4.918	-0.522	COD	1221331.0	1221359.0	1222218.0	1221854.0
antisense_611	1225401	+	CP063091.1 (1122134-1122615)	True	QRNA	1.074	-1.096	RNA	1225401.0	1225401.0	1225872.0	1225872.0
antisense_612	1226469	-		OTH Found	CNIT	-0.383	-1.125	RNA	1225781.0	1225896.0	1226469.0	1226066.0
antisense_613	1227486	-	CP022347.1 (1195515-1194634)	False	QRNA	52.502	1.638	COD	1226600.0	1226740.0	1227481.0	1227294.0
antisense_614	1229928	-		OTH Found	CNIT	-0.437	-0.557	RNA	1229040.0	1229309.0	1229928.0	1229362.0
antisense_615	1231669	-	CP040239.1 (1309077-1308346)	True	QRNA	14.6	0.415	RNA	1230938.0	1230938.0	1231669.0	1231669.0
antisense_616	1232836	-	CP058340.1 (472598-473489)	True	QRNA	42.142	3.491	RNA	1231949.0	1231949.0	1232836.0	1232836.0
antisense_617	1232982	-		OTH Found	CNIT	-0.699	2.201	RNA	1232836.0	1232904.0	1232982.0	1232915.0
antisense_618	1233092	-	CP044173.1 (655345-655460)	True	QRNA	2.295	-0.96	RNA	1232983.0	1232983.0	1233092.0	1233092.0
antisense_619	1236663	+		OTH Found	CNIT	-0.498	0.08	RNA	1236663.0	1236708.0	1237399.0	1236749.0
antisense_620	1237363	-		OTH Found	CNIT	0.587	-0.554	COD	1236702.0	1236774.0	1237363.0	1237088.0
antisense_621	1238329	-		OTH Found	CNIT	-0.42	-0.738	RNA	1237441.0	1237991.0	1238329.0	1238056.0
antisense_622	1238499	-		OTH Found	CNIT	-0.616	1.325	RNA	1238329.0	1238480.0	1238499.0	1238497.0
antisense_623	1245132	+	CP059597.1 (977224-978107)	False	QRNA	17.647	0.056	COD	1245136.0	1245177.0	1246019.0	1246004.0
antisense_624	1247591	-	CP007774.1 (136245-137122)	True	QRNA	19.024	0.909	RNA	1246704.0	1246704.0	1247584.0	1247584.0
antisense_625	1248330	-		OTH Found	CNIT	-0.449	-0.431	RNA	1247591.0	1248229.0	1248330.0	1248264.0
antisense_626	1249205	-	CP084082.1 (928279-927412)	True	QRNA	15.02	0.462	RNA	1248331.0	1248331.0	1249198.0	1249198.0
antisense_627	1249960	-	CP040616.1 (1342648-1341878)	True	QRNA	28.209	1.935	RNA	1249206.0	1249206.0	1249957.0	1249957.0
antisense_628	1250225	-		OTH Found	CNIT	-0.463	-0.289	RNA	1249960.0	1250118.0	1250225.0	1250153.0
antisense_629	1250907	-		OTH Found	CNIT	-0.528	0.397	RNA	1250225.0	1250538.0	1250907.0	1250555.0
antisense_630	1251049	-		OTH Found	CNIT	-0.751	2.757	RNA	1250907.0	1250976.0	1251049.0	1250987.0
antisense_631	1251782	-		OTH Found	CNIT	-0.553	0.669	RNA	1251049.0	1251671.0	1251782.0	1251703.0
antisense_632	1251920	-		OTH Found	CNIT	-0.598	1.14	RNA	1251782.0	1251824.0	1251920.0	1251835.0
antisense_633	1251995	-		OTH Found	CNIT	-0.726	2.493	RNA	1251920.0	1251952.0	1251995.0	1251987.0
antisense_634	1253474	+		OTH Found	CNIT	-0.384	-1.119	RNA	1253474.0	1253535.0	1254362.0	1253687.0
antisense_635	1258579	+		OTH Found	CNIT	-0.463	-0.28	RNA	1258579.0	1259172.0	1259467.0	1259240.0
antisense_636	1261328	+	CP063091.1 (679679-678890)	True	QRNA	13.264	0.266	RNA	1261332.0	1261389.0	1262121.0	1262121.0
antisense_637	1262122	+	CP007774.1 (1480998-1481829)	True	QRNA	12.225	0.149	RNA	1262124.0	1262124.0	1262955.0	1262955.0
antisense_638	1265353	+	CP059597.1 (997304-998192)	True	QRNA	27.029	1.803	RNA	1265353.0	1265353.0	1266240.0	1266240.0
antisense_639	1268659	-	CP059373.1 (202207-203139)	True	QRNA	6.981	-0.436	RNA	1267772.0	1267772.0	1268659.0	1268413.0
antisense_640	1270031	-		OTH Found	CNIT	-0.44	-0.522	RNA	1269143.0	1269316.0	1270031.0	1269378.0
antisense_641	1270939	-	X88849.1 (2787-1899)	True	QRNA	17.088	0.693	RNA	1270052.0	1270052.0	1270939.0	1270939.0
antisense_642	1271227	-	CP076657.1 (687443-687190)	False	QRNA	5.998	-0.473	COD	1270973.0	1270993.0	1271226.0	1271148.0
antisense_643	1271927	-		OTH Found	CNIT	-0.464	-0.279	RNA	1271227.0	1271652.0	1271927.0	1271723.0
antisense_644	1272615	+		OTH Found	CNIT	-0.686	2.073	RNA	1272615.0	1272644.0	1272663.0	1272658.0
antisense_646	1272663	+		OTH Found	CNIT	-0.457	-0.345	RNA	1272663.0	1272697.0	1273551.0	1272786.0
antisense_647	1276234	-		OTH Found	CNIT	-0.532	0.443	RNA	1275956.0	1276110.0	1276234.0	1276142.0
antisense_648	1276939	-	CP063083.1 (1076824-1076120)	False	QRNA	26.083	0.439	COD	1276235.0	1276248.0	1276939.0	1276847.0
antisense_649	1277087	-		OTH Found	CNIT	-0.496	0.063	RNA	1276939.0	1276950.0	1277087.0	1276979.0
antisense_650	1284405	+		OTH Found	CNIT	-0.431	-0.624	RNA	1284405.0	1284408.0	1285141.0	1284506.0
antisense_651	1285141	+		OTH Found	CNIT	-0.495	0.055	RNA	1285141.0	1285502.0	1286029.0	1285528.0
antisense_652	1287281	+	OU701459.1 (1277976-1277092)	True	QRNA	17.989	0.793	RNA	1287281.0	1287281.0	1288167.0	1288167.0
antisense_654	1290494	-		OTH Found	CNIT	-0.533	0.453	RNA	1289960.0	1289963.0	1290494.0	1289986.0
antisense_655	1293375	-	LR134372.1 (1303623-1304510)	True	QRNA	8.585	-0.257	RNA	1292488.0	1292488.0	1293375.0	1293375.0
antisense_656	1295876	-		OTH Found	CNIT	0.658	1.634	COD	1294988.0	1295468.0	1295876.0	1295662.0
antisense_657	1296977	-		OTH Found	CNIT	-0.445	-0.479	RNA	1296089.0	1296102.0	1296977.0	1296146.0
antisense_658	1299684	-		OTH Found	CNIT	-0.523	0.344	RNA	1298796.0	1298956.0	1299684.0	1298991.0
antisense_659	1299964	-		OTH Found	CNIT	-0.409	-0.854	RNA	1299684.0	1299769.0	1299964.0	1299909.0
antisense_660	1301321	-		OTH Found	CNIT	-0.404	-0.903	RNA	1300847.0	1301255.0	1301321.0	1301317.0
antisense_661	1301482	-		OTH Found	CNIT	-0.451	-0.416	RNA	1301321.0	1301351.0	1301482.0	1301476.0
antisense_662	1301617	-		OTH Found	CNIT	-0.664	1.834	RNA	1301482.0	1301584.0	1301617.0	1301601.0
antisense_663	1307679	-		OTH Found	CNIT	-0.419	-0.745	RNA	1306791.0	1307225.0	1307679.0	1307266.0
antisense_664	1309741	+		OTH Found	CNIT	-0.584	0.989	RNA	1309741.0	1309912.0	1310139.0	1309938.0
antisense_665	1310495	-	CP022347.1 (1639730-1640120)	False	QRNA	3.273	-0.597	COD	1310106.0	1310172.0	1310495.0	1310468.0
antisense_666	1310649	-	CP006999.2 (1039290-1039443)	False	QRNA	3.999	-0.564	COD	1310496.0	1310508.0	1310649.0	1310620.0
antisense_667	1312036	-		OTH Found	CNIT	-0.485	-0.049	RNA	1311148.0	1311350.0	1312036.0	1311403.0
antisense_668	1316126	-	CP059599.1 (526335-525450)	False	QRNA	17.146	0.033	COD	1315239.0	1315282.0	1316125.0	1315998.0
antisense_669	1318697	-	CP028187.1 (1080212-1081092)	True	QRNA	16.131	0.586	RNA	1317814.0	1317873.0	1318697.0	1318697.0
antisense_670	1319044	-		OTH Found	CNIT	-0.509	0.201	RNA	1318697.0	1318713.0	1319044.0	1318769.0
antisense_671	1319895	-	CP076657.1 (1000378-1001223)	True	QRNA	17.011	0.684	RNA	1319049.0	1319277.0	1319895.0	1319895.0
antisense_672	1324293	+		OTH Found	CNIT	-0.475	-0.154	RNA	1324293.0	1324390.0	1325181.0	1324431.0
antisense_673	1332634	+		OTH Found	CNIT	-0.677	1.97	RNA	1332634.0	1332639.0	1332829.0	1332659.0
antisense_674	1332829	+		OTH Found	CNIT	-0.598	1.138	RNA	1332829.0	1332834.0	1332904.0	1332863.0
antisense_675	1332904	+		OTH Found	CNIT	-0.499	0.092	RNA	1332904.0	1332917.0	1333322.0	1332979.0
antisense_676	1333322	+		OTH Found	CNIT	-0.505	0.154	RNA	1333322.0	1334104.0	1334210.0	1334148.0
antisense_677	1342411	+	AY332625.1 (6962-7849)	True	QRNA	33.931	2.574	RNA	1342411.0	1342411.0	1343298.0	1343298.0
antisense_680	1344173	+		OTH Found	CNIT	-0.476	-0.148	RNA	1344173.0	1344627.0	1345061.0	1344683.0
antisense_678	1350020	+		OTH Found	CNIT	-0.528	0.399	RNA	1350020.0	1350246.0	1350900.0	1350287.0
antisense_679	1350900	+	CP000538.1 (1350900-1351787)	True	QRNA	32.928	2.462	RNA	1350900.0	1350900.0	1351787.0	1351787.0
antisense_681	1352887	+		OTH Found	CNIT	-0.458	-0.336	RNA	1352887.0	1352978.0	1353775.0	1353010.0
antisense_682	1354538	+		OTH Found	CNIT	-0.618	1.355	RNA	1354538.0	1354610.0	1354676.0	1354624.0
antisense_683	1354676	+		OTH Found	CNIT	-0.559	0.731	RNA	1354676.0	1354748.0	1354808.0	1354771.0
antisense_684	1354808	+	CP019838.1 (1114441-1115328)	True	QRNA	22.918	1.344	RNA	1354808.0	1354808.0	1355695.0	1355695.0
