transcript_id	strand	type	start	end	feature	term_id	score_term	term_start	term_end	rank_term_score	additional_term	start_with_terminator	end_with_terminator
antisense_634	+	RNA	1253474	1253687								1253474.0	1253687.0
antisense_635	+	RNA	1258579	1259240	RhoDep	T967	0.514	1259459.0	1259537.0	1.0		1258579.0	1259687.0
antisense_636	+	RNA	1261328	1262121	RhoDep	T969	0.192	1261423.0	1261501.0	1.0		1261328.0	1261651.0
antisense_637	+	RNA	1262122	1262955	RhoDep	T970	0.705	1262877.0	1262955.0	1.0		1262122.0	1263105.0
antisense_638	+	RNA	1265353	1266240	RhoDep	T972	0.408	1265721.0	1265799.0	1.0		1265353.0	1265949.0
antisense_639	-	RNA	1267772	1268659								1267772.0	1268659.0
antisense_640	-	RNA	1269316	1270031	RhoDep	T2546	0.685	1269177.0	1269255.0	1.0		1269027.0	1270031.0
antisense_641	-	RNA	1270052	1270939	RhoDep	T2547	0.389	1270438.0	1270516.0	1.0		1270288.0	1270939.0
antisense_642	-	COD	1270993	1271227								1270993.0	1271227.0
antisense_643	-	RNA	1271652	1271927	RhoDep	T2548	0.597	1271369.0	1271447.0	1.0		1271219.0	1271927.0
antisense_644	+	RNA	1272615	1272658								1272615.0	1272658.0
antisense_646	+	RNA	1272663	1272786								1272663.0	1272786.0
antisense_647	-	RNA	1276110	1276234								1276110.0	1276234.0
antisense_648	-	COD	1276248	1276939	RhoDep	T2549	0.314	1276736.0	1276814.0	1.0		1276586.0	1276939.0
antisense_649	-	RNA	1276950	1277087								1276950.0	1277087.0
antisense_650	+	RNA	1284405	1284506	RhoDep	T989	0.576	1284871.0	1284949.0	1.0		1284405.0	1285099.0
antisense_651	+	RNA	1285141	1285528	Intrinsic	TERM18418	0.328	1285995.0	1286005.0	1.0		1285141.0	1286005.0
antisense_652	+	RNA	1287281	1288167	RhoDep	T995	0.475	1287680.0	1287758.0	1.0		1287281.0	1287908.0
antisense_654	-	RNA	1289963	1290494								1289963.0	1290494.0
antisense_655	-	RNA	1292488	1293375	RhoDep	T2558	0.725	1292454.0	1292532.0	1.0		1292304.0	1293375.0
antisense_656	-	COD	1295468	1295876	RhoDep	T2562	0.499	1295442.0	1295520.0	1.0		1295292.0	1295876.0
antisense_657	-	RNA	1296102	1296977								1296102.0	1296977.0
antisense_658	-	RNA	1298956	1299684								1298956.0	1299684.0
antisense_659	-	RNA	1299769	1299964								1299769.0	1299964.0
antisense_660	-	RNA	1301255	1301321								1301255.0	1301321.0
antisense_661	-	RNA	1301351	1301482	RhoDep	T2565	0.726	1301294.0	1301372.0	1.0		1301144.0	1301482.0
antisense_662	-	RNA	1301584	1301617								1301584.0	1301617.0
antisense_663	-	RNA	1307225	1307679								1307225.0	1307679.0
antisense_664	+	RNA	1309741	1309938								1309741.0	1309938.0
antisense_665	-	COD	1310172	1310495								1310172.0	1310495.0
antisense_666	-	COD	1310508	1310649	RhoDep	T2570	0.63	1310420.0	1310498.0	1.0		1310270.0	1310649.0
antisense_667	-	RNA	1311350	1312036	RhoDep	T2571	0.404	1311072.0	1311150.0	1.0		1310922.0	1312036.0
antisense_668	-	COD	1315282	1316126	RhoDep	T2574	0.564	1315501.0	1315579.0	1.0		1315351.0	1316126.0
antisense_669	-	RNA	1317873	1318697	Intrinsic	TERM18848	0.176	1318658.0	1318684.0	1.0		1318658.0	1318697.0
antisense_670	-	RNA	1318713	1319044								1318713.0	1319044.0
antisense_671	-	RNA	1319277	1319895	RhoDep	T2580	0.744	1319010.0	1319088.0	1.0		1318860.0	1319895.0
antisense_672	+	RNA	1324293	1324431	RhoDep	T1023	0.618	1324692.0	1324770.0	1.0		1324293.0	1324920.0
antisense_673	+	RNA	1332634	1332659								1332634.0	1332659.0
antisense_674	+	RNA	1332829	1332863								1332829.0	1332863.0
antisense_675	+	RNA	1332904	1332979								1332904.0	1332979.0
antisense_676	+	RNA	1333322	1334148								1333322.0	1334148.0
antisense_677	+	RNA	1342411	1343298								1342411.0	1343298.0
antisense_680	+	RNA	1344173	1344683	RhoDep	T1047	0.744	1344677.0	1344755.0	1.0		1344173.0	1344905.0
antisense_678	+	RNA	1350020	1350287	RhoDep	T1057	0.714	1350382.0	1350460.0	1.0		1350020.0	1350610.0
antisense_679	+	RNA	1350900	1351787								1350900.0	1351787.0
antisense_681	+	RNA	1352887	1353010	RhoDep	T1058	0.62	1353423.0	1353501.0	1.0		1352887.0	1353651.0
antisense_682	+	RNA	1354538	1354624								1354538.0	1354624.0
antisense_683	+	RNA	1354676	1354771								1354676.0	1354771.0
antisense_684	+	RNA	1354808	1355695	Intrinsic	TERM19372	0.782	1355308.0	1355328.0	1.0		1354808.0	1355328.0
antisense_685	+	RNA	1358548	1358558								1358548.0	1358558.0
antisense_686	+	RNA	1358579	1358905								1358579.0	1358905.0
antisense_687	+	RNA	1360327	1361206	RhoDep	T1063	0.565	1361055.0	1361133.0	1.0		1360327.0	1361283.0
antisense_688	-	RNA	1367092	1367979	RhoDep	T2594	0.59	1367210.0	1367288.0	1.0		1367060.0	1367979.0
antisense_689	+	COD	1370120	1370500								1370120.0	1370500.0
antisense_690	-	RNA	1374300	1375157								1374300.0	1375157.0
antisense_691	-	COD	1375450	1375771								1375450.0	1375771.0
antisense_692	-	RNA	1377649	1378281								1377649.0	1378281.0
antisense_693	-	COD	1378342	1379038								1378342.0	1379038.0
antisense_694	+	RNA	1383016	1383902	RhoDep	T1089	0.45	1383371.0	1383449.0	1.0		1383016.0	1383599.0
antisense_695	+	RNA	1386158	1386789	Intrinsic	TERM19828	0.403	1387017.0	1387030.0	1.0		1386158.0	1387030.0
antisense_696	+	RNA	1397323	1397727	RhoDep	T1105	0.723	1397787.0	1397865.0	1.0		1397323.0	1398015.0
antisense_697	+	RNA	1399085	1399968	RhoDep	T1108	0.678	1399753.0	1399831.0	1.0		1399085.0	1399981.0
antisense_698	+	RNA	1408199	1409082	RhoDep	T1121	0.471	1408677.0	1408755.0	1.0		1408199.0	1408905.0
antisense_699	+	COD	1412528	1412864								1412528.0	1412864.0
antisense_700	+	COD	1412912	1413784	RhoDep	T1126	0.273	1412947.0	1413025.0	1.0		1412912.0	1413175.0
antisense_701	+	COD	1414286	1415113	RhoDep	T1130	0.589	1415152.0	1415230.0	1.0		1414286.0	1415380.0
antisense_702	+	COD	1415455	1415698	RhoDep	T1131	0.33	1415498.0	1415576.0	1.0		1415455.0	1415726.0
antisense_703	+	RNA	1415701	1415983	RhoDep	T1132	0.612	1416222.0	1416300.0	1.0		1415701.0	1416450.0
antisense_704	+	COD	1418911	1419494	RhoDep	T1135	0.45	1419210.0	1419288.0	1.0		1418911.0	1419438.0
antisense_705	+	RNA	1419599	1420479	RhoDep	T1138	0.725	1420438.0	1420516.0	1.0		1419599.0	1420666.0
antisense_706	+	RNA	1420803	1421686	RhoDep	T1139	0.588	1421488.0	1421566.0	1.0		1420803.0	1421716.0
antisense_707	+	RNA	1422188	1422433	RhoDep	T1141	0.682	1422488.0	1422566.0	1.0		1422188.0	1422716.0
antisense_708	+	COD	1426771	1427075	RhoDep	T1153	0.753	1427265.0	1427343.0	1.0		1426771.0	1427493.0
antisense_709	+	RNA	1427271	1427408	RhoDep	T1154	0.669	1427673.0	1427751.0	1.0		1427271.0	1427901.0
antisense_710	-	RNA	1429598	1430240	RhoDep	T2615	0.167	1430142.0	1430220.0	1.0		1429992.0	1430240.0
antisense_711	-	RNA	1431359	1432246	RhoDep	T2617	0.584	1431575.0	1431653.0	1.0		1431425.0	1432246.0
orphan_17	-	RNA	1432510	1433397	RhoDep	T2619	0.48	1432912.0	1432990.0	1.0		1432762.0	1433397.0
antisense_712	+	RNA	1433605	1433682								1433605.0	1433682.0
orphan_18	-	RNA	1435791	1436138								1435791.0	1436138.0
antisense_714	-	RNA	1437255	1438142	RhoDep	T2620	0.322	1437937.0	1438015.0	1.0		1437787.0	1438142.0
antisense_715	-	RNA	1438375	1439262								1438375.0	1439262.0
antisense_716	+	RNA	1440114	1440144								1440114.0	1440144.0
antisense_717	+	RNA	1440303	1441144	RhoDep	T1169	0.794	1441167.0	1441245.0	1.0		1440303.0	1441395.0
antisense_718	+	COD	1446256	1446627	RhoDep	T1178	0.437	1446396.0	1446474.0	1.0		1446256.0	1446624.0
antisense_719	+	RNA	1446636	1446986	Intrinsic	TERM20719	0.864	1446961.0	1446986.0	1.0		1446636.0	1446986.0
antisense_720	+	RNA	1450465	1450522	Intrinsic	TERM20788	0.782	1450765.0	1450787.0	1.0		1450465.0	1450787.0
antisense_721	-	RNA	1452171	1452313								1452171.0	1452313.0
antisense_722	+	RNA	1453206	1453344	RhoDep	T1185	0.727	1453580.0	1453658.0	1.0		1453206.0	1453808.0
antisense_723	+	RNA	1457530	1457797								1457530.0	1457797.0
antisense_724	+	RNA	1462517	1462816	RhoDep	T1196	0.642	1462836.0	1462914.0	1.0		1462517.0	1463064.0
antisense_725	-	RNA	1466760	1467049								1466760.0	1467049.0
antisense_726	-	RNA	1467186	1467737								1467186.0	1467737.0
antisense_727	+	RNA	1472877	1473280	RhoDep	T1205	0.521	1473665.0	1473743.0	1.0		1472877.0	1473893.0
antisense_728	+	RNA	1476997	1477118	RhoDep	T1212	0.574	1477536.0	1477614.0	1.0		1476997.0	1477764.0
antisense_729	+	RNA	1484786	1485163								1484786.0	1485163.0
antisense_730	+	RNA	1485214	1485302								1485214.0	1485302.0
antisense_731	+	RNA	1485922	1486554	RhoDep	T1227	0.615	1486677.0	1486755.0	1.0		1485922.0	1486905.0
antisense_732	+	RNA	1487763	1487899								1487763.0	1487899.0
antisense_733	+	RNA	1487967	1488484								1487967.0	1488484.0
antisense_734	+	RNA	1488530	1489081								1488530.0	1489081.0
antisense_735	+	RNA	1489082	1489187								1489082.0	1489187.0
antisense_736	+	RNA	1489316	1489407								1489316.0	1489407.0
antisense_737	-	COD	1490660	1491547	RhoDep	T2636	0.415	1491071.0	1491149.0	1.0		1490921.0	1491547.0
antisense_738	+	RNA	1495324	1495689								1495324.0	1495689.0
antisense_740	+	RNA	1495761	1495995	RhoDep	T1235	0.565	1496526.0	1496604.0	1.0		1495761.0	1496754.0
antisense_741	-	RNA	1498225	1498266								1498225.0	1498266.0
antisense_742	-	RNA	1501816	1502261								1501816.0	1502261.0
antisense_743	-	RNA	1503344	1503445	RhoDepWithHP	T2649	0.634	1502843.0	1502933.0	1.0	TERM21539	1502843.0	1503445.0
antisense_744	-	COD	1503504	1504173	RhoDep	T2651	0.796	1503500.0	1503578.0	1.0		1503350.0	1504173.0
antisense_745	-	RNA	1504383	1504578								1504383.0	1504578.0
antisense_746	-	RNA	1511745	1512629	RhoDep	T2662	0.657	1511831.0	1511909.0	1.0		1511681.0	1512629.0
antisense_747	-	COD	1512667	1512705								1512667.0	1512705.0
antisense_748	-	RNA	1512755	1512848								1512755.0	1512848.0
antisense_749	-	RNA	1513597	1514420	RhoDep	T2664	0.697	1513508.0	1513586.0	1.0		1513358.0	1514420.0
antisense_750	-	COD	1517474	1518167	RhoDep	T2671	0.648	1517469.0	1517547.0	1.0		1517319.0	1518167.0
antisense_751	-	RNA	1518445	1518999	RhoDep	T2673	0.638	1518289.0	1518367.0	1.0		1518139.0	1518999.0
antisense_752	-	COD	1519530	1520228	RhoDep	T2674	0.636	1519404.0	1519482.0	1.0		1519254.0	1520228.0
antisense_753	-	RNA	1520890	1521772								1520890.0	1521772.0
antisense_754	-	RNA	1521777	1521914								1521777.0	1521914.0
antisense_755	-	COD	1526215	1526589	RhoDep	T2679	0.568	1526379.0	1526457.0	1.0		1526229.0	1526589.0
antisense_756	-	RNA	1526600	1526655								1526600.0	1526655.0
orphan_19	+	RNA	1531082	1531139	Intrinsic	TERM21901	0.495	1531122.0	1531143.0	1.0		1531082.0	1531143.0
antisense_757	+	RNA	1531254	1531405								1531254.0	1531405.0
antisense_758	+	RNA	1531437	1532318	RhoDep	T1265	0.515	1531902.0	1531980.0	1.0		1531437.0	1532130.0
antisense_759	-	RNA	1532627	1533513	RhoDep	T2681	0.628	1532766.0	1532844.0	1.0		1532616.0	1533513.0
antisense_761	-	RNA	1533574	1533813								1533574.0	1533813.0
antisense_762	-	RNA	1533907	1534014								1533907.0	1534014.0
antisense_763	-	RNA	1535579	1536130	RhoDep	T2683	0.698	1535503.0	1535581.0	1.0		1535353.0	1536130.0
antisense_764	-	RNA	1536137	1536180								1536137.0	1536180.0
antisense_765	-	RNA	1536223	1536257								1536223.0	1536257.0
antisense_766	+	COD	1536458	1537341	RhoDep	T1272	0.696	1537249.0	1537327.0	1.0		1536458.0	1537477.0
antisense_767	-	RNA	1540292	1540637	RhoDep	T2685	0.66	1540001.0	1540079.0	1.0		1539851.0	1540637.0
antisense_768	-	RNA	1541996	1542869	RhoDep	T2689	0.749	1541919.0	1541997.0	1.0		1541769.0	1542869.0
antisense_769	-	RNA	1543017	1543267								1543017.0	1543267.0
antisense_770	-	RNA	1545806	1545842	RhoDep	T2693	0.527	1545295.0	1545373.0	1.0		1545145.0	1545842.0
antisense_771	+	RNA	1556348	1556648								1556348.0	1556648.0
antisense_772	-	RNA	1556605	1556832								1556605.0	1556832.0
antisense_773	-	RNA	1556955	1557519	Intrinsic	TERM22285	0.321	1557266.0	1557301.0	1.0		1557266.0	1557519.0
antisense_774	-	RNA	1560887	1560980								1560887.0	1560980.0
antisense_775	-	RNA	1561190	1561944	RhoDep	T2705	0.698	1561110.0	1561188.0	1.0		1560960.0	1561944.0
antisense_776	+	RNA	1566185	1566926	RhoDep	T1296	0.729	1566892.0	1566970.0	1.0		1566185.0	1567120.0
antisense_778	+	RNA	1567127	1567332								1567127.0	1567332.0
antisense_779	+	RNA	1567447	1567905								1567447.0	1567905.0
antisense_780	+	RNA	1568739	1568782								1568739.0	1568782.0
antisense_781	+	RNA	1568882	1568915								1568882.0	1568915.0
antisense_782	+	COD	1568970	1569804	RhoDep	T1299	0.634	1569855.0	1569933.0	1.0		1568970.0	1570083.0
antisense_783	-	RNA	1571707	1572594								1571707.0	1572594.0
antisense_784	+	RNA	1573670	1574509								1573670.0	1574509.0
antisense_785	+	RNA	1574840	1575690								1574840.0	1575690.0
antisense_786	+	COD	1577522	1578391	RhoDep	T1314	0.697	1578211.0	1578289.0	1.0		1577522.0	1578439.0
antisense_787	+	RNA	1579305	1579705								1579305.0	1579705.0
antisense_788	-	COD	1580819	1581661	RhoDep	T2719	0.593	1580837.0	1580915.0	1.0		1580687.0	1581661.0
antisense_789	-	COD	1581718	1581872								1581718.0	1581872.0
antisense_790	+	RNA	1582465	1583235	RhoDep	T1320	0.612	1583210.0	1583288.0	1.0		1582465.0	1583438.0
antisense_791	+	COD	1588879	1589726	RhoDep	T1331	0.684	1589617.0	1589695.0	1.0		1588879.0	1589845.0
antisense_792	+	RNA	1596574	1596988	RhoDep	T1347	0.557	1597183.0	1597261.0	1.0		1596574.0	1597411.0
orphan_20	-	RNA	1601047	1601440	RhoDep	T2731	0.584	1601068.0	1601146.0	1.0		1600918.0	1601440.0
antisense_794	-	RNA	1601552	1601653								1601552.0	1601653.0
antisense_795	-	RNA	1601721	1602608	Intrinsic	TERM22893	0.664	1601858.0	1601874.0	1.0		1601858.0	1602608.0
antisense_796	+	RNA	1609455	1609732								1609455.0	1609732.0
antisense_797	+	RNA	1613794	1614595								1613794.0	1614595.0
antisense_798	+	COD	1615004	1615770	RhoDep	T1373	0.632	1615427.0	1615505.0	1.0		1615004.0	1615655.0
antisense_799	+	RNA	1616530	1616541								1616530.0	1616541.0
