transcript_id	strand	type	start	end	feature	term_id	score_term	term_start	term_end	rank_term_score	additional_term	start_with_terminator	end_with_terminator
antisense_640	-	COD	1322864	1323005	RhoDep	T2577	0.63	1322776.0	1322854.0	1.0		1322626.0	1323005.0
antisense_641	-	RNA	1323706	1324392	RhoDep	T2578	0.419	1323428.0	1323506.0	1.0		1323278.0	1324392.0
antisense_642	+	RNA	1324692	1324983	RhoDep	T1012	0.715	1325028.0	1325106.0	1.0		1324692.0	1325256.0
antisense_643	-	COD	1327640	1328481	RhoDep	T2581	0.581	1327856.0	1327934.0	1.0		1327706.0	1328481.0
antisense_644	-	RNA	1329155	1329970	RhoDep	T2584	0.759	1329233.0	1329311.0	1.0		1329083.0	1329970.0
antisense_645	-	COD	1330015	1330499	RhoDep	T2586	0.674	1330039.0	1330117.0	1.0		1329889.0	1330499.0
antisense_646	-	RNA	1330500	1331052	Intrinsic	TERM19096	0.289	1330770.0	1330788.0	1.0		1330770.0	1331052.0
antisense_647	-	RNA	1331068	1331399								1331068.0	1331399.0
antisense_648	+	RNA	1342421	1342474	RhoDep	T1027	0.774	1342567.0	1342645.0	1.0		1342421.0	1342795.0
antisense_649	+	RNA	1344985	1345010								1344985.0	1345010.0
antisense_650	+	COD	1345181	1345624								1345181.0	1345624.0
antisense_651	+	RNA	1345674	1345743								1345674.0	1345743.0
antisense_652	+	RNA	1352388	1353297	RhoDep	T1038	0.558	1352947.0	1353025.0	1.0		1352388.0	1353175.0
antisense_653	+	RNA	1355207	1356116								1355207.0	1356116.0
antisense_654	+	RNA	1358561	1359146	RhoDep	T1045	0.531	1359398.0	1359476.0	1.0		1358561.0	1359626.0
antisense_655	+	RNA	1363701	1364151	RhoDep	T1051	0.561	1364518.0	1364596.0	1.0		1363701.0	1364746.0
antisense_656	+	RNA	1365872	1366656								1365872.0	1366656.0
antisense_657	+	RNA	1367010	1367127								1367010.0	1367127.0
antisense_658	+	RNA	1367295	1367613	RhoDep	T1055	0.559	1367819.0	1367897.0	1.0		1367295.0	1368047.0
antisense_659	+	RNA	1367942	1368272								1367942.0	1368272.0
antisense_660	+	COD	1368446	1368526								1368446.0	1368526.0
antisense_661	+	RNA	1368654	1368745	RhoDep	T1056	0.694	1368842.0	1368920.0	1.0		1368654.0	1369070.0
antisense_662	+	RNA	1369099	1369978	RhoDep	T1057	0.37	1369300.0	1369378.0	1.0		1369099.0	1369528.0
antisense_663	+	RNA	1371930	1372032								1371930.0	1372032.0
antisense_664	+	RNA	1372061	1372381								1372061.0	1372381.0
antisense_665	+	RNA	1372388	1372541								1372388.0	1372541.0
antisense_666	+	RNA	1374815	1375716	Intrinsic	TERM19714	0.675	1375491.0	1375501.0	1.0		1374815.0	1375501.0
antisense_667	+	RNA	1376212	1377121	Intrinsic	TERM19739	0.839	1376829.0	1376852.0	1.0		1376212.0	1376852.0
antisense_668	+	RNA	1377263	1377498								1377263.0	1377498.0
antisense_669	+	RNA	1377527	1378102	RhoDep	T1061	0.609	1378313.0	1378391.0	1.0		1377527.0	1378541.0
antisense_670	+	RNA	1379301	1379701								1379301.0	1379701.0
antisense_671	+	RNA	1379916	1379967	Intrinsic	TERM19785	0.656	1379994.0	1380006.0	1.0		1379916.0	1380006.0
antisense_672	+	RNA	1380102	1380677								1380102.0	1380677.0
antisense_673	+	RNA	1387107	1387977	RhoDep	T1073	0.709	1387905.0	1387983.0	1.0		1387107.0	1388133.0
antisense_674	+	RNA	1392021	1392298								1392021.0	1392298.0
orphan_13	-	RNA	1393542	1393825	RhoDep	T2603	0.637	1393295.0	1393373.0	1.0		1393145.0	1393825.0
antisense_675	-	RNA	1396766	1397673								1396766.0	1397673.0
antisense_676	-	RNA	1397985	1398675								1397985.0	1398675.0
antisense_677	-	RNA	1398865	1399770								1398865.0	1399770.0
antisense_678	-	RNA	1400078	1400183								1400078.0	1400183.0
antisense_679	-	COD	1400244	1400940								1400244.0	1400940.0
antisense_680	+	RNA	1404917	1405564								1404917.0	1405564.0
antisense_681	+	RNA	1408059	1408969	Intrinsic	TERM20185	0.37	1408918.0	1408931.0	1.0		1408059.0	1408931.0
antisense_682	+	RNA	1414120	1414873	RhoDep	T1101	0.64	1414692.0	1414770.0	1.0		1414120.0	1414920.0
antisense_683	+	RNA	1419229	1419655	RhoDep	T1107	0.733	1419693.0	1419771.0	1.0		1419229.0	1419921.0
antisense_684	+	RNA	1420991	1421890	RhoDep	T1110	0.672	1421659.0	1421737.0	1.0		1420991.0	1421887.0
antisense_685	+	COD	1423674	1424387	RhoDep	T1116	0.562	1424505.0	1424583.0	1.0		1423674.0	1424733.0
antisense_686	-	RNA	1433109	1434018	RhoDep	T2619	0.454	1433496.0	1433574.0	1.0		1433346.0	1434018.0
antisense_687	+	COD	1434434	1435343	RhoDep	T1129	0.475	1434853.0	1434931.0	1.0		1434434.0	1435081.0
antisense_688	+	COD	1436192	1437019	RhoDep	T1133	0.589	1437058.0	1437136.0	1.0		1436192.0	1437286.0
antisense_689	+	RNA	1437361	1437410	RhoDep	T1134	0.712	1437404.0	1437482.0	1.0		1437361.0	1437632.0
antisense_690	+	RNA	1437607	1437889	RhoDep	T1135	0.615	1438128.0	1438206.0	1.0		1437607.0	1438356.0
antisense_691	+	RNA	1438750	1439506	RhoDep	T1137	0.325	1438804.0	1438882.0	1.0		1438750.0	1439032.0
antisense_692	+	COD	1440817	1441400	RhoDep	T1138	0.45	1441116.0	1441194.0	1.0		1440817.0	1441344.0
antisense_693	+	RNA	1441505	1442399	RhoDep	T1140	0.521	1441895.0	1441973.0	1.0		1441505.0	1442123.0
antisense_694	+	RNA	1442709	1443612	RhoDep	T1141	0.578	1443391.0	1443469.0	1.0		1442709.0	1443619.0
antisense_695	+	COD	1448674	1448978	RhoDep	T1154	0.529	1448812.0	1448890.0	1.0		1448674.0	1449040.0
antisense_696	+	RNA	1449174	1449311	RhoDep	T1155	0.671	1449576.0	1449654.0	1.0		1449174.0	1449804.0
antisense_697	-	RNA	1451501	1452143	RhoDep	T2622	0.117	1452045.0	1452123.0	1.0		1451895.0	1452143.0
antisense_698	-	RNA	1453242	1454149	RhoDep	T2624	0.576	1453478.0	1453556.0	1.0		1453328.0	1454149.0
antisense_699	-	RNA	1460201	1461108								1460201.0	1461108.0
antisense_700	-	RNA	1462520	1463407	RhoDep	T2628	0.322	1463202.0	1463280.0	1.0		1463052.0	1463407.0
antisense_701	+	RNA	1465568	1466477	RhoDep	T1174	0.775	1466432.0	1466510.0	1.0		1465568.0	1466660.0
antisense_702	+	COD	1471521	1471892	RhoDep	T1183	0.437	1471661.0	1471739.0	1.0		1471521.0	1471889.0
antisense_703	+	RNA	1471901	1472251	Intrinsic	TERM21145	0.864	1472226.0	1472251.0	1.0		1471901.0	1472251.0
antisense_704	+	RNA	1475730	1475787	Intrinsic	TERM21214	0.783	1476030.0	1476052.0	1.0		1475730.0	1476052.0
antisense_705	-	RNA	1477436	1477578								1477436.0	1477578.0
antisense_706	+	RNA	1478471	1478609	RhoDep	T1190	0.728	1478845.0	1478923.0	1.0		1478471.0	1479073.0
antisense_707	+	RNA	1482795	1483062								1482795.0	1483062.0
antisense_708	+	RNA	1487782	1488691								1487782.0	1488691.0
antisense_709	-	RNA	1492024	1492313								1492024.0	1492313.0
antisense_710	-	RNA	1492318	1492990								1492318.0	1492990.0
antisense_711	+	RNA	1498130	1498239								1498130.0	1498239.0
antisense_712	+	RNA	1498478	1499251	RhoDep	T1211	0.734	1499263.0	1499341.0	1.0		1498478.0	1499491.0
antisense_713	+	RNA	1502250	1502371	RhoDep	T1217	0.577	1502789.0	1502867.0	1.0		1502250.0	1503017.0
antisense_714	+	RNA	1509939	1510316								1509939.0	1510316.0
antisense_715	+	RNA	1510367	1511266								1510367.0	1511266.0
antisense_716	+	RNA	1512922	1513342								1512922.0	1513342.0
antisense_717	+	RNA	1514469	1514741	RhoDep	T1236	0.637	1514864.0	1514942.0	1.0		1514469.0	1515092.0
antisense_718	+	RNA	1514962	1515871	RhoDep	T1237	0.394	1515224.0	1515302.0	1.0		1514962.0	1515452.0
antisense_719	+	RNA	1518707	1519072								1518707.0	1519072.0
antisense_720	+	RNA	1519144	1520052	RhoDep	T1243	0.671	1519909.0	1519987.0	1.0		1519144.0	1520137.0
antisense_721	-	RNA	1521293	1521368								1521293.0	1521368.0
antisense_722	-	RNA	1521607	1521648								1521607.0	1521648.0
antisense_723	-	RNA	1525198	1525643	RhoDep	T2646	0.54	1524674.0	1524752.0	1.0		1524524.0	1525643.0
antisense_724	-	RNA	1525920	1526827	RhoDep	T2648	0.627	1525884.0	1525962.0	1.0		1525734.0	1526827.0
antisense_725	-	COD	1526886	1527555	RhoDep	T2651	0.746	1526882.0	1526960.0	1.0		1526732.0	1527555.0
antisense_726	-	COD	1535223	1536066	RhoDep	T2662	0.671	1535268.0	1535346.0	1.0		1535118.0	1536066.0
antisense_727	-	RNA	1536192	1536285								1536192.0	1536285.0
antisense_728	-	RNA	1537034	1537857	RhoDep	T2664	0.697	1536945.0	1537023.0	1.0		1536795.0	1537857.0
antisense_729	-	COD	1539094	1539827	RhoDep	T2669	0.674	1539123.0	1539201.0	1.0		1538973.0	1539827.0
antisense_730	-	COD	1540911	1541604	RhoDep	T2671	0.649	1540906.0	1540984.0	1.0		1540756.0	1541604.0
antisense_731	-	RNA	1542095	1542457	RhoDep	T2673	0.59	1542026.0	1542104.0	1.0		1541876.0	1542457.0
antisense_732	-	COD	1543069	1543686	RhoDep	T2674	0.564	1542862.0	1542940.0	1.0		1542712.0	1543686.0
antisense_733	-	RNA	1544323	1545230								1544323.0	1545230.0
antisense_734	-	COD	1545251	1545372								1545251.0	1545372.0
antisense_735	-	RNA	1548780	1549329								1548780.0	1549329.0
antisense_736	-	COD	1549673	1550052	Intrinsic	TERM22246	0.982	1549590.0	1549624.0	1.0		1549590.0	1550052.0
antisense_737	-	RNA	1550055	1550115								1550055.0	1550115.0
antisense_738	-	RNA	1550194	1550524								1550194.0	1550524.0
orphan_14	+	RNA	1554542	1555451	RhoDep	T1273	0.7	1555360.0	1555438.0	1.0		1554542.0	1555588.0
antisense_739	-	RNA	1556062	1556971	RhoDep	T2681	0.568	1556224.0	1556302.0	1.0		1556074.0	1556971.0
antisense_740	-	RNA	1557069	1557155								1557069.0	1557155.0
antisense_742	-	RNA	1557216	1557271								1557216.0	1557271.0
antisense_743	+	RNA	1557521	1557826	RhoDep	T1275	0.71	1557793.0	1557871.0	1.0		1557521.0	1558021.0
antisense_744	-	RNA	1559183	1559581	RhoDep	T2683	0.634	1558948.0	1559026.0	1.0		1558798.0	1559581.0
antisense_745	-	RNA	1559588	1559631								1559588.0	1559631.0
antisense_746	+	COD	1559908	1560809	RhoDep	T1281	0.563	1560568.0	1560646.0	1.0		1559908.0	1560796.0
antisense_747	+	COD	1561033	1561820	RhoDep	T1283	0.736	1561797.0	1561875.0	1.0		1561033.0	1562025.0
antisense_748	-	RNA	1563178	1564087	RhoDep	T2684	0.745	1563110.0	1563188.0	1.0		1562960.0	1564087.0
antisense_749	-	RNA	1565412	1566319	RhoDep	T2688	0.722	1565385.0	1565463.0	1.0		1565235.0	1566319.0
antisense_750	-	COD	1566403	1566717	RhoDep	T2690	0.589	1566436.0	1566514.0	1.0		1566286.0	1566717.0
antisense_751	-	RNA	1569020	1569293	RhoDep	T2693	0.583	1568745.0	1568823.0	1.0		1568595.0	1569293.0
antisense_752	+	RNA	1579795	1579829	RhoDep	T1298	0.697	1579834.0	1579912.0	1.0		1579795.0	1580062.0
orphan_15	+	RNA	1580247	1580781								1580247.0	1580781.0
orphan_16	-	RNA	1580022	1580686								1580022.0	1580686.0
antisense_753	-	RNA	1580687	1580920	Intrinsic	TERM22695	0.514	1580669.0	1580704.0	1.0		1580669.0	1580920.0
antisense_754	-	RNA	1581810	1582667								1581810.0	1582667.0
antisense_755	-	RNA	1582669	1583175								1582669.0	1583175.0
antisense_756	+	RNA	1589585	1590494	RhoDep	T1308	0.638	1590291.0	1590369.0	1.0		1589585.0	1590519.0
antisense_758	+	RNA	1590526	1591399	RhoDep	T1309	0.43	1590919.0	1590997.0	1.0		1590526.0	1591147.0
antisense_759	+	RNA	1592137	1592180								1592137.0	1592180.0
antisense_760	+	COD	1592280	1593187	RhoDep	T1311	0.552	1593117.0	1593195.0	1.0		1592280.0	1593345.0
antisense_761	-	COD	1595120	1595991	RhoDep	T2716	0.472	1595359.0	1595437.0	1.0		1595209.0	1595991.0
antisense_762	-	RNA	1595996	1596827	RhoDep	T2717	0.286	1596605.0	1596683.0	1.0		1596455.0	1596827.0
antisense_764	-	RNA	1597267	1597427								1597267.0	1597427.0
antisense_765	-	RNA	1598289	1598448	RhoDep	T2718	0.632	1597782.0	1597860.0	1.0		1597632.0	1598448.0
antisense_766	-	RNA	1598448	1598695								1598448.0	1598695.0
antisense_767	+	RNA	1602363	1602439								1602363.0	1602439.0
antisense_768	+	RNA	1602557	1603456	RhoDep	T1323	0.591	1603358.0	1603436.0	1.0		1602557.0	1603586.0
antisense_769	+	RNA	1603727	1604576								1603727.0	1604576.0
antisense_770	-	RNA	1609727	1610547	RhoDep	T2725	0.601	1609723.0	1609801.0	1.0		1609573.0	1610547.0
antisense_771	-	COD	1610604	1610758								1610604.0	1610758.0
antisense_772	+	COD	1614288	1615096	RhoDep	T1342	0.708	1615026.0	1615104.0	1.0		1614288.0	1615254.0
antisense_773	+	RNA	1621967	1622381	RhoDep	T1359	0.562	1622574.0	1622652.0	1.0		1621967.0	1622802.0
antisense_774	-	RNA	1626370	1626843	RhoDep	T2736	0.519	1626463.0	1626541.0	1.0		1626313.0	1626843.0
antisense_775	+	COD	1629002	1629893	RhoDep	T1368	0.624	1629580.0	1629658.0	1.0		1629002.0	1629808.0
antisense_776	+	RNA	1638630	1639391	Intrinsic	TERM23525	0.42	1639258.0	1639272.0	1.0		1638630.0	1639272.0
antisense_777	+	RNA	1640900	1640965								1640900.0	1640965.0
antisense_778	+	RNA	1641457	1641468								1641457.0	1641468.0
