transcript_id	strand	type	start	end	feature	term_id	score_term	term_start	term_end	rank_term_score	additional_term	start_with_terminator	end_with_terminator
antisense_642	-	RNA	1302625	1303267								1302625.0	1303267.0
antisense_643	-	RNA	1303311	1303504								1303311.0	1303504.0
antisense_644	-	RNA	1303532	1303652								1303532.0	1303652.0
antisense_645	-	RNA	1309185	1310005	RhoDep	T2662	0.514	1309755.0	1309833.0	1.0		1309605.0	1310005.0
antisense_646	-	RNA	1312440	1312867								1312440.0	1312867.0
antisense_647	+	RNA	1325230	1325583								1325230.0	1325583.0
antisense_648	+	RNA	1325625	1325994	RhoDep	T979	0.69	1326457.0	1326535.0	1.0		1325625.0	1326685.0
antisense_649	+	RNA	1327514	1328086	RhoDep	T983	0.702	1328234.0	1328312.0	1.0		1327514.0	1328462.0
antisense_650	+	RNA	1333879	1334057	RhoDep	T992	0.543	1334264.0	1334342.0	1.0		1333879.0	1334492.0
antisense_651	-	RNA	1334894	1335312								1334894.0	1335312.0
antisense_652	+	RNA	1340804	1341398	RhoDep	T994	0.697	1341395.0	1341473.0	1.0		1340804.0	1341623.0
antisense_653	+	RNA	1341399	1342197								1341399.0	1342197.0
antisense_654	+	RNA	1342990	1343851	RhoDep	T998	0.239	1343057.0	1343135.0	1.0		1342990.0	1343285.0
antisense_655	+	RNA	1348025	1348683	RhoDep	T1004	0.679	1348503.0	1348581.0	1.0		1348025.0	1348731.0
antisense_656	+	RNA	1349404	1349642								1349404.0	1349642.0
antisense_657	+	RNA	1349685	1350400	RhoDep	T1006	0.593	1350425.0	1350503.0	1.0		1349685.0	1350653.0
antisense_658	+	RNA	1351771	1352625								1351771.0	1352625.0
antisense_659	+	RNA	1355773	1356080	RhoDep	T1014	0.684	1356352.0	1356430.0	1.0		1355773.0	1356580.0
antisense_660	+	RNA	1357815	1358572								1357815.0	1358572.0
antisense_661	+	RNA	1359415	1360000	RhoDep	T1017	0.749	1360077.0	1360155.0	1.0		1359415.0	1360305.0
antisense_662	+	RNA	1360542	1361403								1360542.0	1361403.0
antisense_663	+	COD	1363986	1364105	RhoDep	T1019	0.599	1364057.0	1364135.0	1.0		1363986.0	1364285.0
antisense_664	+	RNA	1364109	1364593								1364109.0	1364593.0
antisense_665	+	RNA	1367063	1367777								1367063.0	1367777.0
antisense_666	+	RNA	1367803	1367949								1367803.0	1367949.0
antisense_667	+	RNA	1367973	1368468								1367973.0	1368468.0
antisense_668	+	RNA	1369134	1369988	Intrinsic	TERM19593	0.612	1369751.0	1369775.0	1.0		1369134.0	1369775.0
antisense_669	-	RNA	1381041	1381614								1381041.0	1381614.0
antisense_670	-	RNA	1391604	1392235								1391604.0	1392235.0
antisense_671	-	RNA	1392467	1392926								1392467.0	1392926.0
antisense_672	-	RNA	1393178	1393404	Intrinsic	TERM19920	0.916	1393066.0	1393082.0	1.0		1393066.0	1393404.0
antisense_673	-	RNA	1394306	1395134								1394306.0	1395134.0
antisense_674	-	RNA	1395201	1395386								1395201.0	1395386.0
antisense_675	+	RNA	1397412	1397629								1397412.0	1397629.0
antisense_676	+	RNA	1397887	1398162								1397887.0	1398162.0
antisense_677	+	COD	1401612	1402466	RhoDep	T1049	0.49	1402115.0	1402193.0	1.0		1401612.0	1402343.0
antisense_678	-	RNA	1404024	1404496	RhoDep	T2706	0.767	1403986.0	1404064.0	1.0		1403836.0	1404496.0
antisense_679	-	RNA	1404521	1405029								1404521.0	1405029.0
antisense_680	-	RNA	1405775	1406397								1405775.0	1406397.0
antisense_681	-	RNA	1410528	1411389	RhoDep	T2711	0.692	1410464.0	1410542.0	1.0		1410314.0	1411389.0
antisense_682	-	RNA	1411738	1411865	RhoDep	T2713	0.813	1411525.0	1411603.0	1.0		1411375.0	1411865.0
antisense_683	-	RNA	1412506	1413244								1412506.0	1413244.0
antisense_684	-	RNA	1413785	1413970	RhoDep	T2715	0.609	1413262.0	1413340.0	1.0		1413112.0	1413970.0
antisense_685	-	RNA	1414197	1414395								1414197.0	1414395.0
antisense_686	-	RNA	1414441	1414728	RhoDep	T2716	0.703	1414328.0	1414406.0	1.0		1414178.0	1414728.0
antisense_687	-	RNA	1414829	1414922								1414829.0	1414922.0
antisense_688	-	RNA	1416202	1417062								1416202.0	1417062.0
antisense_689	-	RNA	1417565	1417644	RhoDep	T2718	0.608	1417080.0	1417158.0	1.0		1416930.0	1417644.0
antisense_690	-	RNA	1417645	1418180								1417645.0	1418180.0
antisense_691	-	RNA	1418342	1418969								1418342.0	1418969.0
antisense_692	+	RNA	1423827	1424283								1423827.0	1424283.0
antisense_693	+	RNA	1425329	1426190								1425329.0	1426190.0
antisense_694	+	RNA	1427149	1428010								1427149.0	1428010.0
antisense_695	+	RNA	1429887	1430680	RhoDep	T1071	0.259	1429982.0	1430060.0	1.0		1429887.0	1430210.0
antisense_696	+	RNA	1430681	1431109	RhoDep	T1072	0.705	1431436.0	1431514.0	1.0		1430681.0	1431664.0
antisense_697	-	RNA	1436354	1437215								1436354.0	1437215.0
antisense_698	-	RNA	1437863	1438587	RhoDep	T2730	0.785	1437733.0	1437811.0	1.0		1437583.0	1438587.0
antisense_699	-	RNA	1439442	1439686								1439442.0	1439686.0
antisense_700	-	RNA	1443873	1443997								1443873.0	1443997.0
antisense_701	-	COD	1444011	1444702	RhoDep	T2733	0.364	1444499.0	1444577.0	1.0		1444349.0	1444702.0
antisense_702	+	COD	1446590	1447202	RhoDep	T1087	0.575	1447446.0	1447524.0	1.0		1446590.0	1447674.0
antisense_703	+	RNA	1454591	1454624								1454591.0	1454624.0
antisense_704	+	RNA	1454710	1454811	RhoDep	T1095	0.576	1455176.0	1455254.0	1.0		1454710.0	1455404.0
antisense_705	+	RNA	1455446	1456043								1455446.0	1456043.0
antisense_706	+	RNA	1457586	1458404								1457586.0	1458404.0
antisense_707	+	RNA	1458456	1458875								1458456.0	1458875.0
antisense_708	-	RNA	1460268	1460796								1460268.0	1460796.0
antisense_709	-	RNA	1462969	1463818								1462969.0	1463818.0
antisense_710	-	RNA	1465851	1466525								1465851.0	1466525.0
antisense_711	-	RNA	1466610	1466805								1466610.0	1466805.0
antisense_712	-	COD	1468095	1468339	RhoDep	T2745	0.634	1468134.0	1468212.0	1.0		1467984.0	1468339.0
antisense_713	-	RNA	1468441	1468457								1468441.0	1468457.0
antisense_714	-	RNA	1472742	1473530								1472742.0	1473530.0
antisense_715	+	RNA	1476483	1476532								1476483.0	1476532.0
antisense_716	+	RNA	1476576	1476773								1476576.0	1476773.0
antisense_717	-	RNA	1476942	1477330								1476942.0	1477330.0
antisense_718	-	RNA	1478095	1478871								1478095.0	1478871.0
antisense_719	+	RNA	1479171	1479462	RhoDep	T1113	0.765	1479507.0	1479585.0	1.0		1479171.0	1479735.0
antisense_720	-	RNA	1480547	1480751	RhoDep	T2753	0.619	1479925.0	1480003.0	1.0		1479775.0	1480751.0
antisense_721	-	RNA	1483599	1484451								1483599.0	1484451.0
antisense_722	-	RNA	1484672	1485533	RhoDep	T2761	0.694	1484605.0	1484683.0	1.0		1484455.0	1485533.0
antisense_723	-	RNA	1486112	1486729	RhoDep	T2762	0.64	1485827.0	1485905.0	1.0		1485677.0	1486729.0
antisense_724	+	COD	1487671	1488415	RhoDep	T1118	0.716	1488294.0	1488372.0	1.0		1487671.0	1488522.0
antisense_725	+	RNA	1491127	1491265	RhoDep	T1124	0.608	1491852.0	1491930.0	1.0		1491127.0	1492080.0
antisense_726	+	RNA	1499467	1499492								1499467.0	1499492.0
antisense_727	+	COD	1499663	1500106								1499663.0	1500106.0
antisense_728	+	RNA	1500156	1501016								1500156.0	1501016.0
antisense_729	+	RNA	1504201	1505062	RhoDep	T1136	0.607	1504729.0	1504807.0	1.0		1504201.0	1504957.0
antisense_730	+	RNA	1508561	1509118	RhoDep	T1138	0.515	1508800.0	1508878.0	1.0		1508561.0	1509028.0
antisense_731	+	RNA	1509119	1509610								1509119.0	1509610.0
antisense_732	+	RNA	1517379	1518239								1517379.0	1518239.0
antisense_733	+	RNA	1519162	1519417								1519162.0	1519417.0
antisense_734	+	RNA	1519425	1520286								1519425.0	1520286.0
antisense_735	-	RNA	1527659	1528451	RhoDep	T2771	0.639	1527682.0	1527760.0	1.0		1527532.0	1528451.0
antisense_736	+	RNA	1530592	1530869	Intrinsic	TERM21901	0.405	1531122.0	1531143.0	1.0		1530592.0	1531143.0
antisense_737	+	RNA	1532846	1533707	RhoDep	T1167	0.452	1533109.0	1533187.0	1.0		1532846.0	1533337.0
antisense_738	-	RNA	1534772	1535629								1534772.0	1535629.0
antisense_739	-	COD	1535913	1536243								1535913.0	1536243.0
antisense_740	-	RNA	1538121	1538340	RhoDep	T2776	0.441	1537601.0	1537679.0	1.0		1537451.0	1538340.0
antisense_741	-	RNA	1538648	1538753	RhoDep	T2777	0.538	1538590.0	1538668.0	1.0		1538440.0	1538753.0
antisense_742	-	RNA	1539335	1539510								1539335.0	1539510.0
antisense_743	+	RNA	1543488	1544347	RhoDep	T1175	0.498	1543843.0	1543921.0	1.0		1543488.0	1544071.0
antisense_744	+	RNA	1546630	1547445								1546630.0	1547445.0
antisense_745	+	RNA	1552685	1552914	RhoDep	T1187	0.679	1553257.0	1553335.0	1.0		1552685.0	1553485.0
antisense_746	+	RNA	1557794	1558172	RhoDep	T1193	0.761	1558258.0	1558336.0	1.0		1557794.0	1558486.0
antisense_747	+	RNA	1559556	1560416	Intrinsic	TERM22317	0.796	1560067.0	1560085.0	1.0		1559556.0	1560085.0
antisense_748	+	RNA	1564408	1564841	RhoDep	T1204	0.722	1564983.0	1565061.0	1.0		1564408.0	1565211.0
antisense_749	+	RNA	1568670	1569531	RhoDep	T1209	0.478	1569148.0	1569226.0	1.0		1568670.0	1569376.0
antisense_750	-	RNA	1572229	1572583	RhoDep	T2789	0.762	1572061.0	1572139.0	1.0		1571911.0	1572583.0
antisense_751	+	COD	1572999	1573335								1572999.0	1573335.0
antisense_752	+	COD	1573383	1573983	RhoDep	T1214	0.404	1573425.0	1573503.0	1.0		1573383.0	1573653.0
antisense_753	+	COD	1574757	1575617	RhoDep	T1217	0.538	1575338.0	1575416.0	1.0		1574757.0	1575566.0
antisense_754	+	COD	1575926	1576122	RhoDep	T1219	0.445	1575969.0	1576047.0	1.0		1575926.0	1576197.0
antisense_755	+	RNA	1576172	1576855								1576172.0	1576855.0
antisense_756	+	COD	1579382	1579965	RhoDep	T1223	0.5	1579681.0	1579759.0	1.0		1579382.0	1579909.0
antisense_757	+	RNA	1580070	1580931	RhoDep	T1226	0.787	1580909.0	1580987.0	1.0		1580070.0	1581137.0
antisense_758	+	RNA	1581274	1582135	RhoDep	T1227	0.598	1581959.0	1582037.0	1.0		1581274.0	1582187.0
antisense_759	+	RNA	1582659	1583063								1582659.0	1583063.0
antisense_760	+	RNA	1587242	1587664	RhoDep	T1240	0.87	1587736.0	1587814.0	1.0		1587242.0	1587964.0
antisense_761	-	RNA	1593061	1593127								1593061.0	1593127.0
antisense_762	-	RNA	1599032	1599686								1599032.0	1599686.0
antisense_763	-	RNA	1599848	1599978								1599848.0	1599978.0
antisense_764	-	RNA	1601415	1602276	Intrinsic	TERM22893	0.483	1601858.0	1601874.0	1.0		1601858.0	1602276.0
antisense_765	-	RNA	1602553	1603396								1602553.0	1603396.0
antisense_766	+	RNA	1604248	1604278								1604248.0	1604278.0
antisense_767	+	RNA	1604437	1605298	RhoDep	T1260	0.647	1605292.0	1605370.0	1.0		1604437.0	1605520.0
antisense_768	+	COD	1610388	1610759	RhoDep	T1269	0.487	1610528.0	1610606.0	1.0		1610388.0	1610756.0
antisense_769	+	RNA	1610768	1610838								1610768.0	1610838.0
antisense_770	+	RNA	1614597	1614654	Intrinsic	TERM23127	0.779	1614897.0	1614919.0	1.0		1614597.0	1614919.0
antisense_771	-	RNA	1616303	1616445								1616303.0	1616445.0
antisense_772	-	RNA	1621578	1622322								1621578.0	1622322.0
antisense_773	-	COD	1622325	1622391								1622325.0	1622391.0
antisense_774	-	RNA	1622833	1623694	RhoDep	T2809	0.396	1623279.0	1623357.0	1.0		1623129.0	1623694.0
antisense_775	-	RNA	1623820	1623950								1623820.0	1623950.0
antisense_776	-	RNA	1623955	1624230								1623955.0	1624230.0
antisense_777	-	RNA	1626427	1626635	RhoDep	T2812	0.76	1626237.0	1626315.0	1.0		1626087.0	1626635.0
antisense_778	+	COD	1627775	1628560	RhoDep	T1280	0.649	1628477.0	1628555.0	1.0		1627775.0	1628705.0
antisense_779	-	RNA	1629915	1630776								1629915.0	1630776.0
antisense_780	-	RNA	1633078	1633479								1633078.0	1633479.0
antisense_781	-	RNA	1633484	1634156								1633484.0	1634156.0
antisense_782	+	RNA	1639296	1639405								1639296.0	1639405.0
antisense_783	+	RNA	1639644	1640369	RhoDep	T1291	0.612	1640316.0	1640394.0	1.0		1639644.0	1640544.0
antisense_784	+	RNA	1647401	1647628	RhoDep	T1303	0.647	1647592.0	1647670.0	1.0		1647401.0	1647820.0
antisense_785	+	RNA	1651105	1651304								1651105.0	1651304.0
antisense_786	+	RNA	1651380	1652218								1651380.0	1652218.0
antisense_787	+	RNA	1652241	1652873	RhoDep	T1313	0.614	1652996.0	1653074.0	1.0		1652241.0	1653224.0
antisense_788	+	RNA	1654088	1654162	RhoDep	T1315	0.9	1654162.0	1654240.0	1.0		1654088.0	1654390.0
antisense_789	+	RNA	1654286	1655124	RhoDep	T1317	0.608	1654968.0	1655046.0	1.0		1654286.0	1655196.0
antisense_790	+	RNA	1655257	1655519								1655257.0	1655519.0
antisense_791	+	RNA	1655691	1655906	RhoDep	T1319	0.587	1656029.0	1656107.0	1.0		1655691.0	1656257.0
antisense_792	+	RNA	1656127	1656988	RhoDep	T1320	0.352	1656389.0	1656467.0	1.0		1656127.0	1656617.0
antisense_793	+	RNA	1659901	1660266								1659901.0	1660266.0
antisense_794	+	RNA	1660309	1660543	RhoDep	T1326	0.609	1661074.0	1661152.0	1.0		1660309.0	1661302.0
antisense_795	-	RNA	1662773	1662814								1662773.0	1662814.0
antisense_796	-	RNA	1666364	1666809								1666364.0	1666809.0
antisense_797	-	RNA	1667892	1667993	RhoDepWithHP	T2829	0.68	1667391.0	1667481.0	1.0	TERM23878	1667391.0	1667993.0
antisense_798	-	COD	1668052	1668721	RhoDep	T2831	0.846	1668048.0	1668126.0	1.0		1667898.0	1668721.0
antisense_799	-	RNA	1668931	1669126								1668931.0	1669126.0
antisense_800	-	RNA	1676673	1677214	RhoDep	T2841	0.68	1676416.0	1676494.0	1.0		1676266.0	1677214.0
antisense_801	-	COD	1677252	1677290								1677252.0	1677290.0
antisense_802	-	RNA	1677340	1677433								1677340.0	1677433.0
antisense_803	-	RNA	1678182	1679005	RhoDep	T2843	0.694	1678083.0	1678161.0	1.0		1677933.0	1679005.0
antisense_804	-	COD	1680137	1680975	RhoDep	T2848	0.657	1680265.0	1680343.0	1.0		1680115.0	1680975.0
antisense_805	-	RNA	1682770	1683631								1682770.0	1683631.0
antisense_806	-	COD	1684252	1684860	RhoDep	T2852	0.61	1684036.0	1684114.0	1.0		1683886.0	1684860.0
antisense_807	-	RNA	1685543	1686404								1685543.0	1686404.0
antisense_808	-	RNA	1686409	1686546								1686409.0	1686546.0
antisense_809	-	COD	1690848	1691290	RhoDep	T2857	0.635	1691012.0	1691090.0	1.0		1690862.0	1691290.0
orphan_26	+	RNA	1695716	1696069	Intrinsic	TERM24243	0.156	1695755.0	1695776.0	1.0		1695716.0	1695776.0
antisense_810	+	RNA	1696070	1696929	RhoDep	T1357	0.571	1696536.0	1696614.0	1.0		1696070.0	1696764.0
antisense_811	-	RNA	1697287	1698148	RhoDep	T2859	0.689	1697401.0	1697479.0	1.0		1697251.0	1698148.0
antisense_812	-	RNA	1698358	1698444								1698358.0	1698444.0
antisense_813	-	RNA	1698473	1698648								1698473.0	1698648.0
antisense_814	+	RNA	1698697	1699498	RhoDep	T1359	0.797	1699411.0	1699489.0	1.0		1698697.0	1699639.0
antisense_815	-	RNA	1700481	1700879	RhoDep	T2861	0.631	1700252.0	1700330.0	1.0		1700102.0	1700879.0
antisense_816	-	RNA	1700886	1700929								1700886.0	1700929.0
antisense_817	+	RNA	1701029	1701108	RhoDep	T1362	0.663	1701081.0	1701159.0	1.0		1701029.0	1701309.0
antisense_818	+	RNA	1701207	1701558								1701207.0	1701558.0
antisense_819	+	COD	1701558	1702302	RhoDep	T1366	0.587	1702135.0	1702213.0	1.0		1701558.0	1702363.0
antisense_820	+	COD	1702332	1703119	RhoDep	T1368	0.786	1703096.0	1703174.0	1.0		1702332.0	1703324.0
antisense_821	-	RNA	1704591	1705439	RhoDep	T2863	0.661	1704750.0	1704828.0	1.0		1704600.0	1705439.0
antisense_822	-	RNA	1706759	1707618	RhoDep	T2867	0.698	1706684.0	1706762.0	1.0		1706534.0	1707618.0
antisense_823	-	COD	1707702	1708016	RhoDep	T2869	0.639	1707735.0	1707813.0	1.0		1707585.0	1708016.0
antisense_824	+	RNA	1721211	1721489								1721211.0	1721489.0
orphan_27	-	RNA	1721321	1722026								1721321.0	1722026.0
antisense_825	-	RNA	1722027	1722263	Intrinsic	TERM24641	0.514	1722009.0	1722044.0	1.0		1722009.0	1722263.0
antisense_826	-	RNA	1724276	1724515	RhoDep	T2882	0.572	1723826.0	1723904.0	1.0		1723676.0	1724515.0
antisense_827	-	RNA	1725628	1725721								1725628.0	1725721.0
antisense_828	-	RNA	1725931	1726685	RhoDep	T2884	0.797	1725851.0	1725929.0	1.0		1725701.0	1726685.0
antisense_829	-	RNA	1728760	1729142	RhoDep	T2887	0.694	1728433.0	1728511.0	1.0		1728283.0	1729142.0
antisense_830	+	RNA	1730926	1731787	RhoDep	T1393	0.707	1731627.0	1731705.0	1.0		1730926.0	1731855.0
antisense_832	+	RNA	1731862	1732713	RhoDep	T1394	0.433	1732256.0	1732334.0	1.0		1731862.0	1732484.0
antisense_833	+	RNA	1733474	1733517								1733474.0	1733517.0
antisense_834	+	RNA	1733617	1733650								1733617.0	1733650.0
antisense_835	+	COD	1733705	1734533	RhoDep	T1396	0.553	1734454.0	1734532.0	1.0		1733705.0	1734682.0
antisense_836	+	RNA	1738274	1738344								1738274.0	1738344.0
antisense_837	+	RNA	1738405	1739265	RhoDep	T1404	0.612	1739206.0	1739284.0	1.0		1738405.0	1739434.0
antisense_838	+	RNA	1739575	1740424								1739575.0	1740424.0
antisense_839	+	RNA	1742256	1743025								1742256.0	1743025.0
antisense_840	-	COD	1745553	1746395	RhoDep	T2898	0.643	1745571.0	1745649.0	1.0		1745421.0	1746395.0
antisense_841	-	COD	1746452	1746606								1746452.0	1746606.0
antisense_842	+	COD	1750136	1750881	RhoDep	T1421	0.795	1750874.0	1750952.0	1.0		1750136.0	1751102.0
antisense_843	+	RNA	1757814	1758228	RhoDep	T1438	0.604	1758421.0	1758499.0	1.0		1757814.0	1758649.0
antisense_844	-	RNA	1762323	1762684	RhoDep	T2910	0.578	1762310.0	1762388.0	1.0		1762160.0	1762684.0
antisense_846	-	RNA	1762790	1762897								1762790.0	1762897.0
antisense_847	-	RNA	1762992	1763853	Intrinsic	TERM25214	0.677	1763102.0	1763118.0	1.0		1763102.0	1763853.0
antisense_848	+	RNA	1770700	1771006								1770700.0	1771006.0
antisense_849	+	RNA	1773501	1773931								1773501.0	1773931.0
antisense_850	+	RNA	1775039	1775684	RhoDep	T1460	0.667	1775799.0	1775877.0	1.0		1775039.0	1776027.0
antisense_851	+	RNA	1777807	1777818								1777807.0	1777818.0
