transcript_id	position	strand	transcript_length	winner	feature	term_start	term_end	mfe	summary	GeneStart	GeneEnd	GeneLength	GeneLengthWithUTR	url_for_image
antisense_664	1364109	+	862	RNA	NA	NA	NA	-96.0	[['motif_0', 28, 0.00062]]	1364564.0	1364593.0	30.0	485.0	antisense_664_ss.jpg
antisense_665	1367063	+	740	RNA	NA	NA	NA	-137.7	[['motif_0', 28, 5.32e-06]]	1367063.0	1367777.0	715.0	715.0	antisense_665_ss.jpg
antisense_666	1367803	+	170	RNA	NA	NA	NA	-32.8	[['motif_0', 29, 0.000996]]	1367878.0	1367949.0	72.0	147.0	antisense_666_ss.jpg
antisense_667	1367973	+	862	RNA	NA	NA	NA	-61.07	NA	1368433.0	1368468.0	36.0	496.0	antisense_667_ss.jpg
antisense_668	1369134	+	862	RNA	Intrinsic	1369751.0	1369775.0	-117.31	[['motif_0', 29, 0.00261]]	1369134.0	1369775.0	642.0	642.0	antisense_668_ss.jpg
antisense_675	1397412	+	475	RNA	NA	NA	NA	-36.7	[['motif_0', 31, 0.00261]]	1397537.0	1397629.0	93.0	218.0	antisense_675_ss.jpg
antisense_676	1397887	+	396	RNA	NA	NA	NA	-31.6	NA	1398136.0	1398162.0	27.0	276.0	antisense_676_ss.jpg
antisense_677	1401612	+	862	COD	RhoDep	1402115.0	1402193.0	NA	[['motif_0', 29, 0.00192]]	1401657.0	1402343.0	687.0	732.0	
antisense_692	1423827	+	862	RNA	NA	NA	NA	-80.2	[['motif_0', 30, 0.00348]]	1424230.0	1424283.0	54.0	457.0	antisense_692_ss.jpg
antisense_693	1425329	+	862	RNA	NA	NA	NA	-151.3	[['motif_0', 29, 0.000996]]	1425329.0	1426190.0	862.0	862.0	antisense_693_ss.jpg
antisense_694	1427149	+	862	RNA	NA	NA	NA	-158.91	[['motif_0', 29, 0.000996]]	1427149.0	1428010.0	862.0	862.0	antisense_694_ss.jpg
antisense_695	1429887	+	794	RNA	RhoDep	1429982.0	1430060.0	-69.5	[['motif_0', 29, 0.00192]]	1429891.0	1430210.0	320.0	324.0	antisense_695_ss.jpg
antisense_696	1430681	+	862	RNA	RhoDep	1431436.0	1431514.0	-200.0	[['motif_0', 31, 0.000253]]	1430683.0	1431664.0	982.0	984.0	antisense_696_ss.jpg
antisense_702	1446590	+	862	COD	RhoDep	1447446.0	1447524.0	NA	[['motif_0', 28, 0.000549]]	1446963.0	1447674.0	712.0	1085.0	
antisense_703	1454591	+	119	RNA	NA	NA	NA	-3.6	[['motif_0', 30, 0.000887]]	1454610.0	1454624.0	15.0	34.0	antisense_703_ss.jpg
antisense_704	1454710	+	736	RNA	RhoDep	1455176.0	1455254.0	-104.68	[['motif_0', 28, 0.00155]]	1454713.0	1455404.0	692.0	695.0	antisense_704_ss.jpg
antisense_705	1455446	+	862	RNA	NA	NA	NA	-119.4	[['motif_0', 28, 2.2e-05], ['motif_3', 9, 0.000253]]	1455915.0	1456043.0	129.0	598.0	antisense_705_ss.jpg
antisense_706	1457586	+	862	RNA	NA	NA	NA	-114.51	[['motif_0', 29, 0.000789]]	1458357.0	1458404.0	48.0	819.0	antisense_706_ss.jpg
antisense_707	1458456	+	862	RNA	NA	NA	NA	-65.9	NA	1458837.0	1458875.0	39.0	420.0	antisense_707_ss.jpg
antisense_715	1476483	+	93	RNA	NA	NA	NA	0.0	NA	1476521.0	1476532.0	12.0	50.0	antisense_715_ss.jpg
antisense_716	1476576	+	398	RNA	NA	NA	NA	-24.8	NA	1476747.0	1476773.0	27.0	198.0	antisense_716_ss.jpg
antisense_719	1479171	+	580	RNA	RhoDep	1479507.0	1479585.0	-74.0	[['motif_0', 16, 0.000144]]	1479430.0	1479735.0	306.0	565.0	antisense_719_ss.jpg
antisense_724	1487671	+	862	COD	RhoDep	1488294.0	1488372.0	NA	NA	1487828.0	1488522.0	695.0	852.0	
antisense_725	1491127	+	862	RNA	RhoDep	1491852.0	1491930.0	-160.8	NA	1491224.0	1492080.0	857.0	954.0	antisense_725_ss.jpg
antisense_726	1499467	+	196	RNA	NA	NA	NA	-4.2	NA	1499472.0	1499492.0	21.0	26.0	antisense_726_ss.jpg
antisense_727	1499663	+	493	COD	NA	NA	NA	NA	[['motif_0', 30, 0.00173]]	1499750.0	1500106.0	357.0	444.0	
antisense_728	1500156	+	862	RNA	NA	NA	NA	-126.8	NA	1500157.0	1501016.0	860.0	861.0	antisense_728_ss.jpg
antisense_729	1504201	+	862	RNA	RhoDep	1504729.0	1504807.0	-86.38	NA	1504201.0	1504957.0	757.0	757.0	antisense_729_ss.jpg
antisense_730	1508561	+	558	RNA	RhoDep	1508800.0	1508878.0	-70.5	[['motif_0', 29, 0.000253]]	1508562.0	1509028.0	467.0	468.0	antisense_730_ss.jpg
antisense_731	1509119	+	862	RNA	NA	NA	NA	-60.7	[['motif_0', 29, 0.00139]]	1509572.0	1509610.0	39.0	492.0	antisense_731_ss.jpg
antisense_732	1517379	+	862	RNA	NA	NA	NA	-108.1	NA	1517379.0	1518239.0	861.0	861.0	antisense_732_ss.jpg
antisense_733	1519162	+	263	RNA	NA	NA	NA	-34.7	[['motif_0', 29, 0.000887]]	1519403.0	1519417.0	15.0	256.0	antisense_733_ss.jpg
antisense_734	1519425	+	862	RNA	NA	NA	NA	-106.3	NA	1519425.0	1520286.0	862.0	862.0	antisense_734_ss.jpg
antisense_736	1530592	+	540	RNA	Intrinsic	1531122.0	1531143.0	-99.8	[['motif_0', 28, 0.000144]]	1530807.0	1531143.0	337.0	552.0	antisense_736_ss.jpg
antisense_737	1532846	+	862	RNA	RhoDep	1533109.0	1533187.0	-64.04	NA	1532852.0	1533337.0	486.0	492.0	antisense_737_ss.jpg
antisense_743	1543488	+	862	RNA	RhoDep	1543843.0	1543921.0	-91.1	[['motif_0', 30, 0.00112]]	1543538.0	1544071.0	534.0	584.0	antisense_743_ss.jpg
antisense_744	1546630	+	862	RNA	NA	NA	NA	-125.2	NA	1546631.0	1547445.0	815.0	816.0	antisense_744_ss.jpg
antisense_745	1552685	+	862	RNA	RhoDep	1553257.0	1553335.0	-112.4	[['motif_3', 11, 0.000908]]	1552840.0	1553485.0	646.0	801.0	antisense_745_ss.jpg
antisense_746	1557794	+	862	RNA	RhoDep	1558258.0	1558336.0	-112.04	[['motif_0', 29, 4.73e-05], ['motif_3', 24, 0.000253]]	1558098.0	1558486.0	389.0	693.0	antisense_746_ss.jpg
antisense_747	1559556	+	862	RNA	Intrinsic	1560067.0	1560085.0	-92.0	[['motif_0', 28, 0.00236], ['motif_3', 13, 0.000908]]	1559563.0	1560085.0	523.0	530.0	antisense_747_ss.jpg
antisense_748	1564408	+	862	RNA	RhoDep	1564983.0	1565061.0	-87.04	NA	1564812.0	1565211.0	400.0	804.0	antisense_748_ss.jpg
antisense_749	1568670	+	862	RNA	RhoDep	1569148.0	1569226.0	-114.5	NA	1568670.0	1569376.0	707.0	707.0	antisense_749_ss.jpg
antisense_751	1572999	+	384	COD	NA	NA	NA	NA	NA	1573036.0	1573335.0	300.0	337.0	
antisense_752	1573383	+	862	COD	RhoDep	1573425.0	1573503.0	NA	[['motif_0', 29, 0.000144]]	1573390.0	1573653.0	264.0	271.0	
antisense_753	1574757	+	862	COD	RhoDep	1575338.0	1575416.0	NA	[['motif_0', 30, 0.000996]]	1574757.0	1575566.0	810.0	810.0	
antisense_754	1575926	+	246	COD	RhoDep	1575969.0	1576047.0	NA	[['motif_0', 20, 5.47e-07]]	1575933.0	1576197.0	265.0	272.0	
antisense_755	1576172	+	862	RNA	NA	NA	NA	-113.2	[['motif_0', 29, 2.2e-05]]	1576820.0	1576855.0	36.0	684.0	antisense_755_ss.jpg
antisense_756	1579382	+	688	COD	RhoDep	1579681.0	1579759.0	NA	NA	1579672.0	1579909.0	238.0	528.0	
antisense_757	1580070	+	862	RNA	RhoDep	1580909.0	1580987.0	-153.0	[['motif_0', 28, 0.000887], ['motif_3', 13, 0.000253]]	1580070.0	1581137.0	1068.0	1068.0	antisense_757_ss.jpg
antisense_758	1581274	+	862	RNA	RhoDep	1581959.0	1582037.0	-121.3	[['motif_0', 30, 0.00062]]	1581276.0	1582187.0	912.0	914.0	antisense_758_ss.jpg
antisense_759	1582659	+	862	RNA	NA	NA	NA	-60.9	[['motif_3', 23, 0.000908]]	1583010.0	1583063.0	54.0	405.0	antisense_759_ss.jpg
antisense_760	1587242	+	862	RNA	RhoDep	1587736.0	1587814.0	-132.5	[['motif_0', 29, 0.00139]]	1587506.0	1587964.0	459.0	723.0	antisense_760_ss.jpg
antisense_766	1604248	+	189	RNA	NA	NA	NA	-1.8	[['motif_0', 28, 0.000253]]	1604267.0	1604278.0	12.0	31.0	antisense_766_ss.jpg
antisense_767	1604437	+	862	RNA	RhoDep	1605292.0	1605370.0	-209.5	[['motif_0', 31, 0.00112]]	1604438.0	1605520.0	1083.0	1084.0	antisense_767_ss.jpg
antisense_768	1610388	+	380	COD	RhoDep	1610528.0	1610606.0	NA	NA	1610400.0	1610756.0	357.0	369.0	
antisense_769	1610768	+	82	RNA	NA	NA	NA	-3.0	[['motif_0', 14, 0.00112], ['motif_3', 46, 0.000908]]	1610803.0	1610838.0	36.0	71.0	antisense_769_ss.jpg
antisense_770	1614597	+	862	RNA	Intrinsic	1614897.0	1614919.0	-55.5	[['motif_0', 30, 0.00033]]	1614598.0	1614919.0	322.0	323.0	antisense_770_ss.jpg
antisense_778	1627775	+	862	COD	RhoDep	1628477.0	1628555.0	NA	NA	1627808.0	1628705.0	898.0	931.0	
antisense_782	1639296	+	348	RNA	NA	NA	NA	-11.0	[['motif_3', 13, 0.000908]]	1639316.0	1639405.0	90.0	110.0	antisense_782_ss.jpg
antisense_783	1639644	+	862	RNA	RhoDep	1640316.0	1640394.0	-117.7	[['motif_3', 25, 0.000908]]	1640316.0	1640544.0	229.0	901.0	antisense_783_ss.jpg
antisense_784	1647401	+	862	RNA	RhoDep	1647592.0	1647670.0	-52.2	[['motif_3', 24, 0.000908]]	1647575.0	1647820.0	246.0	420.0	antisense_784_ss.jpg
antisense_785	1651105	+	275	RNA	NA	NA	NA	-31.4	NA	1651206.0	1651304.0	99.0	200.0	antisense_785_ss.jpg
antisense_786	1651380	+	861	RNA	NA	NA	NA	-146.0	NA	1651381.0	1652218.0	838.0	839.0	antisense_786_ss.jpg
antisense_787	1652241	+	862	RNA	RhoDep	1652996.0	1653074.0	-137.8	[['motif_0', 30, 0.000289]]	1652252.0	1653224.0	973.0	984.0	antisense_787_ss.jpg
antisense_788	1654088	+	198	RNA	RhoDep	1654162.0	1654240.0	-44.1	[['motif_0', 29, 0.00173]]	1654148.0	1654390.0	243.0	303.0	antisense_788_ss.jpg
antisense_789	1654286	+	862	RNA	RhoDep	1654968.0	1655046.0	-136.4	[['motif_3', 24, 0.000908]]	1654286.0	1655196.0	911.0	911.0	antisense_789_ss.jpg
antisense_790	1655257	+	434	RNA	NA	NA	NA	-45.7	[['motif_3', 46, 0.000908]]	1655490.0	1655519.0	30.0	263.0	antisense_790_ss.jpg
antisense_791	1655691	+	436	RNA	RhoDep	1656029.0	1656107.0	-96.4	NA	1655856.0	1656257.0	402.0	567.0	antisense_791_ss.jpg
antisense_792	1656127	+	862	RNA	RhoDep	1656389.0	1656467.0	-82.3	[['motif_3', 14, 0.000253]]	1656131.0	1656617.0	487.0	491.0	antisense_792_ss.jpg
antisense_793	1659901	+	408	RNA	NA	NA	NA	-63.4	[['motif_0', 3, 0.00213]]	1660177.0	1660266.0	90.0	366.0	antisense_793_ss.jpg
antisense_794	1660309	+	862	RNA	RhoDep	1661074.0	1661152.0	-132.8	[['motif_0', 18, 0.00062]]	1660475.0	1661302.0	828.0	994.0	antisense_794_ss.jpg
antisense_810	1696070	+	862	RNA	RhoDep	1696536.0	1696614.0	-92.7	NA	1696072.0	1696764.0	693.0	695.0	antisense_810_ss.jpg
antisense_814	1698697	+	862	RNA	RhoDep	1699411.0	1699489.0	-135.5	[['motif_0', 30, 0.000289]]	1698702.0	1699639.0	938.0	943.0	antisense_814_ss.jpg
antisense_817	1701029	+	178	RNA	RhoDep	1701081.0	1701159.0	-32.2	NA	1701076.0	1701309.0	234.0	281.0	antisense_817_ss.jpg
antisense_818	1701207	+	351	RNA	NA	NA	NA	-46.6	[['motif_0', 30, 0.00173]]	1701532.0	1701558.0	27.0	352.0	antisense_818_ss.jpg
antisense_819	1701558	+	774	COD	RhoDep	1702135.0	1702213.0	NA	[['motif_0', 12, 0.00317]]	1701602.0	1702363.0	762.0	806.0	
antisense_820	1702332	+	862	COD	RhoDep	1703096.0	1703174.0	NA	[['motif_0', 28, 0.00317]]	1702345.0	1703324.0	980.0	993.0	
antisense_824	1721211	+	326	RNA	NA	NA	NA	-31.7	[['motif_2', 7, 1.09e-10]]	1721457.0	1721489.0	33.0	279.0	antisense_824_ss.jpg
antisense_830	1730926	+	862	RNA	RhoDep	1731627.0	1731705.0	-200.9	[['motif_3', 35, 0.000908]]	1730926.0	1731855.0	930.0	930.0	antisense_830_ss.jpg
antisense_832	1731862	+	862	RNA	RhoDep	1732256.0	1732334.0	-131.4	NA	1731862.0	1732484.0	623.0	623.0	antisense_832_ss.jpg
antisense_833	1733474	+	143	RNA	NA	NA	NA	-5.5	NA	1733494.0	1733517.0	24.0	44.0	antisense_833_ss.jpg
antisense_834	1733617	+	88	RNA	NA	NA	NA	-2.3	[['motif_0', 29, 0.000289]]	1733636.0	1733650.0	15.0	34.0	antisense_834_ss.jpg
antisense_835	1733705	+	862	COD	RhoDep	1734454.0	1734532.0	NA	NA	1733710.0	1734682.0	973.0	978.0	
antisense_836	1738274	+	131	RNA	NA	NA	NA	-9.1	NA	1738333.0	1738344.0	12.0	71.0	antisense_836_ss.jpg
antisense_837	1738405	+	862	RNA	RhoDep	1739206.0	1739284.0	-163.3	[['motif_0', 28, 1.14e-05]]	1738544.0	1739434.0	891.0	1030.0	antisense_837_ss.jpg
antisense_838	1739575	+	862	RNA	NA	NA	NA	-158.8	[['motif_0', 29, 0.00033]]	1740341.0	1740424.0	84.0	850.0	antisense_838_ss.jpg
antisense_839	1742256	+	862	RNA	NA	NA	NA	-140.2	[['motif_0', 28, 0.000789]]	1742960.0	1743025.0	66.0	770.0	antisense_839_ss.jpg
antisense_842	1750136	+	862	COD	RhoDep	1750874.0	1750952.0	NA	NA	1750227.0	1751102.0	876.0	967.0	
antisense_843	1757814	+	862	RNA	RhoDep	1758421.0	1758499.0	-182.2	[['motif_0', 28, 0.000484]]	1758175.0	1758649.0	475.0	836.0	antisense_843_ss.jpg
antisense_848	1770700	+	548	RNA	NA	NA	NA	-45.4	NA	1770956.0	1771006.0	51.0	307.0	antisense_848_ss.jpg
antisense_849	1773501	+	862	RNA	NA	NA	NA	-78.5	NA	1773830.0	1773931.0	102.0	431.0	antisense_849_ss.jpg
antisense_850	1775039	+	862	RNA	RhoDep	1775799.0	1775877.0	-208.5	NA	1775039.0	1776027.0	989.0	989.0	antisense_850_ss.jpg
antisense_851	1777807	+	25	RNA	NA	NA	NA	0.0	[['motif_0', 29, 0.000192], ['motif_3', 3, 0.000908]]	1777810.0	1777818.0	9.0	12.0	antisense_851_ss.jpg
antisense_0	1036	-	862	RNA	NA	NA	NA	-63.0	[['motif_0', 30, 0.000887]]	698.0	796.0	99.0	339.0	antisense_0_ss.jpg
antisense_1	2199	-	862	RNA	NA	NA	NA	-86.9	[['motif_0', 29, 0.000996], ['motif_3', 9, 0.000908]]	1664.0	1699.0	36.0	536.0	antisense_1_ss.jpg
antisense_2	2398	-	199	RNA	NA	NA	NA	-27.7	[['motif_0', 29, 0.00236]]	2228.0	2254.0	27.0	171.0	antisense_2_ss.jpg
antisense_3	2522	-	124	RNA	NA	NA	NA	-4.5	[['motif_0', 28, 0.00213]]	2480.0	2521.0	42.0	43.0	antisense_3_ss.jpg
antisense_4	4463	-	792	COD	RhoDep	3729.0	3807.0	NA	[['motif_0', 29, 0.0007], ['motif_3', 14, 0.000908]]	3579.0	4311.0	733.0	885.0	
antisense_5	11810	-	862	COD	RhoDep	11148.0	11226.0	NA	[['motif_0', 29, 0.000253]]	10998.0	11638.0	641.0	813.0	
antisense_6	12083	-	273	COD	NA	NA	NA	NA	[['motif_0', 29, 3.28e-05]]	11825.0	12040.0	216.0	259.0	
antisense_16	34551	-	862	COD	RhoDep	33726.0	33804.0	NA	[['motif_0', 30, 3.28e-05]]	33576.0	34537.0	962.0	976.0	
antisense_17	38477	-	862	RNA	RhoDep	37730.0	37808.0	-239.9	[['motif_1', 7, 3.52e-14], ['motif_2', 32, 3.04e-14]]	37580.0	38135.0	556.0	898.0	antisense_17_ss.jpg
antisense_18	39636	-	862	RNA	Intrinsic	39088.0	39110.0	-104.4	[['motif_0', 29, 0.00236], ['motif_4', 6, 7.21e-12]]	39088.0	39636.0	549.0	549.0	antisense_18_ss.jpg
antisense_19	44253	-	862	RNA	RhoDep	43767.0	43845.0	-77.0	[['motif_0', 29, 0.00062]]	43617.0	44145.0	529.0	637.0	antisense_19_ss.jpg
antisense_20	45065	-	812	RNA	RhoDep	44329.0	44407.0	-138.1	[['motif_0', 11, 0.00112]]	44179.0	44885.0	707.0	887.0	antisense_20_ss.jpg
antisense_21	49964	-	862	RNA	Intrinsic	49348.0	49368.0	-90.6	NA	49348.0	49964.0	617.0	617.0	antisense_21_ss.jpg
antisense_22	50072	-	108	RNA	NA	NA	NA	-4.7	[['motif_3', 6, 0.000908]]	50004.0	50012.0	9.0	69.0	antisense_22_ss.jpg
antisense_23	50942	-	862	RNA	NA	NA	NA	-145.0	[['motif_0', 29, 4.73e-05]]	50089.0	50941.0	853.0	854.0	antisense_23_ss.jpg
antisense_26	60798	-	862	RNA	RhoDep	60370.0	60448.0	-115.3	[['motif_0', 29, 0.00213]]	60220.0	60468.0	249.0	579.0	antisense_26_ss.jpg
antisense_27	61348	-	550	RNA	RhoDep	61111.0	61189.0	-74.6	NA	60961.0	61230.0	270.0	388.0	antisense_27_ss.jpg
antisense_32	66207	-	733	RNA	Intrinsic	65933.0	65965.0	-57.2	NA	65933.0	66207.0	275.0	275.0	antisense_32_ss.jpg
antisense_33	66373	-	166	COD	NA	NA	NA	NA	[['motif_0', 29, 0.000996]]	66238.0	66365.0	128.0	136.0	
antisense_36	71919	-	862	RNA	Intrinsic	71344.0	71362.0	-114.6	[['motif_0', 29, 0.00236]]	71344.0	71919.0	576.0	576.0	antisense_36_ss.jpg
antisense_41	81082	-	862	RNA	NA	NA	NA	-156.7	NA	80223.0	81082.0	860.0	860.0	antisense_41_ss.jpg
antisense_46	90720	-	616	RNA	NA	NA	NA	-53.3	[['motif_0', 29, 0.00317]]	90443.0	90475.0	33.0	278.0	antisense_46_ss.jpg
antisense_48	91475	-	755	COD	RhoDep	91037.0	91115.0	NA	[['motif_0', 1, 0.00173]]	90887.0	91358.0	472.0	589.0	
antisense_49	92296	-	821	RNA	NA	NA	NA	-107.0	NA	91717.0	91809.0	93.0	580.0	antisense_49_ss.jpg
antisense_51	103090	-	862	RNA	NA	NA	NA	-27.3	[['motif_3', 46, 0.000908]]	102962.0	103039.0	78.0	129.0	antisense_51_ss.jpg
antisense_52	103946	-	856	RNA	RhoDep	103262.0	103340.0	-155.7	[['motif_0', 29, 0.00125]]	103112.0	103919.0	808.0	835.0	antisense_52_ss.jpg
antisense_53	108099	-	862	COD	RhoDepWithHP	107271.0	107428.0	NA	NA	107271.0	108039.0	769.0	829.0	
antisense_54	108283	-	184	RNA	RhoDep	108112.0	108190.0	-48.5	[['motif_0', 29, 0.000549]]	107962.0	108282.0	321.0	322.0	antisense_54_ss.jpg
antisense_55	108318	-	35	RNA	NA	NA	NA	-1.5	NA	108289.0	108300.0	12.0	30.0	antisense_55_ss.jpg
antisense_56	111034	-	862	COD	RhoDep	110598.0	110676.0	NA	[['motif_0', 29, 0.000125]]	110448.0	110973.0	526.0	587.0	
antisense_58	117040	-	862	RNA	RhoDep	116101.0	116179.0	-190.8	NA	115951.0	117034.0	1084.0	1090.0	antisense_58_ss.jpg
antisense_64	131354	-	48	RNA	NA	NA	NA	0.0	[['motif_3', 32, 0.000253]]	131341.0	131352.0	12.0	14.0	antisense_64_ss.jpg
antisense_65	131946	-	592	RNA	NA	NA	NA	-81.4	NA	131440.0	131481.0	42.0	507.0	antisense_65_ss.jpg
antisense_66	132264	-	318	RNA	NA	NA	NA	-18.6	[['motif_3', 13, 0.000908]]	132106.0	132120.0	15.0	159.0	antisense_66_ss.jpg
antisense_67	141505	-	862	RNA	NA	NA	NA	-129.5	NA	140667.0	140732.0	66.0	839.0	antisense_67_ss.jpg
antisense_69	146445	-	862	RNA	RhoDep	145770.0	145848.0	-156.2	[['motif_0', 29, 0.000192]]	145620.0	146445.0	826.0	826.0	antisense_69_ss.jpg
antisense_70	147898	-	862	RNA	NA	NA	NA	-139.8	[['motif_0', 29, 9.2e-05]]	147106.0	147183.0	78.0	793.0	antisense_70_ss.jpg
antisense_81	173393	-	862	RNA	RhoDep	173076.0	173154.0	-102.2	[['motif_0', 30, 0.00288]]	172926.0	173230.0	305.0	468.0	antisense_81_ss.jpg
antisense_82	173837	-	444	RNA	RhoDep	173511.0	173589.0	-108.8	[['motif_0', 31, 0.00125]]	173361.0	173837.0	477.0	477.0	antisense_82_ss.jpg
antisense_83	174806	-	862	COD	RhoDep	174400.0	174478.0	NA	NA	174250.0	174720.0	471.0	557.0	
antisense_89	189266	-	862	COD	RhoDep	188431.0	188509.0	NA	NA	188281.0	189266.0	986.0	986.0	
antisense_94	196333	-	755	RNA	NA	NA	NA	-81.97	[['motif_0', 30, 0.000427]]	195605.0	195760.0	156.0	729.0	antisense_94_ss.jpg
antisense_95	196998	-	665	RNA	NA	NA	NA	-18.6	[['motif_0', 28, 0.000253]]	196874.0	196990.0	117.0	125.0	antisense_95_ss.jpg
antisense_96	200066	-	862	COD	NA	NA	NA	NA	NA	199346.0	200056.0	711.0	721.0	
antisense_97	203387	-	862	RNA	RhoDep	203135.0	203213.0	-61.4	NA	202985.0	203383.0	399.0	403.0	antisense_97_ss.jpg
antisense_98	203912	-	525	RNA	NA	NA	NA	-91.3	[['motif_0', 29, 7.95e-07]]	203388.0	203912.0	525.0	525.0	antisense_98_ss.jpg
antisense_99	204541	-	629	RNA	RhoDep	203860.0	203938.0	-126.5	[['motif_0', 31, 0.000289]]	203710.0	204468.0	759.0	832.0	antisense_99_ss.jpg
antisense_105	231399	-	862	RNA	RhoDep	230584.0	230662.0	-174.9	[['motif_3', 39, 0.000253]]	230434.0	230679.0	246.0	966.0	antisense_105_ss.jpg
antisense_106	232404	-	862	RNA	NA	NA	NA	-122.6	[['motif_0', 28, 0.000549]]	231657.0	231683.0	27.0	748.0	antisense_106_ss.jpg
antisense_112	243767	-	862	RNA	NA	NA	NA	-117.31	NA	242906.0	243767.0	862.0	862.0	antisense_112_ss.jpg
antisense_117	254911	-	393	COD	RhoDep	254593.0	254671.0	NA	NA	254443.0	254901.0	459.0	469.0	
antisense_118	256869	-	862	RNA	RhoDep	256291.0	256369.0	-108.1	NA	256141.0	256546.0	406.0	729.0	antisense_118_ss.jpg
antisense_122	261933	-	692	RNA	RhoDep	261442.0	261520.0	-128.9	[['motif_0', 29, 0.000144], ['motif_3', 7, 0.000908]]	261292.0	261875.0	584.0	642.0	antisense_122_ss.jpg
antisense_125	263591	-	462	RNA	NA	NA	NA	-62.8	NA	263130.0	263591.0	462.0	462.0	antisense_125_ss.jpg
antisense_126	264560	-	862	RNA	NA	NA	NA	-116.5	NA	263968.0	263994.0	27.0	593.0	antisense_126_ss.jpg
antisense_128	269492	-	289	RNA	NA	NA	NA	-29.4	NA	269241.0	269279.0	39.0	252.0	antisense_128_ss.jpg
antisense_129	269554	-	62	RNA	NA	NA	NA	-0.4	[['motif_0', 29, 0.00155]]	269499.0	269510.0	12.0	56.0	antisense_129_ss.jpg
antisense_130	270004	-	450	RNA	NA	NA	NA	-39.8	[['motif_0', 28, 0.00261]]	269730.0	269792.0	63.0	275.0	antisense_130_ss.jpg
antisense_131	270475	-	471	COD	RhoDep	270181.0	270259.0	NA	NA	270031.0	270465.0	435.0	445.0	
antisense_132	274785	-	862	RNA	NA	NA	NA	-135.9	NA	273924.0	274780.0	857.0	862.0	antisense_132_ss.jpg
antisense_135	279577	-	862	RNA	RhoDep	279323.0	279401.0	-67.9	[['motif_0', 30, 0.000144], ['motif_3', 1, 0.000253]]	279173.0	279577.0	405.0	405.0	antisense_135_ss.jpg
antisense_139	286456	-	862	RNA	RhoDep	285940.0	286018.0	-96.9	[['motif_0', 25, 0.00236]]	285790.0	286215.0	426.0	667.0	antisense_139_ss.jpg
antisense_140	287726	-	862	RNA	NA	NA	NA	-76.1	[['motif_0', 29, 6.93e-06], ['motif_3', 2, 0.000253]]	287194.0	287214.0	21.0	533.0	antisense_140_ss.jpg
antisense_142	292448	-	862	COD	RhoDep	291666.0	291744.0	NA	[['motif_3', 25, 0.000908]]	291516.0	292425.0	910.0	933.0	
antisense_143	294793	-	862	RNA	RhoDep	294330.0	294408.0	-104.8	[['motif_0', 30, 0.000125]]	294180.0	294790.0	611.0	614.0	antisense_143_ss.jpg
antisense_158	315569	-	345	RNA	NA	NA	NA	-6.5	[['motif_0', 29, 0.000125]]	315529.0	315561.0	33.0	41.0	antisense_158_ss.jpg
antisense_159	316249	-	680	COD	RhoDep	315688.0	315766.0	NA	[['motif_0', 29, 0.000192]]	315538.0	316245.0	708.0	712.0	
antisense_162	320843	-	862	RNA	RhoDep	320258.0	320336.0	-121.2	[['motif_0', 30, 0.000144], ['motif_3', 21, 0.000253]]	320108.0	320841.0	734.0	736.0	antisense_162_ss.jpg
antisense_163	323326	-	862	COD	NA	NA	NA	NA	NA	322471.0	323010.0	540.0	856.0	
antisense_164	327452	-	862	RNA	Intrinsic	326821.0	326833.0	-101.5	[['motif_0', 29, 7.85e-05], ['motif_3', 19, 0.000253]]	326821.0	326852.0	32.0	632.0	antisense_164_ss.jpg
antisense_165	329660	-	862	RNA	RhoDep	329013.0	329091.0	-119.0	[['motif_0', 29, 0.000192]]	328863.0	329563.0	701.0	798.0	antisense_165_ss.jpg
antisense_166	332693	-	862	RNA	RhoDep	331953.0	332031.0	-149.9	[['motif_0', 29, 5.63e-05]]	331803.0	332693.0	891.0	891.0	antisense_166_ss.jpg
antisense_167	333063	-	370	COD	NA	NA	NA	NA	NA	332699.0	333049.0	351.0	365.0	
antisense_173	354990	-	862	RNA	NA	NA	NA	-98.6	[['motif_0', 8, 0.000376]]	354478.0	354507.0	30.0	513.0	antisense_173_ss.jpg
antisense_174	355200	-	210	COD	RhoDep	354982.0	355060.0	NA	[['motif_0', 29, 1.78e-05]]	354832.0	355190.0	359.0	369.0	
antisense_176	359498	-	862	RNA	RhoDep	358695.0	358773.0	-156.0	NA	358545.0	359491.0	947.0	954.0	antisense_176_ss.jpg
antisense_177	359684	-	186	RNA	NA	NA	NA	-17.5	[['motif_0', 29, 0.000887]]	359555.0	359623.0	69.0	130.0	antisense_177_ss.jpg
antisense_180	364062	-	393	RNA	NA	NA	NA	-73.2	NA	363720.0	363812.0	93.0	343.0	antisense_180_ss.jpg
antisense_189	377323	-	692	RNA	RhoDep	377112.0	377190.0	-65.0	[['motif_0', 28, 2.2e-05], ['motif_3', 15, 0.000908]]	376962.0	377323.0	362.0	362.0	antisense_189_ss.jpg
antisense_190	379761	-	862	RNA	NA	NA	NA	-127.2	NA	378900.0	378947.0	48.0	862.0	antisense_190_ss.jpg
antisense_191	381757	-	862	RNA	RhoDep	381117.0	381195.0	-100.1	NA	380967.0	381546.0	580.0	791.0	antisense_191_ss.jpg
