transcript_id	position	strand	transcript_length	winner	feature	term_start	term_end	mfe	summary	GeneStart	GeneEnd	GeneLength	GeneLengthWithUTR	url_for_image
antisense_692	1452230	+	189	RNA	NA	NA	NA	-1.8	[['motif_0', 27, 0.000717]]	1452249.0	1452260.0	12.0	31.0	antisense_692_ss.jpg
antisense_693	1452419	+	909	RNA	RhoDep	1453282.0	1453360.0	-214.6	[['motif_0', 30, 0.000389]]	1452420.0	1453510.0	1091.0	1092.0	antisense_693_ss.jpg
antisense_694	1458371	+	734	COD	RhoDep	1458511.0	1458589.0	NA	NA	1458383.0	1458739.0	357.0	369.0	
antisense_695	1462580	+	909	RNA	RhoDep	1463141.0	1463219.0	-119.8	[['motif_0', 29, 0.000565]]	1462688.0	1463369.0	682.0	790.0	antisense_695_ss.jpg
antisense_697	1465320	+	797	COD	RhoDep	1465694.0	1465772.0	NA	[['motif_0', 28, 0.000905], ['motif_3', 2, 0.000684]]	1465320.0	1465922.0	603.0	603.0	
antisense_701	1473466	+	909	RNA	NA	NA	NA	-171.1	[['motif_3', 22, 0.000684]]	1473466.0	1474364.0	899.0	899.0	antisense_701_ss.jpg
antisense_702	1474711	+	909	COD	RhoDep	1475413.0	1475491.0	NA	NA	1474744.0	1475641.0	898.0	931.0	
antisense_706	1485397	+	909	RNA	RhoDep	1486185.0	1486263.0	-143.3	[['motif_3', 13, 0.000684]]	1485768.0	1486413.0	646.0	1017.0	antisense_706_ss.jpg
antisense_707	1497206	+	428	RNA	NA	NA	NA	-67.9	NA	1497551.0	1497583.0	33.0	378.0	antisense_707_ss.jpg
antisense_708	1497634	+	130	RNA	NA	NA	NA	-7.2	[['motif_3', 24, 0.000944]]	1497714.0	1497728.0	15.0	95.0	antisense_708_ss.jpg
antisense_709	1497764	+	909	RNA	NA	NA	NA	-150.0	NA	1497764.0	1498667.0	904.0	904.0	antisense_709_ss.jpg
antisense_710	1500950	+	552	RNA	NA	NA	NA	-94.4	[['motif_0', 28, 0.0005], ['motif_3', 10, 0.000684]]	1500950.0	1501495.0	546.0	546.0	antisense_710_ss.jpg
antisense_711	1501502	+	234	RNA	NA	NA	NA	0.0	[['motif_0', 30, 0.0005]]	1501553.0	1501570.0	18.0	69.0	antisense_711_ss.jpg
antisense_712	1501736	+	331	RNA	NA	NA	NA	-4.7	[['motif_0', 28, 0.000264]]	1501768.0	1501785.0	18.0	50.0	antisense_712_ss.jpg
antisense_715	1507772	+	909	RNA	NA	NA	NA	-133.4	[['motif_0', 2, 0.000905]]	1508549.0	1508638.0	90.0	867.0	antisense_715_ss.jpg
antisense_720	1522454	+	344	RNA	RhoDep	1522671.0	1522749.0	-68.7	[['motif_0', 29, 0.000231]]	1522542.0	1522899.0	358.0	446.0	antisense_720_ss.jpg
antisense_728	1542790	+	183	RNA	NA	NA	NA	-14.6	[['motif_0', 14, 0.00214]]	1542867.0	1542941.0	75.0	152.0	antisense_728_ss.jpg
antisense_729	1542973	+	909	RNA	RhoDep	1543438.0	1543516.0	-94.5	NA	1542975.0	1543666.0	692.0	694.0	antisense_729_ss.jpg
antisense_733	1545599	+	909	RNA	RhoDep	1546304.0	1546382.0	-139.5	[['motif_0', 29, 0.000202]]	1545875.0	1546532.0	658.0	934.0	antisense_733_ss.jpg
antisense_737	1547987	+	909	RNA	RhoDep	1548647.0	1548725.0	-125.8	[['motif_0', 29, 0.00141]]	1548470.0	1548875.0	406.0	889.0	antisense_737_ss.jpg
antisense_738	1549112	+	909	COD	RhoDep	1549876.0	1549954.0	NA	[['motif_0', 27, 0.00174]]	1549125.0	1550104.0	980.0	993.0	
antisense_742	1565283	+	909	COD	RhoDep	1565642.0	1565720.0	NA	[['motif_0', 29, 0.00157]]	1565497.0	1565870.0	374.0	588.0	
antisense_743	1567877	+	444	RNA	NA	NA	NA	-71.2	NA	1568284.0	1568319.0	36.0	443.0	antisense_743_ss.jpg
antisense_748	1577673	+	909	COD	RhoDep	1578388.0	1578466.0	NA	[['motif_3', 35, 0.000684]]	1578367.0	1578616.0	250.0	944.0	
antisense_750	1580235	+	143	RNA	NA	NA	NA	-5.5	NA	1580255.0	1580278.0	24.0	44.0	antisense_750_ss.jpg
antisense_751	1580378	+	909	COD	RhoDep	1581215.0	1581293.0	NA	[['motif_0', 28, 0.0005]]	1580674.0	1581443.0	770.0	1066.0	
antisense_753	1585035	+	131	RNA	NA	NA	NA	-5.6	[['motif_0', 15, 0.00288]]	1585075.0	1585086.0	12.0	52.0	antisense_753_ss.jpg
antisense_754	1585166	+	909	RNA	RhoDep	1585967.0	1586045.0	-167.8	[['motif_0', 27, 9.73e-06]]	1585295.0	1586195.0	901.0	1030.0	antisense_754_ss.jpg
antisense_755	1586336	+	909	RNA	NA	NA	NA	-158.3	[['motif_0', 28, 3.15e-05]]	1587103.0	1587186.0	84.0	851.0	antisense_755_ss.jpg
antisense_756	1590801	+	909	RNA	NA	NA	NA	-116.1	[['motif_0', 28, 1.2e-05]]	1591277.0	1591330.0	54.0	530.0	antisense_756_ss.jpg
antisense_764	1602432	+	909	COD	RhoDep	1603170.0	1603248.0	NA	NA	1602478.0	1603398.0	921.0	967.0	
antisense_765	1610128	+	909	RNA	RhoDep	1610737.0	1610815.0	-153.0	[['motif_0', 27, 0.0005]]	1610489.0	1610965.0	477.0	838.0	antisense_765_ss.jpg
antisense_767	1624141	+	909	RNA	RhoDep	1624933.0	1625011.0	-211.7	NA	1624867.0	1625161.0	295.0	1021.0	antisense_767_ss.jpg
antisense_768	1625301	+	909	RNA	RhoDep	1625803.0	1625881.0	-161.3	[['motif_0', 29, 0.000153]]	1625301.0	1626031.0	731.0	731.0	antisense_768_ss.jpg
antisense_769	1628092	+	24	RNA	NA	NA	NA	0.0	[['motif_0', 28, 0.000343], ['motif_3', 2, 0.000684]]	1628098.0	1628115.0	18.0	24.0	antisense_769_ss.jpg
antisense_0	857	-	857	RNA	NA	NA	NA	-118.5	[['motif_0', 29, 0.00141]]	246.0	284.0	39.0	612.0	antisense_0_ss.jpg
antisense_1	1034	-	177	RNA	NA	NA	NA	-15.5	[['motif_0', 27, 0.00174]]	925.0	939.0	15.0	110.0	antisense_1_ss.jpg
antisense_2	1896	-	862	RNA	RhoDep	1122.0	1200.0	-159.1	[['motif_0', 28, 0.000717]]	972.0	1896.0	925.0	925.0	antisense_2_ss.jpg
antisense_3	2199	-	303	RNA	NA	NA	NA	-37.7	[['motif_0', 28, 0.000637]]	1934.0	1954.0	21.0	266.0	antisense_3_ss.jpg
antisense_4	2398	-	199	RNA	NA	NA	NA	0.0	[['motif_0', 28, 0.00317]]	2381.0	2389.0	9.0	18.0	antisense_4_ss.jpg
antisense_5	2522	-	124	RNA	NA	NA	NA	-4.5	NA	2480.0	2521.0	42.0	43.0	antisense_5_ss.jpg
antisense_6	4463	-	792	RNA	NA	NA	NA	-107.6	[['motif_0', 28, 0.00101], ['motif_3', 14, 0.000684]]	3840.0	3902.0	63.0	624.0	antisense_6_ss.jpg
antisense_7	4842	-	379	RNA	RhoDep	4575.0	4653.0	-72.0	NA	4425.0	4670.0	246.0	418.0	antisense_7_ss.jpg
antisense_8	11810	-	909	COD	RhoDep	11148.0	11226.0	NA	[['motif_0', 28, 0.00127]]	10998.0	11497.0	500.0	813.0	
antisense_9	12083	-	273	COD	NA	NA	NA	NA	[['motif_0', 28, 9.73e-06]]	11825.0	12049.0	225.0	259.0	
antisense_13	16729	-	909	COD	RhoDep	15978.0	16056.0	NA	NA	15828.0	16658.0	831.0	902.0	
antisense_17	34508	-	909	RNA	RhoDep	33869.0	33947.0	-141.9	NA	33719.0	34209.0	491.0	790.0	antisense_17_ss.jpg
antisense_18	35682	-	909	RNA	RhoDep	35123.0	35201.0	-103.1	[['motif_0', 27, 0.000231], ['motif_3', 9, 0.000684]]	34973.0	35444.0	472.0	710.0	antisense_18_ss.jpg
antisense_19	35870	-	188	RNA	NA	NA	NA	-11.9	NA	35741.0	35761.0	21.0	130.0	antisense_19_ss.jpg
antisense_20	38646	-	909	RNA	RhoDep	37899.0	37977.0	-241.9	[['motif_1', 11, 2.76e-12], ['motif_4', 35, 2.01e-12]]	37749.0	38304.0	556.0	898.0	antisense_20_ss.jpg
antisense_21	39808	-	909	RNA	NA	NA	NA	-144.0	[['motif_0', 28, 0.00141], ['motif_2', 10, 1.61e-09]]	39131.0	39808.0	678.0	678.0	antisense_21_ss.jpg
antisense_23	48083	-	909	RNA	NA	NA	NA	-164.7	NA	47175.0	48083.0	909.0	909.0	antisense_23_ss.jpg
antisense_24	48864	-	781	RNA	RhoDep	48620.0	48698.0	-71.9	[['motif_0', 29, 0.00261]]	48470.0	48864.0	395.0	395.0	antisense_24_ss.jpg
antisense_26	57965	-	909	RNA	NA	NA	NA	-84.2	NA	57325.0	57965.0	641.0	641.0	antisense_26_ss.jpg
antisense_27	58122	-	157	RNA	NA	NA	NA	-19.0	NA	57994.0	58026.0	33.0	129.0	antisense_27_ss.jpg
antisense_28	58464	-	342	RNA	Intrinsic	58210.0	58224.0	-27.64	NA	58210.0	58461.0	252.0	255.0	antisense_28_ss.jpg
antisense_29	58572	-	108	RNA	NA	NA	NA	-4.7	[['motif_0', 18, 0.00237], ['motif_3', 6, 0.000684]]	58504.0	58512.0	9.0	69.0	antisense_29_ss.jpg
antisense_30	59569	-	909	RNA	NA	NA	NA	-138.52	[['motif_0', 28, 4.46e-05]]	58661.0	59569.0	909.0	909.0	antisense_30_ss.jpg
antisense_32	71047	-	909	RNA	RhoDep	70619.0	70697.0	-118.2	[['motif_0', 28, 0.00127]]	70469.0	70717.0	249.0	579.0	antisense_32_ss.jpg
antisense_33	71597	-	550	RNA	RhoDep	71360.0	71438.0	-74.6	NA	71210.0	71479.0	270.0	388.0	antisense_33_ss.jpg
antisense_38	76450	-	728	RNA	RhoDep	75915.0	75993.0	-133.1	NA	75765.0	76450.0	686.0	686.0	antisense_38_ss.jpg
antisense_39	76616	-	166	COD	NA	NA	NA	NA	[['motif_0', 28, 0.00157]]	76481.0	76608.0	128.0	136.0	
antisense_40	77495	-	879	COD	RhoDep	77046.0	77124.0	NA	NA	76896.0	77493.0	598.0	600.0	
antisense_53	98205	-	617	RNA	Intrinsic	97849.0	97869.0	-65.9	NA	97849.0	97960.0	112.0	357.0	antisense_53_ss.jpg
antisense_54	98956	-	751	RNA	NA	NA	NA	-97.5	NA	98366.0	98458.0	93.0	591.0	antisense_54_ss.jpg
antisense_56	110576	-	909	RNA	RhoDep	109629.0	109707.0	-219.2	[['motif_3', 46, 0.000684]]	109479.0	110576.0	1098.0	1098.0	antisense_56_ss.jpg
antisense_57	111434	-	858	RNA	RhoDep	110748.0	110826.0	-150.59	[['motif_0', 28, 0.00214]]	110598.0	111048.0	451.0	837.0	antisense_57_ss.jpg
antisense_58	115590	-	909	COD	RhoDep	114841.0	114919.0	NA	NA	114691.0	115530.0	840.0	900.0	
antisense_59	115774	-	184	RNA	RhoDep	115603.0	115681.0	-53.2	[['motif_0', 28, 0.000389]]	115453.0	115773.0	321.0	322.0	antisense_59_ss.jpg
antisense_60	115809	-	35	RNA	NA	NA	NA	-1.5	NA	115780.0	115791.0	12.0	30.0	antisense_60_ss.jpg
antisense_61	118525	-	909	COD	RhoDep	118089.0	118167.0	NA	[['motif_0', 28, 0.000176]]	117939.0	118464.0	526.0	587.0	
antisense_62	119530	-	909	COD	Intrinsic	118883.0	118904.0	NA	NA	118883.0	119352.0	470.0	648.0	
antisense_64	124530	-	909	RNA	RhoDep	123779.0	123857.0	-144.2	NA	123629.0	124524.0	896.0	902.0	antisense_64_ss.jpg
antisense_65	131188	-	909	RNA	RhoDep	130811.0	130889.0	-72.4	NA	130661.0	131046.0	386.0	528.0	antisense_65_ss.jpg
antisense_66	131783	-	595	RNA	NA	NA	NA	-24.6	[['motif_1', 17, 9.78e-09]]	131626.0	131652.0	27.0	158.0	antisense_66_ss.jpg
antisense_67	131954	-	171	RNA	NA	NA	NA	-8.3	[['motif_0', 28, 0.000905]]	131908.0	131934.0	27.0	47.0	antisense_67_ss.jpg
antisense_68	132328	-	374	COD	NA	NA	NA	NA	[['motif_3', 11, 0.000684]]	132053.0	132154.0	102.0	276.0	
antisense_72	139416	-	299	RNA	NA	NA	NA	-30.7	[['motif_3', 32, 0.000944]]	139155.0	139181.0	27.0	262.0	antisense_72_ss.jpg
antisense_73	140326	-	909	RNA	RhoDep	139527.0	139605.0	-147.2	[['motif_3', 13, 0.000684]]	139377.0	140322.0	946.0	950.0	antisense_73_ss.jpg
antisense_76	154996	-	909	RNA	RhoDep	154222.0	154300.0	-175.6	[['motif_0', 28, 8.46e-05]]	154072.0	154994.0	923.0	925.0	antisense_76_ss.jpg
antisense_88	181796	-	909	RNA	NA	NA	NA	-25.6	[['motif_0', 28, 0.000389]]	181695.0	181751.0	57.0	102.0	antisense_88_ss.jpg
antisense_93	193930	-	909	COD	RhoDep	193142.0	193220.0	NA	NA	192992.0	193930.0	939.0	939.0	
antisense_98	200841	-	599	RNA	NA	NA	NA	-71.74	NA	200243.0	200841.0	599.0	599.0	antisense_98_ss.jpg
antisense_99	200999	-	158	RNA	NA	NA	NA	-12.87	[['motif_0', 29, 0.000565]]	200868.0	200957.0	90.0	132.0	antisense_99_ss.jpg
antisense_100	201664	-	665	COD	NA	NA	NA	NA	[['motif_0', 27, 7.25e-05]]	201043.0	201654.0	612.0	622.0	
antisense_101	204734	-	909	COD	NA	NA	NA	NA	NA	204014.0	204724.0	711.0	721.0	
antisense_102	208056	-	909	RNA	RhoDep	207099.0	207177.0	-188.8	NA	206949.0	208052.0	1104.0	1108.0	antisense_102_ss.jpg
antisense_103	208583	-	527	RNA	NA	NA	NA	-26.4	[['motif_0', 28, 5.04e-10]]	208344.0	208376.0	33.0	240.0	antisense_103_ss.jpg
antisense_104	211424	-	909	RNA	RhoDep	211286.0	211364.0	-43.2	NA	211136.0	211421.0	286.0	289.0	antisense_104_ss.jpg
antisense_110	222518	-	392	RNA	RhoDep	222221.0	222299.0	-73.5	NA	222071.0	222504.0	434.0	448.0	antisense_110_ss.jpg
antisense_111	224476	-	909	RNA	RhoDep	223898.0	223976.0	-108.1	NA	223748.0	224153.0	406.0	729.0	antisense_111_ss.jpg
antisense_116	229541	-	691	RNA	NA	NA	NA	-122.4	[['motif_0', 28, 7.25e-05], ['motif_3', 7, 0.000684]]	228909.0	228953.0	45.0	633.0	antisense_116_ss.jpg
antisense_118	232752	-	909	RNA	RhoDep	231826.0	231904.0	-191.4	NA	231676.0	232752.0	1077.0	1077.0	antisense_118_ss.jpg
antisense_121	237682	-	289	RNA	Intrinsic	237489.0	237521.0	-16.9	NA	237489.0	237648.0	160.0	194.0	antisense_121_ss.jpg
antisense_122	237744	-	62	RNA	NA	NA	NA	-0.4	[['motif_0', 28, 0.00113]]	237689.0	237700.0	12.0	56.0	antisense_122_ss.jpg
antisense_123	238194	-	450	RNA	NA	NA	NA	-39.1	[['motif_0', 15, 0.000717]]	237920.0	237982.0	63.0	275.0	antisense_123_ss.jpg
antisense_124	238665	-	471	RNA	NA	NA	NA	-66.6	NA	238253.0	238291.0	39.0	413.0	antisense_124_ss.jpg
antisense_125	240086	-	909	RNA	RhoDep	239619.0	239697.0	-104.9	[['motif_0', 27, 0.00193]]	239469.0	239733.0	265.0	618.0	antisense_125_ss.jpg
antisense_128	253020	-	909	RNA	RhoDep	252504.0	252582.0	-98.5	NA	252354.0	252900.0	547.0	667.0	antisense_128_ss.jpg
antisense_129	254291	-	909	COD	RhoDepWithHP	253756.0	253870.0	NA	[['motif_0', 28, 4.9e-06], ['motif_3', 2, 0.000944]]	253756.0	254233.0	478.0	536.0	
antisense_131	259013	-	909	COD	RhoDep	258233.0	258311.0	NA	[['motif_0', 32, 0.000231], ['motif_3', 25, 0.000684]]	258083.0	259008.0	926.0	931.0	
antisense_132	261358	-	909	RNA	RhoDep	260895.0	260973.0	-108.5	[['motif_0', 29, 1.48e-05]]	260745.0	261179.0	435.0	614.0	antisense_132_ss.jpg
antisense_133	261630	-	272	RNA	NA	NA	NA	-31.7	[['motif_3', 15, 0.000684]]	261427.0	261474.0	48.0	204.0	antisense_133_ss.jpg
antisense_145	289787	-	345	RNA	NA	NA	NA	-12.8	[['motif_0', 28, 0.000231]]	289722.0	289772.0	51.0	66.0	antisense_145_ss.jpg
antisense_146	290467	-	680	RNA	RhoDep	290184.0	290262.0	-79.4	[['motif_0', 28, 7.25e-05]]	290034.0	290447.0	414.0	434.0	antisense_146_ss.jpg
antisense_149	295063	-	909	RNA	RhoDep	294478.0	294556.0	-125.7	[['motif_0', 29, 7.25e-05], ['motif_3', 21, 0.000944]]	294328.0	295061.0	734.0	736.0	antisense_149_ss.jpg
antisense_150	297546	-	909	RNA	RhoDep	296603.0	296681.0	-207.6	NA	296453.0	297019.0	567.0	1094.0	antisense_150_ss.jpg
antisense_151	301672	-	909	RNA	NA	NA	NA	-105.9	[['motif_0', 28, 7.25e-05], ['motif_3', 19, 0.000944]]	300957.0	301025.0	69.0	716.0	antisense_151_ss.jpg
antisense_152	306913	-	909	RNA	RhoDep	306620.0	306698.0	-85.7	[['motif_0', 28, 7.25e-05]]	306470.0	306776.0	307.0	444.0	antisense_152_ss.jpg
antisense_155	327353	-	909	RNA	NA	NA	NA	-98.5	[['motif_0', 28, 0.00193], ['motif_3', 4, 0.000684]]	326841.0	326870.0	30.0	513.0	antisense_155_ss.jpg
antisense_156	327563	-	210	COD	RhoDep	327345.0	327423.0	NA	[['motif_0', 28, 5.26e-05]]	327195.0	327556.0	362.0	369.0	
antisense_157	331857	-	909	RNA	RhoDep	331395.0	331473.0	-93.3	NA	331245.0	331484.0	240.0	613.0	antisense_157_ss.jpg
antisense_158	332047	-	190	RNA	NA	NA	NA	-18.8	[['motif_0', 28, 0.000637]]	331911.0	331982.0	72.0	137.0	antisense_158_ss.jpg
antisense_168	349680	-	689	RNA	RhoDep	349469.0	349547.0	-65.9	[['motif_0', 27, 4.46e-05], ['motif_3', 15, 0.000684]]	349319.0	349680.0	362.0	362.0	antisense_168_ss.jpg
antisense_169	352118	-	909	RNA	RhoDepWithHP	351867.0	351973.0	-36.7	NA	351867.0	351974.0	108.0	252.0	antisense_169_ss.jpg
antisense_170	354114	-	909	RNA	RhoDep	353474.0	353552.0	-104.9	NA	353324.0	354075.0	752.0	791.0	antisense_170_ss.jpg
antisense_171	354906	-	792	RNA	NA	NA	NA	-121.1	[['motif_0', 28, 0.000202], ['motif_3', 17, 0.000684]]	354130.0	354906.0	777.0	777.0	antisense_171_ss.jpg
antisense_172	355503	-	597	RNA	RhoDep	355333.0	355411.0	-43.8	[['motif_0', 28, 5.26e-05]]	355183.0	355503.0	321.0	321.0	antisense_172_ss.jpg
antisense_175	364088	-	909	RNA	RhoDep	363891.0	363969.0	-43.6	[['motif_0', 28, 5.26e-05]]	363741.0	364080.0	340.0	348.0	antisense_175_ss.jpg
antisense_176	366117	-	909	RNA	NA	NA	NA	-168.3	[['motif_0', 29, 0.00317], ['motif_3', 23, 0.000684]]	365209.0	366117.0	909.0	909.0	antisense_176_ss.jpg
antisense_177	366315	-	198	RNA	NA	NA	NA	-13.1	NA	366223.0	366255.0	33.0	93.0	antisense_177_ss.jpg
antisense_184	378460	-	909	RNA	NA	NA	NA	-81.0	[['motif_0', 28, 0.00214]]	377947.0	378015.0	69.0	514.0	antisense_184_ss.jpg
antisense_186	385193	-	909	COD	RhoDep	384252.0	384330.0	NA	[['motif_0', 16, 0.00317]]	384102.0	384962.0	861.0	1092.0	
antisense_187	385917	-	724	RNA	RhoDep	385790.0	385868.0	-41.4	[['motif_0', 18, 8.46e-05]]	385640.0	385910.0	271.0	278.0	antisense_187_ss.jpg
antisense_188	386871	-	909	RNA	RhoDep	386234.0	386312.0	-119.9	[['motif_0', 28, 0.00141]]	386084.0	386871.0	788.0	788.0	antisense_188_ss.jpg
antisense_189	396667	-	544	RNA	RhoDep	396418.0	396496.0	-54.1	[['motif_0', 28, 0.000565]]	396268.0	396667.0	400.0	400.0	antisense_189_ss.jpg
antisense_190	401443	-	552	RNA	NA	NA	NA	-10.4	NA	401327.0	401374.0	48.0	117.0	antisense_190_ss.jpg
antisense_191	402349	-	906	RNA	RhoDep	402040.0	402118.0	-65.9	[['motif_0', 19, 0.000202]]	401890.0	402348.0	459.0	460.0	antisense_191_ss.jpg
antisense_192	404518	-	909	RNA	RhoDep	403771.0	403849.0	-241.9	[['motif_1', 11, 2.76e-12], ['motif_4', 35, 2.01e-12]]	403621.0	404176.0	556.0	898.0	antisense_192_ss.jpg
antisense_193	405680	-	909	RNA	NA	NA	NA	-144.0	[['motif_0', 28, 0.00141], ['motif_2', 10, 1.61e-09]]	405003.0	405680.0	678.0	678.0	antisense_193_ss.jpg
antisense_194	423024	-	909	RNA	NA	NA	NA	-132.9	[['motif_0', 28, 0.000264]]	422257.0	422310.0	54.0	768.0	antisense_194_ss.jpg
antisense_196	427708	-	909	RNA	RhoDep	427141.0	427219.0	-98.5	[['motif_3', 13, 0.000944]]	426991.0	427704.0	714.0	718.0	antisense_196_ss.jpg
antisense_200	434346	-	903	RNA	NA	NA	NA	-117.3	NA	433469.0	433498.0	30.0	878.0	antisense_200_ss.jpg
antisense_201	438908	-	909	RNA	RhoDep	437923.0	438001.0	-216.5	[['motif_0', 31, 0.000176]]	437773.0	438908.0	1136.0	1136.0	antisense_201_ss.jpg
antisense_202	439227	-	319	RNA	NA	NA	NA	-62.8	[['motif_0', 28, 0.00127]]	438908.0	438955.0	48.0	320.0	antisense_202_ss.jpg
antisense_203	444222	-	909	RNA	RhoDep	443255.0	443333.0	-268.3	[['motif_3', 25, 0.000684]]	443105.0	443515.0	411.0	1118.0	antisense_203_ss.jpg
antisense_204	445013	-	791	COD	RhoDep	444256.0	444334.0	NA	[['motif_0', 28, 0.000114]]	444106.0	444923.0	818.0	908.0	
antisense_205	449683	-	909	COD	RhoDep	449260.0	449338.0	NA	NA	449110.0	449675.0	566.0	574.0	
antisense_206	456214	-	909	RNA	RhoDep	455991.0	456069.0	-55.7	[['motif_0', 28, 2.46e-08]]	455841.0	456169.0	329.0	374.0	antisense_206_ss.jpg
antisense_207	460456	-	909	RNA	RhoDep	459662.0	459740.0	-179.0	[['motif_0', 28, 0.000231]]	459512.0	459880.0	369.0	945.0	antisense_207_ss.jpg
antisense_208	463882	-	909	RNA	Intrinsic	463380.0	463401.0	-69.7	[['motif_0', 28, 4.46e-05]]	463380.0	463872.0	493.0	503.0	antisense_208_ss.jpg
antisense_209	466815	-	909	RNA	Intrinsic	466029.0	466039.0	-167.8	[['motif_0', 30, 0.000806], ['motif_2', 12, 8.21e-10]]	466029.0	466815.0	787.0	787.0	antisense_209_ss.jpg
antisense_210	469594	-	909	RNA	Intrinsic	468708.0	468732.0	-161.7	[['motif_0', 27, 0.0005], ['motif_3', 1, 0.000684]]	468708.0	469594.0	887.0	887.0	antisense_210_ss.jpg
antisense_213	477659	-	909	RNA	RhoDep	476705.0	476783.0	-202.3	[['motif_0', 28, 0.00127], ['motif_3', 23, 0.000944]]	476555.0	477655.0	1101.0	1105.0	antisense_213_ss.jpg
antisense_214	479763	-	909	RNA	RhoDep	479442.0	479520.0	-79.2	[['motif_0', 29, 4.9e-06]]	479292.0	479660.0	369.0	472.0	antisense_214_ss.jpg
antisense_218	487320	-	909	RNA	NA	NA	NA	-143.64	[['motif_0', 30, 0.000343]]	486428.0	487320.0	893.0	893.0	antisense_218_ss.jpg
antisense_223	499131	-	909	RNA	NA	NA	NA	-138.0	[['motif_0', 28, 0.00317]]	498223.0	499131.0	909.0	909.0	antisense_223_ss.jpg
antisense_224	501622	-	909	RNA	NA	NA	NA	-114.8	[['motif_0', 28, 0.00382]]	500929.0	501021.0	93.0	694.0	antisense_224_ss.jpg
antisense_225	507384	-	909	RNA	RhoDep	506535.0	506613.0	-186.3	[['motif_0', 27, 0.00101]]	506385.0	507384.0	1000.0	1000.0	antisense_225_ss.jpg
antisense_226	507982	-	598	RNA	NA	NA	NA	-31.6	[['motif_0', 29, 0.000389]]	507748.0	507768.0	21.0	235.0	antisense_226_ss.jpg
antisense_227	509372	-	909	RNA	RhoDep	508424.0	508502.0	-149.1	[['motif_0', 28, 8.46e-05]]	508274.0	509371.0	1098.0	1099.0	antisense_227_ss.jpg
antisense_228	512305	-	909	RNA	NA	NA	NA	-66.8	[['motif_0', 27, 0.000231]]	511751.0	511795.0	45.0	555.0	antisense_228_ss.jpg
antisense_229	514497	-	909	RNA	Intrinsic	513600.0	513618.0	-158.3	[['motif_0', 28, 1.2e-05]]	513600.0	514497.0	898.0	898.0	antisense_229_ss.jpg
antisense_230	514543	-	46	RNA	NA	NA	NA	-3.1	NA	514525.0	514542.0	18.0	19.0	antisense_230_ss.jpg
antisense_231	514654	-	111	COD	RhoDep	514537.0	514615.0	NA	NA	514387.0	514628.0	242.0	268.0	
antisense_232	517568	-	909	RNA	RhoDep	516621.0	516699.0	-184.3	NA	516471.0	516819.0	349.0	1098.0	antisense_232_ss.jpg
antisense_233	522136	-	909	RNA	Intrinsic	521411.0	521436.0	-130.41	[['motif_0', 28, 0.000132]]	521411.0	522136.0	726.0	726.0	antisense_233_ss.jpg
antisense_234	522572	-	436	RNA	NA	NA	NA	0.0	[['motif_0', 28, 7.25e-05], ['motif_3', 1, 0.000684]]	522534.0	522557.0	24.0	39.0	antisense_234_ss.jpg
antisense_237	528368	-	909	RNA	RhoDep	527401.0	527479.0	-186.7	[['motif_0', 28, 0.00101], ['motif_3', 17, 0.000944]]	527251.0	528132.0	882.0	1118.0	antisense_237_ss.jpg
antisense_241	531860	-	909	RNA	RhoDep	531072.0	531150.0	-169.9	[['motif_0', 28, 0.000637]]	530922.0	531859.0	938.0	939.0	antisense_241_ss.jpg
antisense_242	532940	-	909	RNA	RhoDep	532206.0	532284.0	-147.2	[['motif_0', 31, 7.25e-05]]	532056.0	532940.0	885.0	885.0	antisense_242_ss.jpg
antisense_244	536534	-	909	RNA	NA	NA	NA	-134.4	[['motif_3', 13, 0.000684]]	535867.0	536534.0	668.0	668.0	antisense_244_ss.jpg
antisense_245	538676	-	653	RNA	RhoDep	538119.0	538197.0	-126.3	[['motif_3', 8, 0.000944]]	537969.0	538357.0	389.0	708.0	antisense_245_ss.jpg
antisense_246	542098	-	909	RNA	NA	NA	NA	-138.4	[['motif_0', 7, 0.000905]]	541308.0	541349.0	42.0	791.0	antisense_246_ss.jpg
antisense_247	542206	-	108	RNA	RhoDep	542031.0	542109.0	-69.4	[['motif_3', 17, 0.000944]]	541881.0	542187.0	307.0	326.0	antisense_247_ss.jpg
antisense_248	553492	-	909	RNA	Intrinsic	553053.0	553082.0	-55.5	[['motif_0', 19, 0.00174]]	553053.0	553491.0	439.0	440.0	antisense_248_ss.jpg
antisense_258	567644	-	700	COD	NA	NA	NA	NA	[['motif_0', 7, 0.00101]]	567194.0	567596.0	403.0	451.0	
antisense_259	571463	-	909	RNA	RhoDep	570809.0	570887.0	-161.6	[['motif_0', 29, 0.000176]]	570659.0	571463.0	805.0	805.0	antisense_259_ss.jpg
antisense_260	573493	-	909	RNA	RhoDep	572642.0	572720.0	-173.97	[['motif_0', 31, 0.000806]]	572492.0	573493.0	1002.0	1002.0	antisense_260_ss.jpg
antisense_263	581567	-	909	COD	RhoDep	581121.0	581199.0	NA	NA	580971.0	581513.0	543.0	597.0	
antisense_264	585191	-	909	RNA	RhoDep	584750.0	584828.0	-82.9	NA	584600.0	584950.0	351.0	592.0	antisense_264_ss.jpg
antisense_265	585655	-	464	RNA	RhoDep	585311.0	585389.0	-102.3	[['motif_0', 28, 0.00348]]	585161.0	585466.0	306.0	495.0	antisense_265_ss.jpg
