transcript_id	position	strand	alignedTo	same_classification?	source	score	z_score	winner	GenomeStart	PredictionStart	GenomeEnd	PredictionEnd
antisense_461	938002	+		OTH Found	CNIT	-0.464	-0.255	RNA	938002.0	938697.0	938912.0	938744.0
antisense_462	939574	+	CP020867.1 (940302-939508)	True	QRNA	17.137	0.797	RNA	939574.0	939574.0	940377.0	940377.0
antisense_463	940384	+		OTH Found	CNIT	-0.511	0.245	RNA	940384.0	941151.0	941294.0	941219.0
antisense_464	942312	-	LR134372.1 (669282-668558)	False	QRNA	5.041	-0.698	COD	941583.0	941618.0	942307.0	942307.0
antisense_465	944723	+	CP059597.1 (714785-715691)	True	QRNA	8.942	-0.181	RNA	944726.0	944726.0	945632.0	945632.0
antisense_466	946841	+	CP076657.1 (753338-754235)	True	QRNA	12.08	0.194	RNA	946844.0	946844.0	947750.0	947750.0
antisense_467	948661	+		OTH Found	CNIT	-0.386	-1.088	RNA	948661.0	949109.0	949317.0	949192.0
antisense_468	949317	+	CP053848.1 (1160148-1159243)	False	QRNA	11.064	-0.284	COD	949318.0	949354.0	950224.0	950204.0
antisense_469	956652	+		OTH Found	CNIT	0.559	-0.935	COD	956652.0	956822.0	957562.0	957043.0
antisense_470	960539	+		OTH Found	CNIT	-0.465	-0.247	RNA	960539.0	960798.0	961449.0	960866.0
antisense_471	961987	+		OTH Found	CNIT	-0.476	-0.124	RNA	961987.0	962739.0	962897.0	962774.0
antisense_472	963870	-	CP063536.1 (871316-870857)	True	QRNA	13.76	0.394	RNA	963421.0	963421.0	963870.0	963844.0
antisense_473	964165	-		OTH Found	CNIT	-0.555	0.714	RNA	963870.0	964032.0	964165.0	964067.0
antisense_474	968549	+	CP063091.1 (1839615-1840522)	True	QRNA	13.266	0.335	RNA	968549.0	968549.0	969456.0	969456.0
antisense_475	981685	+		OTH Found	CNIT	-0.46	-0.302	RNA	981685.0	982122.0	982595.0	982148.0
antisense_476	985223	+	CP020478.1 (292651-292548)	False	QRNA	-0.006	-1.045	COD	985224.0	985251.0	985327.0	985304.0
antisense_477	985328	+		OTH Found	CNIT	-0.497	0.096	RNA	985328.0	985456.0	986238.0	985491.0
antisense_478	986717	+		OTH Found	CNIT	-0.453	-0.37	RNA	986717.0	987159.0	987627.0	987320.0
antisense_479	991386	+		OTH Found	CNIT	-0.787	3.178	RNA	991386.0	991455.0	991472.0	991466.0
antisense_480	991472	+		OTH Found	CNIT	-0.582	1.0	RNA	991472.0	991557.0	991926.0	991571.0
antisense_481	991926	+	LR134534.1 (1254841-1255689)	True	QRNA	26.726	1.943	RNA	991930.0	991930.0	992781.0	992781.0
antisense_482	996583	+	HG326877.1 (1013294-1012372)	True	QRNA	22.644	1.455	RNA	996584.0	996584.0	997492.0	997492.0
antisense_483	999844	-		OTH Found	CNIT	-0.662	1.857	RNA	999554.0	999793.0	999844.0	999825.0
antisense_484	1001432	-	CP017875.1 (836145-837021)	True	QRNA	22.325	1.417	RNA	1000557.0	1000557.0	1001432.0	1001432.0
antisense_485	1002850	-	CP059597.1 (775497-774616)	True	QRNA	4.434	-0.72	RNA	1001941.0	1001941.0	1002848.0	1002848.0
antisense_486	1003144	-		OTH Found	CNIT	-0.507	0.207	RNA	1002850.0	1002950.0	1003144.0	1003072.0
antisense_488	1004708	-	CP076657.1 (1026905-1026044)	True	QRNA	21.113	1.272	RNA	1003841.0	1003841.0	1004707.0	1004707.0
antisense_489	1006709	+		OTH Found	CNIT	-0.499	0.118	RNA	1006709.0	1007167.0	1007619.0	1007220.0
antisense_490	1008660	+		OTH Found	CNIT	-0.443	-0.481	RNA	1008660.0	1009071.0	1009545.0	1009109.0
antisense_491	1010176	-		OTH Found	CNIT	-0.428	-0.639	RNA	1009573.0	1009850.0	1010176.0	1009909.0
antisense_492	1011008	-	CP061537.1 (710197-711022)	True	QRNA	5.127	-0.637	RNA	1010179.0	1010179.0	1011007.0	1011007.0
antisense_493	1011156	-		OTH Found	CNIT	-0.762	2.915	RNA	1011008.0	1011010.0	1011156.0	1011021.0
antisense_494	1012025	-	CP065357.1 (321269-322127)	True	QRNA	31.793	2.548	RNA	1011164.0	1011164.0	1012025.0	1012025.0
antisense_495	1014626	+	CP068566.1 (744931-744024)	True	QRNA	23.293	1.533	RNA	1014628.0	1014628.0	1015535.0	1015535.0
antisense_496	1024164	+		OTH Found	CNIT	-0.476	-0.123	RNA	1024164.0	1024734.0	1025074.0	1024805.0
antisense_497	1025104	+		OTH Found	CNIT	-0.398	-0.958	RNA	1025104.0	1025486.0	1026014.0	1025548.0
antisense_498	1028927	-		OTH Found	CNIT	-0.526	0.408	RNA	1028111.0	1028808.0	1028927.0	1028834.0
antisense_499	1029200	-		OTH Found	CNIT	-0.595	1.143	RNA	1028927.0	1029044.0	1029200.0	1029061.0
antisense_500	1032779	-	CP068172.1 (1254768-1255665)	True	QRNA	18.506	0.228	COD	1031875.0	1031885.0	1032775.0	1032679.0
antisense_501	1033839	-		OTH Found	CNIT	-0.571	0.88	RNA	1032929.0	1033510.0	1033839.0	1033536.0
antisense_502	1034007	-		OTH Found	CNIT	-0.511	0.242	RNA	1033839.0	1033980.0	1034007.0	1034006.0
antisense_503	1034284	-		OTH Found	CNIT	-0.421	-0.714	RNA	1034007.0	1034080.0	1034284.0	1034121.0
antisense_504	1034336	-		OTH Found	CNIT	-0.691	2.163	RNA	1034284.0	1034314.0	1034336.0	1034331.0
antisense_505	1035555	-	CP059597.1 (811188-810283)	True	QRNA	20.425	1.19	RNA	1034646.0	1034646.0	1035554.0	1035554.0
antisense_506	1035767	-		OTH Found	CNIT	-0.62	1.401	RNA	1035555.0	1035555.0	1035767.0	1035581.0
antisense_507	1037579	-	CP083378.1 (978985-979837)	True	QRNA	13.652	0.381	RNA	1036717.0	1036717.0	1037578.0	1037578.0
antisense_508	1038042	-		OTH Found	CNIT	-0.551	0.671	RNA	1037579.0	1037629.0	1038042.0	1037670.0
antisense_509	1038549	-	CP076657.1 (1091256-1090757)	True	QRNA	18.189	0.923	RNA	1038043.0	1038043.0	1038547.0	1038547.0
antisense_510	1039410	-		OTH Found	CNIT	-0.425	-0.669	RNA	1038549.0	1039138.0	1039410.0	1039230.0
antisense_511	1039649	-		OTH Found	CNIT	-0.536	0.506	RNA	1039410.0	1039592.0	1039649.0	1039618.0
antisense_512	1039837	-		OTH Found	CNIT	-0.661	1.84	RNA	1039649.0	1039818.0	1039837.0	1039835.0
antisense_513	1041464	-		OTH Found	CNIT	-0.423	-0.69	RNA	1040554.0	1041000.0	1041464.0	1041062.0
antisense_514	1041664	-		OTH Found	CNIT	-0.424	-0.676	RNA	1041464.0	1041543.0	1041664.0	1041611.0
antisense_515	1042279	-		OTH Found	CNIT	-0.43	-0.621	RNA	1041664.0	1041804.0	1042279.0	1041884.0
antisense_516	1043049	-	CP076657.1 (1095772-1095006)	True	QRNA	13.696	0.386	RNA	1042280.0	1042280.0	1043049.0	1043049.0
antisense_517	1043832	+		OTH Found	CNIT	-0.462	-0.276	RNA	1043832.0	1044519.0	1044742.0	1044572.0
antisense_518	1046270	-	OU532556.1 (665548-666192)	True	QRNA	14.679	0.504	RNA	1045619.0	1045619.0	1046262.0	1046262.0
antisense_519	1046345	-	CP018791.1 (895083-895143)	False	QRNA	3.972	-0.772	COD	1046275.0	1046288.0	1046335.0	1046317.0
antisense_520	1046688	+		OTH Found	CNIT	-0.347	-1.506	RNA	1046688.0	1046885.0	1047104.0	1047028.0
antisense_521	1047104	+		OTH Found	CNIT	-0.451	-0.396	RNA	1047104.0	1047109.0	1048014.0	1047156.0
antisense_523	1049488	+		OTH Found	CNIT	-0.55	0.658	RNA	1049488.0	1049493.0	1049759.0	1049519.0
antisense_524	1049759	+		OTH Found	CNIT	-0.588	1.064	RNA	1049759.0	1049877.0	1050204.0	1049909.0
antisense_525	1050204	+	CP059374.1 (318330-318266)	False	QRNA	10.59	-0.317	COD	1050209.0	1050224.0	1050273.0	1050256.0
antisense_526	1050275	+		OTH Found	CNIT	-0.43	-0.614	RNA	1050275.0	1050625.0	1051185.0	1050669.0
antisense_527	1051972	+		OTH Found	CNIT	-0.513	0.268	RNA	1051972.0	1052411.0	1052882.0	1052449.0
antisense_528	1056899	+		OTH Found	CNIT	-0.503	0.161	RNA	1056899.0	1057201.0	1057809.0	1057245.0
antisense_529	1059165	+		OTH Found	CNIT	-0.505	0.184	RNA	1059165.0	1059703.0	1060075.0	1059735.0
antisense_530	1067079	-		OTH Found	CNIT	-0.585	1.034	RNA	1066733.0	1066747.0	1067079.0	1066764.0
antisense_531	1067269	-		OTH Found	CNIT	-0.575	0.923	RNA	1067079.0	1067126.0	1067269.0	1067143.0
antisense_532	1069169	-		OTH Found	CNIT	-0.506	0.188	RNA	1068259.0	1068461.0	1069169.0	1068505.0
antisense_533	1070998	-		OTH Found	CNIT	-0.537	0.521	RNA	1070088.0	1070138.0	1070998.0	1070164.0
antisense_539	1072053	+		OTH Found	CNIT	-0.594	1.125	RNA	1072053.0	1072134.0	1072461.0	1072160.0
antisense_537	1072864	-		OTH Found	CNIT	-0.656	1.783	RNA	1072403.0	1072466.0	1072864.0	1072489.0
antisense_536	1073884	+		OTH Found	CNIT	-0.486	-0.018	RNA	1073884.0	1074281.0	1074566.0	1074322.0
antisense_535	1075026	-		OTH Found	CNIT	-0.573	0.909	RNA	1074530.0	1075008.0	1075026.0	1075025.0
antisense_534	1077155	-		OTH Found	CNIT	-0.466	-0.239	RNA	1076245.0	1076782.0	1077155.0	1076862.0
antisense_540	1078622	-		OTH Found	CNIT	-0.481	-0.073	RNA	1077712.0	1078536.0	1078622.0	1078574.0
antisense_541	1081253	-	CP059597.1 (860375-860003)	True	QRNA	13.227	0.33	RNA	1080880.0	1080987.0	1081253.0	1081253.0
antisense_542	1081504	-		OTH Found	CNIT	-0.455	-0.35	RNA	1081253.0	1081365.0	1081504.0	1081403.0
antisense_543	1087977	+		OTH Found	CNIT	-0.671	1.951	RNA	1087977.0	1087991.0	1088335.0	1087999.0
antisense_545	1090232	-		OTH Found	CNIT	0.545	-1.284	COD	1089322.0	1089799.0	1090232.0	1090179.0
antisense_546	1090757	-		OTH Found	CNIT	-0.476	-0.127	RNA	1090232.0	1090285.0	1090757.0	1090344.0
antisense_547	1090820	-		OTH Found	CNIT	-0.645	1.674	RNA	1090757.0	1090767.0	1090820.0	1090781.0
antisense_548	1095088	+		OTH Found	CNIT	-0.455	-0.348	RNA	1095088.0	1095164.0	1095230.0	1095217.0
antisense_549	1095230	+	CP053849.1 (1192843-1191979)	True	QRNA	0.8	-1.154	RNA	1095240.0	1095240.0	1096119.0	1096119.0
antisense_550	1098962	+		OTH Found	CNIT	-0.377	-1.183	RNA	1098962.0	1099382.0	1099872.0	1099522.0
antisense_551	1106308	+	CP020867.1 (1534590-1533681)	False	QRNA	6.416	-0.604	COD	1106308.0	1106441.0	1107217.0	1107164.0
antisense_552	1112753	+		OTH Found	CNIT	-0.41	-0.829	RNA	1112753.0	1112938.0	1113663.0	1113003.0
antisense_553	1113927	+		OTH Found	CNIT	-0.966	5.084	RNA	1113927.0	1113930.0	1113965.0	1113938.0
antisense_554	1113965	+		OTH Found	CNIT	-0.528	0.43	RNA	1113965.0	1114571.0	1114719.0	1114633.0
antisense_555	1114719	+		OTH Found	CNIT	-0.524	0.388	RNA	1114719.0	1114720.0	1114866.0	1114773.0
antisense_556	1114866	+	CP063091.1 (1254240-1253341)	True	QRNA	11.483	0.122	RNA	1114866.0	1114866.0	1115775.0	1115775.0
antisense_557	1119344	+		OTH Found	CNIT	-0.579	0.973	RNA	1119344.0	1119877.0	1119919.0	1119918.0
antisense_558	1120925	-	CP007769.1 (1164685-1163797)	False	QRNA	5.95	-0.636	COD	1120037.0	1120153.0	1120925.0	1120917.0
antisense_559	1121954	+		OTH Found	CNIT	-0.56	0.771	RNA	1121954.0	1122075.0	1122289.0	1122128.0
antisense_560	1123680	-		OTH Found	CNIT	0.689	2.235	COD	1122770.0	1123346.0	1123680.0	1123672.0
antisense_561	1124397	+	CP059374.1 (250809-249900)	True	QRNA	13.042	0.308	RNA	1124399.0	1124399.0	1125303.0	1125303.0
antisense_562	1134964	+		OTH Found	CNIT	-0.425	-0.676	RNA	1134964.0	1135152.0	1135671.0	1135223.0
antisense_563	1135671	+		OTH Found	CNIT	-0.462	-0.276	RNA	1135671.0	1135826.0	1136581.0	1135891.0
antisense_565	1140004	-	CP059597.1 (330484-331394)	True	QRNA	35.96	3.045	RNA	1139095.0	1139095.0	1140003.0	1140003.0
antisense_566	1144173	-		OTH Found	CNIT	-0.476	-0.131	RNA	1143791.0	1143931.0	1144173.0	1144020.0
antisense_567	1145605	+	CP041617.1 (678719-679620)	True	QRNA	18.068	0.909	RNA	1145605.0	1145605.0	1146509.0	1146509.0
antisense_568	1148326	+		OTH Found	CNIT	-0.645	1.666	RNA	1148326.0	1148335.0	1148544.0	1148352.0
antisense_569	1148544	+		OTH Found	CNIT	-0.427	-0.653	RNA	1148544.0	1148793.0	1149145.0	1148873.0
antisense_570	1150072	-		OTH Found	CNIT	-0.424	-0.677	RNA	1149261.0	1149788.0	1150072.0	1149862.0
antisense_571	1153723	-	CP010489.1 (896091-895518)	True	QRNA	5.013	-0.65	RNA	1153147.0	1153215.0	1153723.0	1153723.0
antisense_572	1154072	+	CP059597.1 (316582-315687)	True	QRNA	17.146	0.799	RNA	1154072.0	1154072.0	1154977.0	1154977.0
antisense_573	1161668	-		OTH Found	CNIT	-0.444	-0.47	RNA	1160758.0	1161157.0	1161668.0	1161198.0
antisense_574	1163283	-	CP076657.1 (478785-479694)	True	QRNA	9.673	-0.094	RNA	1162374.0	1162374.0	1163283.0	1163283.0
antisense_575	1164075	-	CP041617.1 (907663-906915)	True	QRNA	20.392	1.186	RNA	1163316.0	1163316.0	1164063.0	1164063.0
antisense_576	1171539	-		OTH Found	CNIT	-0.476	-0.131	RNA	1170629.0	1171355.0	1171539.0	1171414.0
antisense_577	1172201	-		OTH Found	CNIT	-0.505	0.18	RNA	1171539.0	1171752.0	1172201.0	1171793.0
antisense_578	1173867	+		OTH Found	CNIT	-0.501	0.139	RNA	1173867.0	1174154.0	1174777.0	1174201.0
antisense_579	1176107	+	HG326877.1 (839073-838718)	False	QRNA	9.3	-0.405	COD	1176107.0	1176170.0	1176461.0	1176417.0
antisense_580	1179623	-	OU701459.1 (978743-979628)	True	QRNA	13.864	0.407	RNA	1178732.0	1178732.0	1179623.0	1179623.0
antisense_581	1182488	-		OTH Found	CNIT	-0.436	-0.555	RNA	1181578.0	1181846.0	1182488.0	1181884.0
antisense_582	1182725	-		OTH Found	CNIT	-0.422	-0.7	RNA	1182488.0	1182532.0	1182725.0	1182660.0
antisense_583	1182873	-		OTH Found	CNIT	-0.451	-0.396	RNA	1182725.0	1182753.0	1182873.0	1182827.0
antisense_584	1189446	-	CP086167.1 (1232743-1231831)	True	QRNA	28.389	2.141	RNA	1188537.0	1188537.0	1189446.0	1189446.0
antisense_585	1192283	-		OTH Found	CNIT	-0.509	0.227	RNA	1191712.0	1191853.0	1192283.0	1191885.0
antisense_586	1193280	-	CP059597.1 (358948-359851)	True	QRNA	47.351	4.406	RNA	1192371.0	1192371.0	1193274.0	1193274.0
antisense_587	1203005	+		OTH Found	CNIT	-0.402	-0.913	RNA	1203005.0	1203232.0	1203915.0	1203327.0
antisense_588	1204646	+		OTH Found	CNIT	-0.528	0.421	RNA	1204646.0	1204940.0	1205556.0	1204999.0
antisense_589	1213295	+		OTH Found	CNIT	-0.518	0.323	RNA	1213295.0	1213390.0	1213877.0	1213473.0
antisense_590	1219672	+		OTH Found	CNIT	-0.423	-0.692	RNA	1219672.0	1219854.0	1220582.0	1219910.0
antisense_591	1228114	-		OTH Found	CNIT	-0.414	-0.79	RNA	1227204.0	1227652.0	1228114.0	1227705.0
antisense_592	1229653	-		OTH Found	CNIT	-0.507	0.202	RNA	1228743.0	1229245.0	1229653.0	1229268.0
antisense_593	1229739	-		OTH Found	CNIT	-0.563	0.803	RNA	1229653.0	1229697.0	1229739.0	1229714.0
antisense_594	1234831	+		OTH Found	CNIT	-0.478	-0.104	RNA	1234831.0	1234876.0	1235741.0	1234917.0
antisense_595	1237906	-	LR134534.1 (966892-965986)	True	QRNA	16.074	0.67	RNA	1236997.0	1237083.0	1237906.0	1237906.0
antisense_596	1237946	-	CP007776.2 (1260970-1260932)	False	QRNA	1.383	-0.95	COD	1237907.0	1237915.0	1237945.0	1237944.0
antisense_597	1240553	+		OTH Found	CNIT	-0.555	0.711	RNA	1240553.0	1240802.0	1240947.0	1240828.0
antisense_598	1241392	-		OTH Found	CNIT	-0.483	-0.049	RNA	1240922.0	1241262.0	1241392.0	1241294.0
antisense_599	1244266	+	CP059597.1 (977224-978118)	False	QRNA	18.992	0.261	COD	1244270.0	1244311.0	1245164.0	1245138.0
antisense_600	1247509	-	HG326877.1 (774989-775871)	True	QRNA	21.56	1.326	RNA	1246600.0	1246600.0	1247509.0	1247509.0
antisense_601	1248148	-	AP025957.1 (1418844-1418200)	True	QRNA	12.534	0.248	RNA	1247510.0	1247510.0	1248148.0	1248148.0
antisense_602	1249096	-		OTH Found	CNIT	-0.414	-0.787	RNA	1248186.0	1248351.0	1249096.0	1248437.0
antisense_603	1249629	-		OTH Found	CNIT	-0.468	-0.213	RNA	1249096.0	1249121.0	1249629.0	1249198.0
antisense_604	1250712	-		OTH Found	CNIT	-0.386	-1.086	RNA	1249802.0	1249830.0	1250712.0	1249901.0
antisense_605	1258638	-	CP047482.1 (332399-331516)	True	QRNA	8.04	-0.289	RNA	1257746.0	1257827.0	1258638.0	1258574.0
antisense_606	1260493	-	CP031611.1 (94267-95058)	True	QRNA	9.697	-0.091	RNA	1259700.0	1259700.0	1260491.0	1260491.0
antisense_607	1261096	-		OTH Found	CNIT	-0.499	0.119	RNA	1260493.0	1260540.0	1261096.0	1260563.0
antisense_608	1261644	-		OTH Found	CNIT	-0.632	1.537	RNA	1261096.0	1261330.0	1261644.0	1261341.0
antisense_609	1261977	-		OTH Found	CNIT	-0.597	1.159	RNA	1261644.0	1261690.0	1261977.0	1261734.0
antisense_610	1262171	-		OTH Found	CNIT	-0.672	1.954	RNA	1261977.0	1262078.0	1262171.0	1262125.0
antisense_611	1262421	-		OTH Found	CNIT	-0.517	0.311	RNA	1262171.0	1262219.0	1262421.0	1262284.0
antisense_612	1263012	-		OTH Found	CNIT	-0.454	-0.36	RNA	1262421.0	1262930.0	1263012.0	1262959.0
antisense_613	1264336	-	CP010509.1 (1146626-1145744)	True	QRNA	51.013	4.843	RNA	1263427.0	1263427.0	1264329.0	1264329.0
antisense_614	1264975	-	AP025957.1 (1418844-1418200)	True	QRNA	12.534	0.248	RNA	1264337.0	1264337.0	1264975.0	1264975.0
antisense_615	1265460	-	CP000768.1 (333701-334195)	True	QRNA	18.053	0.907	RNA	1264976.0	1264976.0	1265458.0	1265413.0
antisense_616	1268615	+		OTH Found	CNIT	0.635	0.923	COD	1268615.0	1268903.0	1269525.0	1269067.0
antisense_617	1274424	+	CP063536.1 (1146544-1147454)	True	QRNA	15.823	0.641	RNA	1274425.0	1274425.0	1275333.0	1275333.0
antisense_618	1277162	+	CP020867.1 (92883-92094)	True	QRNA	15.835	0.642	RNA	1277166.0	1277166.0	1277955.0	1277955.0
antisense_619	1277956	+	CP043428.1 (1485538-1486369)	True	QRNA	16.108	0.675	RNA	1277958.0	1277958.0	1278789.0	1278789.0
antisense_620	1284490	-	CP059374.1 (70838-71777)	True	QRNA	9.492	-0.116	RNA	1283591.0	1283591.0	1284483.0	1284483.0
antisense_621	1285862	-		OTH Found	CNIT	-0.44	-0.506	RNA	1284952.0	1285125.0	1285862.0	1285187.0
antisense_622	1286962	-	CP076657.1 (687348-686456)	True	QRNA	15.472	0.599	RNA	1286057.0	1286057.0	1286962.0	1286962.0
antisense_623	1287118	-	CP076657.1 (687503-687351)	False	QRNA	2.581	-0.868	COD	1286965.0	1287007.0	1287117.0	1287096.0
antisense_624	1291275	-		OTH Found	CNIT	-0.532	0.468	RNA	1290996.0	1291151.0	1291275.0	1291183.0
antisense_625	1291980	-	CP063083.1 (1076824-1076120)	False	QRNA	26.083	0.749	COD	1291276.0	1291289.0	1291980.0	1291888.0
antisense_626	1292128	-		OTH Found	CNIT	-0.496	0.084	RNA	1291980.0	1291991.0	1292128.0	1292020.0
antisense_627	1299446	+	CP035894.1 (1416591-1417497)	True	QRNA	5.989	-0.534	RNA	1299446.0	1299446.0	1300355.0	1300355.0
antisense_628	1302322	+	CP037747.1 (939685-938785)	True	QRNA	15.411	0.591	RNA	1302323.0	1302323.0	1303225.0	1303225.0
antisense_629	1305532	-		OTH Found	CNIT	-0.418	-0.743	RNA	1305001.0	1305255.0	1305532.0	1305317.0
antisense_630	1308554	-		OTH Found	CNIT	-0.45	-0.407	RNA	1307644.0	1308461.0	1308554.0	1308538.0
antisense_631	1311261	-	CP076657.1 (1222324-1221427)	True	QRNA	11.405	0.113	RNA	1310355.0	1310355.0	1311261.0	1311261.0
antisense_632	1311541	-		OTH Found	CNIT	-0.388	-1.062	RNA	1311261.0	1311346.0	1311541.0	1311486.0
antisense_633	1312898	-		OTH Found	CNIT	-0.404	-0.891	RNA	1312424.0	1312832.0	1312898.0	1312894.0
antisense_634	1313059	-		OTH Found	CNIT	-0.451	-0.399	RNA	1312898.0	1312928.0	1313059.0	1313053.0
antisense_635	1313194	-		OTH Found	CNIT	-0.664	1.871	RNA	1313059.0	1313161.0	1313194.0	1313178.0
antisense_636	1319051	-		OTH Found	CNIT	-0.486	-0.026	RNA	1318141.0	1319004.0	1319051.0	1319036.0
antisense_637	1320034	-	CP076657.1 (1230957-1230048)	True	QRNA	8.319	-0.256	RNA	1319125.0	1319384.0	1320033.0	1320033.0
antisense_638	1322097	+		OTH Found	CNIT	-0.584	1.019	RNA	1322097.0	1322268.0	1322495.0	1322294.0
antisense_639	1322851	-	CP022347.1 (1639730-1640120)	False	QRNA	3.273	-0.82	COD	1322462.0	1322528.0	1322851.0	1322824.0
antisense_640	1323005	-	CP014568.1 (1074261-1074414)	False	QRNA	3.999	-0.77	COD	1322852.0	1322864.0	1323005.0	1322976.0
antisense_641	1324392	-		OTH Found	CNIT	-0.485	-0.029	RNA	1323482.0	1323706.0	1324392.0	1323759.0
antisense_642	1324692	+		OTH Found	CNIT	-0.502	0.144	RNA	1324692.0	1324951.0	1325272.0	1324983.0
antisense_643	1328481	-	CP059600.1 (586198-585294)	False	QRNA	11.508	-0.254	COD	1327572.0	1327640.0	1328477.0	1328476.0
antisense_644	1329970	-	CP035946.1 (68848-69743)	True	QRNA	3.691	-0.808	RNA	1329066.0	1329155.0	1329970.0	1329970.0
antisense_645	1330499	-	CP053825.1 (237532-237006)	True	QRNA	12.067	-0.215	COD	1329971.0	1330015.0	1330497.0	1330320.0
antisense_646	1331052	-	CP058336.1 (1391514-1390963)	True	QRNA	20.073	1.148	RNA	1330500.0	1330500.0	1331052.0	1331052.0
antisense_647	1331399	-		OTH Found	CNIT	-0.5	0.128	RNA	1331052.0	1331068.0	1331399.0	1331124.0
antisense_648	1342421	+		OTH Found	CNIT	-0.435	-0.567	RNA	1342421.0	1342424.0	1343331.0	1342474.0
antisense_649	1344985	+		OTH Found	CNIT	-0.677	2.008	RNA	1344985.0	1344990.0	1345181.0	1345010.0
antisense_650	1345181	+	CP020478.1 (140046-139564)	False	QRNA	10.781	-0.304	COD	1345189.0	1345268.0	1345671.0	1345624.0
antisense_651	1345674	+		OTH Found	CNIT	-0.505	0.178	RNA	1345674.0	1345714.0	1346584.0	1345743.0
antisense_652	1352388	+	HG326877.1 (1365412-1364506)	True	QRNA	14.841	0.523	RNA	1352388.0	1352388.0	1353297.0	1353297.0
antisense_653	1355207	+	LS483295.1 (1167000-1167908)	True	QRNA	28.264	2.126	RNA	1355207.0	1355207.0	1356116.0	1356116.0
antisense_654	1358561	+		OTH Found	CNIT	-0.464	-0.258	RNA	1358561.0	1359099.0	1359471.0	1359146.0
antisense_655	1363701	+		OTH Found	CNIT	-0.516	0.296	RNA	1363701.0	1364125.0	1364611.0	1364151.0
antisense_656	1365872	+		OTH Found	CNIT	-0.579	0.966	RNA	1365872.0	1366606.0	1366782.0	1366656.0
antisense_657	1367010	+		OTH Found	CNIT	-0.62	1.41	RNA	1367010.0	1367107.0	1367295.0	1367127.0
antisense_658	1367295	+		OTH Found	CNIT	-0.522	0.362	RNA	1367295.0	1367578.0	1367942.0	1367613.0
antisense_659	1367942	+		OTH Found	CNIT	-0.58	0.982	RNA	1367942.0	1368246.0	1368446.0	1368272.0
antisense_660	1368446	+	CP040613.1 (1409266-1409473)	False	QRNA	-0.012	-1.044	COD	1368446.0	1368449.0	1368653.0	1368526.0
antisense_661	1368654	+		OTH Found	CNIT	-0.431	-0.606	RNA	1368654.0	1368668.0	1369099.0	1368745.0
antisense_662	1369099	+	LR134372.1 (1476268-1477145)	True	QRNA	12.59	0.254	RNA	1369102.0	1369102.0	1369978.0	1369978.0
antisense_663	1371930	+		OTH Found	CNIT	-0.5	0.124	RNA	1371930.0	1372000.0	1372061.0	1372032.0
antisense_664	1372061	+		OTH Found	CNIT	-0.585	1.036	RNA	1372061.0	1372367.0	1372388.0	1372381.0
antisense_665	1372388	+		OTH Found	CNIT	-0.529	0.433	RNA	1372388.0	1372524.0	1373298.0	1372541.0
antisense_666	1374815	+	CP048761.1 (1381232-1382125)	True	QRNA	6.468	-0.477	RNA	1374823.0	1374823.0	1375716.0	1375716.0
antisense_667	1376212	+	AP025951.1 (1382716-1383626)	True	QRNA	21.148	1.276	RNA	1376212.0	1376212.0	1377121.0	1377121.0
antisense_668	1377263	+		OTH Found	CNIT	-0.5	0.124	RNA	1377263.0	1377466.0	1377527.0	1377498.0
antisense_669	1377527	+		OTH Found	CNIT	-0.513	0.265	RNA	1377527.0	1378064.0	1378437.0	1378102.0
antisense_670	1379301	+		OTH Found	CNIT	-0.635	1.565	RNA	1379301.0	1379675.0	1379916.0	1379701.0
antisense_671	1379916	+		OTH Found	CNIT	-0.721	2.484	RNA	1379916.0	1379947.0	1380102.0	1379967.0
antisense_672	1380102	+		OTH Found	CNIT	-0.513	0.262	RNA	1380102.0	1380642.0	1381012.0	1380677.0
antisense_673	1387107	+	CP076657.1 (308994-308145)	True	QRNA	13.882	0.409	RNA	1387109.0	1387109.0	1387977.0	1387977.0
antisense_674	1392021	+		OTH Found	CNIT	-0.446	-0.448	RNA	1392021.0	1392236.0	1392561.0	1392298.0
orphan_13	1393825	-		OTH Found	CNIT	-0.437	-0.545	RNA	1392915.0	1393542.0	1393825.0	1393583.0
antisense_675	1397673	-	HG326877.1 (641707-642609)	True	QRNA	18.325	0.939	RNA	1396766.0	1396766.0	1397668.0	1397668.0
antisense_676	1398675	-		OTH Found	CNIT	-0.443	-0.477	RNA	1397765.0	1397985.0	1398675.0	1398032.0
antisense_677	1399770	-		OTH Found	CNIT	-0.361	-1.353	RNA	1398860.0	1398865.0	1399770.0	1398915.0
antisense_678	1400183	-		OTH Found	CNIT	-0.428	-0.64	RNA	1399770.0	1400078.0	1400183.0	1400107.0
antisense_679	1400940	-	OU701461.1 (1466964-1467709)	False	QRNA	2.286	-0.888	COD	1400185.0	1400244.0	1400930.0	1400930.0
antisense_680	1404917	+		OTH Found	CNIT	-0.481	-0.071	RNA	1404917.0	1405517.0	1405827.0	1405564.0
antisense_681	1408059	+		OTH Found	CNIT	-0.508	0.216	RNA	1408059.0	1408910.0	1408969.0	1408969.0
antisense_682	1414120	+	CP020478.1 (1654188-1653447)	True	QRNA	2.997	-0.891	RNA	1414120.0	1414120.0	1414873.0	1414873.0
