transcript_id	position	strand	alignedTo	same_classification?	source	score	z_score	winner	GenomeStart	PredictionStart	GenomeEnd	PredictionEnd
antisense_456	947379	+		OTH Found	CNIT	-0.494	-0.011	RNA	947379.0	948141.0	948241.0	948203.0
antisense_457	951163	-		OTH Found	CNIT	0.671	1.62	COD	950504.0	950724.0	951163.0	950972.0
antisense_458	953436	+	CP007766.1 (1050539-1049706)	True	QRNA	15.929	0.618	RNA	953444.0	953444.0	954277.0	954256.0
antisense_459	954476	+	CP059373.1 (732453-731603)	True	QRNA	7.26	-0.413	RNA	954477.0	954477.0	955327.0	955327.0
antisense_460	955563	+	CP014744.1 (919470-920358)	True	QRNA	21.52	1.283	RNA	955563.0	955563.0	956424.0	956424.0
antisense_461	957241	+		OTH Found	CNIT	-0.569	0.737	RNA	957241.0	957295.0	957393.0	957318.0
antisense_462	957393	+		OTH Found	CNIT	-0.453	-0.42	RNA	957393.0	957882.0	958255.0	957959.0
antisense_463	958834	+		OTH Found	CNIT	-0.48	-0.149	RNA	958834.0	959087.0	959696.0	959176.0
antisense_464	962051	-		OTH Found	CNIT	-0.582	0.865	RNA	961638.0	961917.0	962051.0	961943.0
antisense_466	962094	-		OTH Found	CNIT	-0.936	4.369	RNA	962051.0	962080.0	962094.0	962088.0
antisense_467	964663	-		OTH Found	CNIT	-0.607	1.109	RNA	964495.0	964530.0	964663.0	964547.0
antisense_468	972311	+		No QRNA hit	CNIT	-0.615	1.186	RNA	972311.0	972320.0	972363.0	972334.0
antisense_469	972363	+		OTH Found	CNIT	-0.528	0.325	RNA	972363.0	972754.0	972814.0	972792.0
antisense_470	972814	+		OTH Found	CNIT	-0.449	-0.455	RNA	972814.0	972871.0	973676.0	972906.0
antisense_471	976092	+	CP076657.1 (647792-646937)	True	QRNA	13.193	0.293	RNA	976098.0	976098.0	976953.0	976953.0
antisense_473	981246	-	CP076657.1 (642631-643460)	True	QRNA	10.36	-0.044	RNA	980417.0	980417.0	981246.0	981246.0
antisense_474	981879	-	CP059374.1 (609132-608495)	True	QRNA	9.45	-0.152	RNA	981247.0	981247.0	981878.0	981878.0
antisense_475	983506	-		OTH Found	CNIT	-0.515	0.195	RNA	982800.0	982805.0	983506.0	982852.0
antisense_476	983977	-		OTH Found	CNIT	-0.538	0.423	RNA	983506.0	983515.0	983977.0	983553.0
antisense_477	984206	-		OTH Found	CNIT	-0.446	-0.491	RNA	983977.0	983983.0	984206.0	984015.0
antisense_478	986495	-		OTH Found	CNIT	-0.437	-0.576	RNA	985719.0	985723.0	986495.0	985794.0
antisense_479	987883	-		OTH Found	CNIT	-0.533	0.376	RNA	987021.0	987439.0	987883.0	987453.0
antisense_480	989772	-	LS483295.1 (941863-941002)	True	QRNA	24.5	1.637	RNA	988911.0	988911.0	989772.0	989772.0
antisense_481	995285	-	CP063536.1 (827669-827045)	True	QRNA	17.292	0.78	RNA	994653.0	994653.0	995282.0	995092.0
antisense_482	995781	-		OTH Found	CNIT	-0.453	-0.423	RNA	995285.0	995696.0	995781.0	995770.0
antisense_483	996202	-		OTH Found	CNIT	-0.601	1.047	RNA	995781.0	995808.0	996202.0	995831.0
antisense_484	996338	-		OTH Found	CNIT	-0.55	0.545	RNA	996202.0	996227.0	996338.0	996262.0
antisense_485	998887	+		OTH Found	CNIT	-0.491	-0.038	RNA	998887.0	999648.0	999749.0	999749.0
antisense_486	999982	+	CP007777.1 (1080391-1079545)	True	QRNA	15.115	0.521	RNA	999982.0	999982.0	1000834.0	1000834.0
antisense_487	1001284	+		OTH Found	CNIT	-0.533	0.38	RNA	1001284.0	1001922.0	1002146.0	1001945.0
antisense_488	1005375	-	CP007778.1 (1113643-1114316)	True	QRNA	15.939	0.619	RNA	1004704.0	1004704.0	1005375.0	1005375.0
antisense_489	1006157	+	CP066487.1 (801626-800772)	True	QRNA	12.885	0.256	RNA	1006157.0	1006188.0	1007018.0	1007018.0
antisense_491	1008505	-	CP059597.1 (491656-492528)	True	QRNA	19.729	1.07	RNA	1007644.0	1007644.0	1008505.0	1008505.0
antisense_492	1010839	+	CP053849.1 (602675-602010)	True	QRNA	7.405	-0.395	RNA	1010846.0	1010846.0	1011509.0	1011509.0
antisense_493	1013716	+		OTH Found	CNIT	-0.443	-0.52	RNA	1013716.0	1014001.0	1014578.0	1014066.0
antisense_494	1014599	+		OTH Found	CNIT	-0.499	0.036	RNA	1014599.0	1014872.0	1015461.0	1014916.0
antisense_495	1015489	+		OTH Found	CNIT	-0.44	-0.542	RNA	1015489.0	1015660.0	1016351.0	1015695.0
antisense_496	1017061	+	CP063091.1 (1527088-1526294)	True	QRNA	17.93	0.856	RNA	1017061.0	1017061.0	1017864.0	1017864.0
antisense_497	1017871	+		OTH Found	CNIT	-0.511	0.157	RNA	1017871.0	1018638.0	1018733.0	1018706.0
antisense_498	1019799	-	OU701461.1 (627583-626859)	False	QRNA	6.634	-0.622	COD	1019070.0	1019105.0	1019794.0	1019794.0
antisense_499	1021220	-	CP059364.1 (869708-868908)	True	QRNA	21.819	1.318	RNA	1020407.0	1020407.0	1021220.0	1021220.0
antisense_500	1021274	-		OTH Found	CNIT	-1.0	5.008	RNA	1021220.0	1021266.0	1021274.0	1021271.0
antisense_501	1021954	+	LR134534.1 (778088-778935)	True	QRNA	17.853	0.847	RNA	1021954.0	1021954.0	1022800.0	1022800.0
antisense_502	1025756	+		OTH Found	CNIT	-0.41	-0.846	RNA	1025756.0	1026076.0	1026208.0	1026138.0
antisense_503	1026208	+	CP068568.1 (539-1402)	True	QRNA	4.246	-0.771	RNA	1026211.0	1026211.0	1027069.0	1027069.0
antisense_504	1028529	+		OTH Found	CNIT	-0.52	0.247	RNA	1028529.0	1028629.0	1028914.0	1028682.0
antisense_505	1028914	+	CP007772.1 (907838-908753)	True	QRNA	31.922	2.519	RNA	1028914.0	1028914.0	1029775.0	1029775.0
antisense_506	1031191	+		OTH Found	CNIT	-0.488	-0.074	RNA	1031191.0	1031207.0	1032053.0	1031227.0
antisense_507	1034125	+		OTH Found	CNIT	-0.569	0.733	RNA	1034125.0	1034442.0	1034464.0	1034462.0
antisense_508	1034464	+	CP037747.1 (658824-658284)	True	QRNA	16.229	0.654	RNA	1034464.0	1034464.0	1035004.0	1035004.0
antisense_509	1035005	+	CP020478.1 (616931-617762)	True	QRNA	39.078	3.37	RNA	1035005.0	1035005.0	1035866.0	1035866.0
antisense_510	1040952	+	CP063084.1 (11980-12696)	True	QRNA	16.047	0.632	RNA	1040953.0	1040953.0	1041669.0	1041669.0
antisense_511	1041672	+		OTH Found	CNIT	-0.569	0.732	RNA	1041672.0	1041706.0	1042315.0	1041729.0
antisense_512	1042315	+	CP066243.1 (1655418-1654570)	True	QRNA	23.795	1.553	RNA	1042315.0	1042315.0	1043176.0	1043176.0
orphan_22	1045148	+	AP025973.1 (18300-17943)	True	QRNA	2.068	-1.03	RNA	1045148.0	1045148.0	1045458.0	1045458.0
antisense_514	1050043	-		OTH Found	CNIT	-0.562	0.662	RNA	1049181.0	1049869.0	1050043.0	1049886.0
antisense_515	1050570	-		OTH Found	CNIT	-0.507	0.121	RNA	1050043.0	1050178.0	1050570.0	1050207.0
antisense_516	1051272	-	CP037747.1 (566614-566037)	True	QRNA	16.127	0.641	RNA	1050691.0	1050691.0	1051270.0	1051270.0
antisense_517	1052490	-	OU532557.1 (41668-42524)	True	QRNA	16.193	0.649	RNA	1051629.0	1051629.0	1052490.0	1052490.0
antisense_518	1053419	-	OU532557.1 (40754-41602)	True	QRNA	27.188	1.956	RNA	1052558.0	1052558.0	1053419.0	1053419.0
antisense_519	1053507	-		OTH Found	CNIT	-0.661	1.646	RNA	1053419.0	1053460.0	1053507.0	1053474.0
antisense_520	1054545	-	CP068568.1 (20216-21059)	True	QRNA	23.383	1.504	RNA	1053684.0	1053684.0	1054545.0	1054545.0
antisense_521	1055910	-		OTH Found	CNIT	-0.421	-0.737	RNA	1055048.0	1055690.0	1055910.0	1055755.0
antisense_522	1056556	+		OTH Found	CNIT	-0.538	0.428	RNA	1056556.0	1056621.0	1057001.0	1056662.0
antisense_523	1057431	-	CP007772.1 (1032904-1032453)	True	QRNA	17.689	0.827	RNA	1056975.0	1056975.0	1057425.0	1057425.0
antisense_524	1057684	-		OTH Found	CNIT	-0.633	1.368	RNA	1057431.0	1057607.0	1057684.0	1057621.0
antisense_525	1058034	-		OTH Found	CNIT	-0.495	-0.003	RNA	1057684.0	1057738.0	1058034.0	1057773.0
antisense_526	1058773	-		OTH Found	CNIT	-0.568	0.72	RNA	1058034.0	1058056.0	1058773.0	1058073.0
antisense_527	1059753	-		OTH Found	CNIT	-0.445	-0.494	RNA	1058891.0	1059545.0	1059753.0	1059592.0
antisense_528	1059884	-		OTH Found	CNIT	-0.747	2.495	RNA	1059753.0	1059759.0	1059884.0	1059803.0
antisense_529	1060938	-	CP012212.1 (811383-810610)	True	QRNA	15.692	0.59	RNA	1060181.0	1060181.0	1060927.0	1060927.0
antisense_530	1061475	-		OTH Found	CNIT	-0.551	0.558	RNA	1060938.0	1060960.0	1061475.0	1060980.0
antisense_531	1064013	-	CP037747.1 (632107-633024)	True	QRNA	26.027	1.818	RNA	1063152.0	1063152.0	1064013.0	1064013.0
antisense_532	1064597	-	CP007775.1 (1075388-1074835)	True	QRNA	26.071	1.824	RNA	1064017.0	1064017.0	1064597.0	1064597.0
antisense_533	1066056	-	CP068568.1 (121052-120188)	True	QRNA	26.319	1.853	RNA	1065195.0	1065195.0	1066056.0	1066056.0
antisense_534	1067668	-	CP063088.1 (521278-520422)	True	QRNA	18.209	0.889	RNA	1066808.0	1066808.0	1067667.0	1067667.0
antisense_535	1068271	-		OTH Found	CNIT	-0.657	1.601	RNA	1067668.0	1068019.0	1068271.0	1068042.0
antisense_536	1071079	-	AP025968.1 (1109436-1108604)	True	QRNA	16.819	0.724	RNA	1070218.0	1070218.0	1071079.0	1071079.0
orphan_23	1071137	+		OTH Found	CNIT	-0.512	0.171	RNA	1071137.0	1071368.0	1071528.0	1071415.0
orphan_24	1071290	-		OTH Found	CNIT	-0.541	0.458	RNA	1071079.0	1071209.0	1071290.0	1071235.0
orphan_25	1071467	-		OTH Found	CNIT	-0.554	0.582	RNA	1071290.0	1071365.0	1071467.0	1071409.0
antisense_537	1071857	+		OTH Found	CNIT	-0.52	0.246	RNA	1071857.0	1072273.0	1072719.0	1072314.0
antisense_538	1072983	+	CP059597.1 (714785-715643)	True	QRNA	12.95	0.264	RNA	1072986.0	1072986.0	1073844.0	1073844.0
antisense_539	1075101	+		OTH Found	CNIT	-0.401	-0.938	RNA	1075101.0	1075806.0	1075963.0	1075922.0
antisense_540	1076921	+		OTH Found	CNIT	-0.386	-1.085	RNA	1076921.0	1077369.0	1077577.0	1077452.0
antisense_541	1077577	+	OU701461.1 (442277-441417)	False	QRNA	44.843	1.946	COD	1077578.0	1077593.0	1078438.0	1078419.0
antisense_542	1084912	+		OTH Found	CNIT	0.567	-1.001	COD	1084912.0	1085034.0	1085774.0	1085255.0
antisense_543	1088799	+		OTH Found	CNIT	-0.488	-0.073	RNA	1088799.0	1089058.0	1089661.0	1089126.0
antisense_544	1090247	+		OTH Found	CNIT	-0.476	-0.186	RNA	1090247.0	1090951.0	1091109.0	1090986.0
antisense_545	1092129	-	CP063536.1 (871316-870857)	True	QRNA	14.307	0.425	RNA	1091681.0	1091681.0	1092129.0	1092129.0
antisense_546	1092424	-		OTH Found	CNIT	-0.555	0.595	RNA	1092129.0	1092291.0	1092424.0	1092326.0
antisense_547	1096808	+	CP020867.1 (1252832-1253692)	True	QRNA	12.692	0.233	RNA	1096808.0	1096808.0	1097669.0	1097669.0
antisense_548	1109945	+		OTH Found	CNIT	-0.46	-0.352	RNA	1109945.0	1110382.0	1110807.0	1110408.0
antisense_549	1113495	+	CP020478.1 (292651-291800)	True	QRNA	14.331	0.428	RNA	1113496.0	1113496.0	1114356.0	1114356.0
antisense_550	1114989	+	CP059366.1 (166505-165645)	False	QRNA	4.363	-0.775	COD	1114990.0	1114990.0	1115850.0	1115773.0
antisense_551	1122933	+	CP018900.1 (973721-974564)	True	QRNA	25.314	1.734	RNA	1122933.0	1122933.0	1123762.0	1123762.0
antisense_552	1126194	-		OTH Found	CNIT	-0.662	1.66	RNA	1125904.0	1126143.0	1126194.0	1126175.0
antisense_554	1131061	-	CP076657.1 (1026905-1026056)	True	QRNA	18.353	0.906	RNA	1130206.0	1130206.0	1131060.0	1131060.0
antisense_556	1132441	-		OTH Found	CNIT	-0.42	-0.748	RNA	1131579.0	1131952.0	1132441.0	1132008.0
antisense_557	1135009	+		OTH Found	CNIT	-0.475	-0.2	RNA	1135009.0	1135420.0	1135871.0	1135458.0
antisense_558	1136525	-		OTH Found	CNIT	-0.428	-0.666	RNA	1135922.0	1136199.0	1136525.0	1136258.0
antisense_559	1136658	-		OTH Found	CNIT	-0.59	0.938	RNA	1136525.0	1136582.0	1136658.0	1136614.0
antisense_560	1137357	-	CP066486.1 (709886-710577)	True	QRNA	3.031	-0.915	RNA	1136662.0	1136662.0	1137356.0	1137356.0
antisense_561	1137505	-		OTH Found	CNIT	-0.762	2.646	RNA	1137357.0	1137359.0	1137505.0	1137370.0
antisense_562	1138374	-	CP065357.1 (321269-322127)	True	QRNA	33.882	2.752	RNA	1137513.0	1137513.0	1138374.0	1138374.0
antisense_563	1140975	+	CP020867.1 (1754199-1753314)	True	QRNA	16.893	0.732	RNA	1140977.0	1140977.0	1141836.0	1141836.0
antisense_564	1151453	+		OTH Found	CNIT	-0.398	-0.964	RNA	1151453.0	1151835.0	1152315.0	1151897.0
antisense_565	1155276	-		OTH Found	CNIT	-0.526	0.31	RNA	1154430.0	1155157.0	1155276.0	1155183.0
antisense_566	1155549	-		OTH Found	CNIT	-0.595	0.995	RNA	1155276.0	1155393.0	1155549.0	1155410.0
antisense_567	1155959	+		OTH Found	CNIT	-0.467	-0.277	RNA	1155959.0	1156252.0	1156821.0	1156299.0
antisense_568	1159127	-	CP053830.1 (1004722-1003868)	True	QRNA	13.139	-0.185	COD	1158266.0	1158293.0	1159123.0	1159027.0
antisense_569	1159471	-		OTH Found	CNIT	-0.58	0.842	RNA	1159127.0	1159277.0	1159471.0	1159339.0
antisense_570	1159818	-		OTH Found	CNIT	-0.619	1.233	RNA	1159471.0	1159732.0	1159818.0	1159746.0
antisense_571	1160187	-		OTH Found	CNIT	-0.571	0.749	RNA	1159818.0	1159858.0	1160187.0	1159884.0
antisense_572	1160632	-		OTH Found	CNIT	-0.421	-0.736	RNA	1160187.0	1160428.0	1160632.0	1160469.0
antisense_573	1160684	-		OTH Found	CNIT	-0.691	1.945	RNA	1160632.0	1160662.0	1160684.0	1160679.0
antisense_574	1161903	-	CP059597.1 (811188-810336)	True	QRNA	19.063	0.99	RNA	1161047.0	1161047.0	1161902.0	1161902.0
antisense_575	1162115	-		OTH Found	CNIT	-0.62	1.235	RNA	1161903.0	1161903.0	1162115.0	1161929.0
antisense_576	1164390	-	CP059373.1 (436724-437582)	True	QRNA	13.945	0.382	RNA	1163529.0	1163529.0	1164387.0	1164387.0
antisense_577	1164897	-	CP076657.1 (1091256-1090757)	True	QRNA	18.232	0.892	RNA	1164391.0	1164391.0	1164895.0	1164895.0
antisense_578	1165758	-		OTH Found	CNIT	-0.462	-0.332	RNA	1164897.0	1165486.0	1165758.0	1165578.0
antisense_579	1165937	-	CP068172.1 (1247973-1248148)	False	QRNA	2.245	-0.917	COD	1165761.0	1165799.0	1165934.0	1165888.0
antisense_580	1165997	-		OTH Found	CNIT	-0.583	0.868	RNA	1165937.0	1165950.0	1165997.0	1165970.0
antisense_581	1166185	-		OTH Found	CNIT	-0.661	1.644	RNA	1165997.0	1166166.0	1166185.0	1166183.0
antisense_582	1168627	-	CP041617.1 (720795-719956)	True	QRNA	11.775	0.124	RNA	1167782.0	1167782.0	1168627.0	1168627.0
antisense_583	1169397	-	CP076657.1 (1095772-1095006)	True	QRNA	16.48	0.683	RNA	1168628.0	1168628.0	1169397.0	1169397.0
antisense_584	1170180	+		OTH Found	CNIT	-0.462	-0.328	RNA	1170180.0	1170819.0	1171042.0	1170872.0
antisense_585	1172618	-		OTH Found	CNIT	-0.51	0.152	RNA	1171963.0	1172543.0	1172618.0	1172596.0
antisense_586	1173452	+	CP046317.1 (412588-411722)	True	QRNA	8.809	-0.229	RNA	1173453.0	1173453.0	1174313.0	1174313.0
antisense_588	1175836	+		OTH Found	CNIT	-0.55	0.543	RNA	1175836.0	1175841.0	1176107.0	1175867.0
antisense_589	1176107	+		OTH Found	CNIT	-0.588	0.921	RNA	1176107.0	1176225.0	1176552.0	1176257.0
antisense_590	1176552	+	CP092025.1 (1110091-1110155)	False	QRNA	10.59	-0.356	COD	1176557.0	1176572.0	1176621.0	1176604.0
antisense_591	1176623	+		OTH Found	CNIT	-0.43	-0.643	RNA	1176623.0	1176973.0	1177485.0	1177017.0
antisense_592	1178320	+		OTH Found	CNIT	-0.513	0.179	RNA	1178320.0	1178759.0	1179182.0	1178797.0
antisense_593	1182642	+		OTH Found	CNIT	-0.509	0.135	RNA	1182642.0	1182944.0	1183504.0	1182988.0
antisense_594	1184908	+		OTH Found	CNIT	-0.481	-0.14	RNA	1184908.0	1185140.0	1185770.0	1185226.0
antisense_595	1186486	+	OU701461.1 (1106058-1106911)	False	QRNA	7.529	-0.562	COD	1186488.0	1186489.0	1187347.0	1187345.0
antisense_596	1192824	-		OTH Found	CNIT	-0.613	1.169	RNA	1192477.0	1192548.0	1192824.0	1192577.0
antisense_597	1193014	-		OTH Found	CNIT	-0.575	0.789	RNA	1192824.0	1192871.0	1193014.0	1192888.0
antisense_598	1194914	-	CP044163.1 (151556-150692)	True	QRNA	12.98	0.267	RNA	1194053.0	1194053.0	1194914.0	1194914.0
antisense_599	1201500	-	CP076657.1 (1120866-1120274)	True	QRNA	14.907	0.496	RNA	1200905.0	1200905.0	1201500.0	1201500.0
antisense_600	1208733	+		OTH Found	CNIT	-0.671	1.748	RNA	1208733.0	1208747.0	1209050.0	1208755.0
antisense_601	1210967	-		OTH Found	CNIT	0.527	-2.023	COD	1210105.0	1210555.0	1210967.0	1210935.0
antisense_602	1211513	-		OTH Found	CNIT	-0.503	0.078	RNA	1210967.0	1211208.0	1211513.0	1211237.0
antisense_603	1211576	-		OTH Found	CNIT	-0.67	1.734	RNA	1211513.0	1211560.0	1211576.0	1211574.0
antisense_604	1215840	+		OTH Found	CNIT	-0.455	-0.395	RNA	1215840.0	1215916.0	1215982.0	1215969.0
antisense_605	1215982	+		OTH Found	CNIT	-0.373	-1.212	RNA	1215982.0	1216395.0	1216844.0	1216523.0
antisense_606	1219840	+		OTH Found	CNIT	-0.373	-1.213	RNA	1219840.0	1220145.0	1220702.0	1220285.0
antisense_607	1223504	+		OTH Found	CNIT	-0.479	-0.155	RNA	1223504.0	1224115.0	1224366.0	1224195.0
antisense_608	1227090	+	CP020478.1 (449073-448220)	False	QRNA	14.44	-0.097	COD	1227098.0	1227154.0	1227951.0	1227937.0
antisense_609	1233535	+		OTH Found	CNIT	-0.435	-0.599	RNA	1233535.0	1233672.0	1234397.0	1233734.0
antisense_610	1234710	+		OTH Found	CNIT	-0.966	4.668	RNA	1234710.0	1234713.0	1234748.0	1234721.0
antisense_611	1234748	+		OTH Found	CNIT	-0.441	-0.534	RNA	1234748.0	1235351.0	1235502.0	1235416.0
antisense_612	1235502	+		OTH Found	CNIT	-0.524	0.291	RNA	1235502.0	1235503.0	1235649.0	1235556.0
antisense_613	1235649	+		OTH Found	CNIT	-0.587	0.909	RNA	1235649.0	1235812.0	1236073.0	1235865.0
antisense_614	1236073	+	LR134534.1 (1197836-1198679)	True	QRNA	14.551	0.454	RNA	1236075.0	1236075.0	1236918.0	1236918.0
antisense_615	1240123	+		OTH Found	CNIT	-0.559	0.638	RNA	1240123.0	1240187.0	1240698.0	1240219.0
antisense_616	1241704	-	CP059682.1 (1458905-1458095)	False	QRNA	18.998	0.209	COD	1240897.0	1240917.0	1241704.0	1241696.0
antisense_617	1242733	+		OTH Found	CNIT	-0.56	0.647	RNA	1242733.0	1242854.0	1243053.0	1242907.0
antisense_618	1244459	-		OTH Found	CNIT	0.689	2.086	COD	1243597.0	1244125.0	1244459.0	1244457.0
antisense_619	1245176	+	CP059374.1 (250809-249945)	True	QRNA	13.236	0.298	RNA	1245178.0	1245178.0	1246037.0	1246037.0
antisense_620	1255742	+		OTH Found	CNIT	-0.429	-0.651	RNA	1255742.0	1255930.0	1256449.0	1256001.0
antisense_621	1256449	+	CP007775.1 (1449417-1450126)	False	QRNA	7.944	-0.534	COD	1256453.0	1256453.0	1257162.0	1257141.0
antisense_622	1259367	-		OTH Found	CNIT	-0.458	-0.368	RNA	1258505.0	1259304.0	1259367.0	1259366.0
antisense_623	1260782	-	CP059597.1 (330484-331346)	True	QRNA	37.897	3.23	RNA	1259921.0	1259921.0	1260781.0	1260781.0
antisense_624	1263621	+		OTH Found	CNIT	-0.47	-0.25	RNA	1263621.0	1264021.0	1264483.0	1264047.0
antisense_625	1264951	-		OTH Found	CNIT	-0.53	0.347	RNA	1264616.0	1264756.0	1264951.0	1264845.0
antisense_626	1266267	+		OTH Found	CNIT	-0.48	-0.154	RNA	1266267.0	1266353.0	1267129.0	1266382.0
antisense_627	1269104	+		OTH Found	CNIT	-0.628	1.322	RNA	1269104.0	1269203.0	1269322.0	1269229.0
antisense_628	1269322	+		OTH Found	CNIT	-0.497	0.017	RNA	1269322.0	1269639.0	1269923.0	1269701.0
antisense_629	1270850	-		OTH Found	CNIT	-0.424	-0.702	RNA	1270039.0	1270566.0	1270850.0	1270640.0
antisense_630	1274501	-	CP010473.1 (824114-823541)	True	QRNA	4.898	-0.694	RNA	1273925.0	1273993.0	1274501.0	1274501.0
antisense_631	1274850	+	CP059597.1 (316582-315731)	True	QRNA	16.475	0.683	RNA	1274850.0	1274850.0	1275711.0	1275711.0
antisense_632	1282448	-		OTH Found	CNIT	-0.444	-0.509	RNA	1281586.0	1281937.0	1282448.0	1281978.0
antisense_633	1284063	-	CP059682.1 (976539-977363)	True	QRNA	2.814	-0.941	RNA	1283233.0	1283233.0	1284063.0	1284063.0
antisense_634	1284855	-	CP041617.1 (907663-906915)	True	QRNA	19.281	1.016	RNA	1284096.0	1284096.0	1284843.0	1284843.0
antisense_635	1292318	-		OTH Found	CNIT	-0.476	-0.193	RNA	1291456.0	1292182.0	1292318.0	1292241.0
antisense_636	1292980	-		OTH Found	CNIT	-0.495	0.003	RNA	1292318.0	1292727.0	1292980.0	1292768.0
antisense_637	1294646	+		OTH Found	CNIT	-0.501	0.059	RNA	1294646.0	1294933.0	1295508.0	1294980.0
antisense_638	1298483	-		OTH Found	CNIT	-0.388	-1.06	RNA	1297621.0	1297675.0	1298483.0	1297749.0
antisense_639	1298799	-	CP000767.2 (533237-532931)	False	QRNA	10.19	-0.383	COD	1298484.0	1298489.0	1298790.0	1298659.0
antisense_640	1300402	-	OU701461.1 (974221-975076)	True	QRNA	11.942	0.144	RNA	1299541.0	1299541.0	1300402.0	1300402.0
antisense_641	1301929	-		OTH Found	CNIT	-0.507	0.118	RNA	1301067.0	1301553.0	1301929.0	1301585.0
antisense_642	1303267	-		OTH Found	CNIT	-0.436	-0.588	RNA	1302405.0	1302625.0	1303267.0	1302663.0
antisense_643	1303504	-		OTH Found	CNIT	-0.422	-0.723	RNA	1303267.0	1303311.0	1303504.0	1303439.0
antisense_644	1303652	-		OTH Found	CNIT	-0.432	-0.622	RNA	1303504.0	1303532.0	1303652.0	1303606.0
antisense_645	1310005	-	CP031611.1 (146167-146985)	True	QRNA	33.203	2.671	RNA	1309185.0	1309185.0	1310001.0	1310001.0
antisense_646	1312867	-		OTH Found	CNIT	-0.509	0.141	RNA	1312299.0	1312440.0	1312867.0	1312472.0
antisense_647	1325230	+		OTH Found	CNIT	-0.528	0.322	RNA	1325230.0	1325524.0	1325625.0	1325583.0
antisense_648	1325625	+		OTH Found	CNIT	-0.529	0.333	RNA	1325625.0	1325935.0	1326487.0	1325994.0
antisense_649	1327514	+		OTH Found	CNIT	-0.459	-0.359	RNA	1327514.0	1328000.0	1328376.0	1328086.0
antisense_650	1333879	+		OTH Found	CNIT	-0.574	0.778	RNA	1333879.0	1333974.0	1334457.0	1334057.0
antisense_651	1335312	-		OTH Found	CNIT	-0.448	-0.466	RNA	1334457.0	1334894.0	1335312.0	1334929.0
antisense_652	1340804	+	CP007183.1 (858911-858289)	True	QRNA	19.506	1.043	RNA	1340804.0	1340804.0	1341398.0	1341398.0
antisense_653	1341399	+		OTH Found	CNIT	-0.557	0.616	RNA	1341399.0	1342168.0	1342261.0	1342197.0
antisense_654	1342990	+	CP010058.1 (1260540-1261399)	True	QRNA	10.061	-0.08	RNA	1342990.0	1342990.0	1343851.0	1343851.0
antisense_655	1348025	+	CP027403.1 (1250337-1249665)	True	QRNA	10.52	-0.025	RNA	1348025.0	1348025.0	1348683.0	1348683.0
antisense_656	1349404	+		OTH Found	CNIT	-0.56	0.642	RNA	1349404.0	1349610.0	1349685.0	1349642.0
antisense_657	1349685	+	CP066243.1 (402306-403155)	True	QRNA	15.321	0.546	RNA	1349685.0	1349685.0	1350546.0	1350400.0
antisense_658	1351771	+		OTH Found	CNIT	-0.402	-0.923	RNA	1351771.0	1352518.0	1352633.0	1352625.0
antisense_659	1355773	+		OTH Found	CNIT	-0.492	-0.033	RNA	1355773.0	1356051.0	1356635.0	1356080.0
antisense_660	1357815	+		OTH Found	CNIT	-0.495	-0.001	RNA	1357815.0	1358534.0	1358677.0	1358572.0
antisense_661	1359415	+		OTH Found	CNIT	-0.379	-1.152	RNA	1359415.0	1359899.0	1360277.0	1360000.0
antisense_662	1360542	+	CP066243.1 (1341417-1340569)	True	QRNA	10.264	-0.056	RNA	1360542.0	1360542.0	1361403.0	1361403.0
antisense_663	1363986	+	CP043428.1 (811672-811794)	False	QRNA	6.749	-0.614	COD	1363986.0	1363989.0	1364108.0	1364105.0
antisense_664	1364109	+		OTH Found	CNIT	-0.459	-0.359	RNA	1364109.0	1364564.0	1364971.0	1364593.0
antisense_665	1367063	+	CP000932.1 (818977-819688)	True	QRNA	12.461	0.206	RNA	1367063.0	1367063.0	1367777.0	1367777.0
antisense_666	1367803	+		OTH Found	CNIT	-0.49	-0.054	RNA	1367803.0	1367878.0	1367973.0	1367949.0
antisense_667	1367973	+		OTH Found	CNIT	-0.483	-0.116	RNA	1367973.0	1368433.0	1368835.0	1368468.0
antisense_668	1369134	+	CP007770.1 (804899-805753)	True	QRNA	22.307	1.376	RNA	1369134.0	1369134.0	1369988.0	1369988.0
antisense_669	1381614	-		OTH Found	CNIT	-0.38	-1.143	RNA	1380926.0	1381041.0	1381614.0	1381211.0
antisense_670	1392235	-		OTH Found	CNIT	-0.489	-0.065	RNA	1391373.0	1391604.0	1392235.0	1391651.0
antisense_671	1392926	-		OTH Found	CNIT	-0.731	2.342	RNA	1392235.0	1392467.0	1392926.0	1392481.0
antisense_672	1393404	-		OTH Found	CNIT	-0.561	0.65	RNA	1392926.0	1393178.0	1393404.0	1393213.0
antisense_673	1395134	-	CP027403.1 (868270-869089)	True	QRNA	30.682	2.372	RNA	1394306.0	1394306.0	1395119.0	1395119.0
antisense_674	1395386	-		OTH Found	CNIT	-0.48	-0.145	RNA	1395134.0	1395201.0	1395386.0	1395254.0
antisense_675	1397412	+		OTH Found	CNIT	-0.423	-0.716	RNA	1397412.0	1397537.0	1397887.0	1397629.0
antisense_676	1397887	+		OTH Found	CNIT	-0.502	0.067	RNA	1397887.0	1398136.0	1398283.0	1398162.0
antisense_677	1401612	+	CP059597.1 (977224-978081)	False	QRNA	20.247	0.293	COD	1401616.0	1401657.0	1402473.0	1402466.0
